Question Title,Question Slug,Question ID,Question Text,Topic Tagged text,Topic Tagged ID,Difficulty Level,Success Rate,total submission,total accepted,company tag,Likes,Dislikes,Hints,Similar Questions ID,Similar Questions Text
Find Target Indices After Sorting Array,find-target-indices-after-sorting-array,2210,"You are given a 0-indexed integer array nums and a target element target. A target index is an index i such that nums[i] == target. Return a list of the target indices of nums after sorting nums in non-decreasing order. If there are no target indices, return an empty list. The returned list must be sorted in increasing order. ","Array,Binary Search,Sorting","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEx,VG9waWNUYWdOb2RlOjYxMDQ5",Easy,79.1,63516,50251,,568,28,"Try ""sorting"" the array first. Now find all indices in the array whose values are equal to target.","34,1256","Find First and Last Position of Element in Sorted Array,Rank Transform of an Array"
K Radius Subarray Averages,k-radius-subarray-averages,2211,"You are given a 0-indexed array nums of n integers, and an integer k. The k-radius average for a subarray of nums centered at some index i with the radius k is the average of all elements in nums between the indices i - k and i + k (inclusive). If there are less than k elements before or after the index i, then the k-radius average is -1. Build and return an array avgs of length n where avgs[i] is the k-radius average for the subarray centered at index i. The average of x elements is the sum of the x elements divided by x, using integer division. The integer division truncates toward zero, which means losing its fractional part. ","Array,Sliding Window","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjU1ODIx",Medium,40.6,34633,14048,,260,10,"To calculate the average of a subarray, you need the sum and the K. K is already given. How could you quickly calculate the sum of a subarray? Use the Prefix Sums method to calculate the subarray sums. It is possible that the sum of all the elements does not fit in a 32-bit integer type. Be sure to use a 64-bit integer type for the prefix sum array.","209,346,560,643,1445","Minimum Size Subarray Sum,Moving Average from Data Stream,Subarray Sum Equals K,Maximum Average Subarray I,Number of Sub-arrays of Size K and Average Greater than or Equal to Threshold"
Removing Minimum and Maximum From Array,removing-minimum-and-maximum-from-array,2212,You are given a 0-indexed array of distinct integers nums. There is an element in nums that has the lowest value and an element that has the highest value. We call them the minimum and maximum respectively. Your goal is to remove both these elements from the array. A deletion is defined as either removing an element from the front of the array or removing an element from the back of the array. Return the minimum number of deletions it would take to remove both the minimum and maximum element from the array. ,"Array,Greedy","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjE3",Medium,57.6,28027,16157,,314,16,"There can only be three scenarios for deletions such that both minimum and maximum elements are removed: Scenario 1: Both elements are removed by only deleting from the front. Scenario 2: Both elements are removed by only deleting from the back. Scenario 3: Delete from the front to remove one of the elements, and delete from the back to remove the other element. Compare which of the three scenarios results in the minimum number of moves.","1538,1770","Maximum Points You Can Obtain from Cards,Minimum Deletions to Make Character Frequencies Unique"
Find All People With Secret,find-all-people-with-secret,2213,"You are given an integer n indicating there are n people numbered from 0 to n - 1. You are also given a 0-indexed 2D integer array meetings where meetings[i] = [xi, yi, timei] indicates that person xi and person yi have a meeting at timei. A person may attend multiple meetings at the same time. Finally, you are given an integer firstPerson. Person 0 has a secret and initially shares the secret with a person firstPerson at time 0. This secret is then shared every time a meeting takes place with a person that has the secret. More formally, for every meeting, if a person xi has the secret at timei, then they will share the secret with person yi, and vice versa. The secrets are shared instantaneously. That is, a person may receive the secret and share it with people in other meetings within the same time frame. Return a list of all the people that have the secret after all the meetings have taken place. You may return the answer in any order. ","Depth-First Search,Breadth-First Search,Union Find,Graph,Sorting","VG9waWNUYWdOb2RlOjIx,VG9waWNUYWdOb2RlOjIy,VG9waWNUYWdOb2RlOjIz,VG9waWNUYWdOb2RlOjI0,VG9waWNUYWdOb2RlOjYxMDQ5",Hard,32.8,38441,12595,,423,20,Could you model all the meetings happening at the same time as a graph? What data structure can you use to efficiently share the secret? You can use the union-find data structure to quickly determine who knows the secret and share the secret.,918,Reachable Nodes In Subdivided Graph
Minimum Cost to Reach City With Discounts,minimum-cost-to-reach-city-with-discounts,2230,,"Graph,Shortest Path","VG9waWNUYWdOb2RlOjI0,VG9waWNUYWdOb2RlOjYxMDc2",Medium,56.7,3514,1991,,82,6,Try to construct a graph out of highways. What type of graph is this? We essentially need to find the minimum distance to get from node 0 to node n - 1 in an undirected weighted graph. What algorithm should we use to do this? Use Dijkstra's algorithm to find the minimum weight path. Keep track of the minimum distance to each vertex with d discounts left,"803,1100,2040","Cheapest Flights Within K Stops,Connecting Cities With Minimum Cost,Minimum Cost to Reach Destination in Time"
Finding 3-Digit Even Numbers,finding-3-digit-even-numbers,2215,"You are given an integer array digits, where each element is a digit. The array may contain duplicates. You need to find all the unique integers that follow the given requirements: For example, if the given digits were [1, 2, 3], integers 132 and 312 follow the requirements. Return a sorted array of the unique integers. ","Array,Hash Table,Sorting,Enumeration","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjYxMDQ5,VG9waWNUYWdOb2RlOjYxMDY2",Easy,56.4,26389,14880,,207,171,The range of possible answers includes all even numbers between 100 and 999 inclusive. Could you check each possible answer to see if it could be formed from the digits in the array?,1421,Find Numbers with Even Number of Digits
Delete the Middle Node of a Linked List,delete-the-middle-node-of-a-linked-list,2216,"You are given the head of a linked list. Delete the middle node, and return the head of the modified linked list. The middle node of a linked list of size n is the ⌊n / 2⌋th node from the start using 0-based indexing, where ⌊x⌋ denotes the largest integer less than or equal to x. ","Linked List,Two Pointers","VG9waWNUYWdOb2RlOjc=,VG9waWNUYWdOb2RlOjk=",Medium,57.2,72447,41449,,693,22,"If a point with a speed s moves n units in a given time, a point with speed 2 * s will move 2 * n units at the same time. Can you use this to find the middle node of a linked list? If you are given the middle node, the node before it, and the node after it, how can you modify the linked list?","19,143,203,908","Remove Nth Node From End of List,Reorder List,Remove Linked List Elements,Middle of the Linked List"
Step-By-Step Directions From a Binary Tree Node to Another,step-by-step-directions-from-a-binary-tree-node-to-another,2217,"You are given the root of a binary tree with n nodes. Each node is uniquely assigned a value from 1 to n. You are also given an integer startValue representing the value of the start node s, and a different integer destValue representing the value of the destination node t. Find the shortest path starting from node s and ending at node t. Generate step-by-step directions of such path as a string consisting of only the uppercase letters 'L', 'R', and 'U'. Each letter indicates a specific direction: Return the step-by-step directions of the shortest path from node s to node t. ","String,Tree,Depth-First Search,Binary Tree","VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjIw,VG9waWNUYWdOb2RlOjIx,VG9waWNUYWdOb2RlOjYxMDU3",Medium,48.3,60129,29023,,783,57,"The shortest path between any two nodes in a tree must pass through their Lowest Common Ancestor (LCA). The path will travel upwards from node s to the LCA and then downwards from the LCA to node t. Find the path strings from root → s, and root → t. Can you use these two strings to prepare the final answer? Remove the longest common prefix of the two path strings to get the path LCA → s, and LCA → t. Each step in the path of LCA → s should be reversed as 'U'.","113,236,257,1883","Path Sum II,Lowest Common Ancestor of a Binary Tree,Binary Tree Paths,Find Distance in a Binary Tree"
Valid Arrangement of Pairs,valid-arrangement-of-pairs,2201,"You are given a 0-indexed 2D integer array pairs where pairs[i] = [starti, endi]. An arrangement of pairs is valid if for every index i where 1 <= i < pairs.length, we have endi-1 == starti. Return any valid arrangement of pairs. Note: The inputs will be generated such that there exists a valid arrangement of pairs. ","Depth-First Search,Graph,Eulerian Circuit","VG9waWNUYWdOb2RlOjIx,VG9waWNUYWdOb2RlOjI0,VG9waWNUYWdOb2RlOjYxMDc0",Hard,40.0,11009,4407,,240,10,Could you convert this into a graph problem? Consider the pairs as edges and each number as a node. We have to find an Eulerian path of this graph. Hierholzer’s algorithm can be used.,"332,2121","Reconstruct Itinerary,Find if Path Exists in Graph"
Subsequence of Size K With the Largest Even Sum,subsequence-of-size-k-with-the-largest-even-sum,2242,,"Array,Greedy,Sorting","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjE3,VG9waWNUYWdOb2RlOjYxMDQ5",Medium,39.1,2823,1105,,30,1,"Is the sum of two even numbers even or odd? How about two odd numbers? One odd number and one even number? If there is an even number of odd numbers, the sum will be even and vice versa. Create an integer array to store all the even numbers in nums and another array to store all the odd numbers in nums. Sort both arrays.","410,1121,1631","Split Array Largest Sum,Partition Array for Maximum Sum,Number of Sub-arrays With Odd Sum"
Find Subsequence of Length K With the Largest Sum,find-subsequence-of-length-k-with-the-largest-sum,2204,You are given an integer array nums and an integer k. You want to find a subsequence of nums of length k that has the largest sum. Return any such subsequence as an integer array of length k. A subsequence is an array that can be derived from another array by deleting some or no elements without changing the order of the remaining elements. ,"Array,Hash Table,Sorting,Heap (Priority Queue)","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjYxMDQ5,VG9waWNUYWdOb2RlOjYxMDUw",Easy,43.6,34727,15145,,412,39,"From a greedy perspective, what k elements should you pick? Could you sort the array while maintaining the index?","215,1047,1458,2267","Kth Largest Element in an Array,Maximize Sum Of Array After K Negations,Sort Integers by The Number of 1 Bits,Minimum Difference in Sums After Removal of Elements"
Find Good Days to Rob the Bank,find-good-days-to-rob-the-bank,2205,"You and a gang of thieves are planning on robbing a bank. You are given a 0-indexed integer array security, where security[i] is the number of guards on duty on the ith day. The days are numbered starting from 0. You are also given an integer time. The ith day is a good day to rob the bank if: More formally, this means day i is a good day to rob the bank if and only if security[i - time] >= security[i - time + 1] >= ... >= security[i] <= ... <= security[i + time - 1] <= security[i + time]. Return a list of all days (0-indexed) that are good days to rob the bank. The order that the days are returned in does not matter. ","Array,Dynamic Programming,Prefix Sum","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEz,VG9waWNUYWdOb2RlOjYxMDY4",Medium,46.5,20196,9388,,312,15,"The trivial solution is to check the time days before and after each day. There are a lot of repeated operations using this solution. How could we optimize this solution? We can use precomputation to make the solution faster. Use an array to store the number of days before the ith day that is non-increasing, and another array to store the number of days after the ith day that is non-decreasing.","665,875,1185,1927","Non-decreasing Array,Longest Mountain in Array,Find in Mountain Array,Maximum Ascending Subarray Sum"
Detonate the Maximum Bombs,detonate-the-maximum-bombs,2206,"You are given a list of bombs. The range of a bomb is defined as the area where its effect can be felt. This area is in the shape of a circle with the center as the location of the bomb. The bombs are represented by a 0-indexed 2D integer array bombs where bombs[i] = [xi, yi, ri]. xi and yi denote the X-coordinate and Y-coordinate of the location of the ith bomb, whereas ri denotes the radius of its range. You may choose to detonate a single bomb. When a bomb is detonated, it will detonate all bombs that lie in its range. These bombs will further detonate the bombs that lie in their ranges. Given the list of bombs, return the maximum number of bombs that can be detonated if you are allowed to detonate only one bomb. ","Array,Math,Depth-First Search,Breadth-First Search,Graph,Geometry","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjg=,VG9waWNUYWdOb2RlOjIx,VG9waWNUYWdOb2RlOjIy,VG9waWNUYWdOb2RlOjI0,VG9waWNUYWdOb2RlOjM4",Medium,39.9,25051,9999,,374,42,"How can we model the relationship between different bombs? Can ""graphs"" help us? Bombs are nodes and are connected to other bombs in their range by directed edges. If we know which bombs will be affected when any bomb is detonated, how can we find the total number of bombs that will be detonated if we start from a fixed bomb? Run a Depth First Search (DFS) from every node, and all the nodes it reaches are the bombs that will be detonated.","529,547,695,1036","Minesweeper,Number of Provinces,Max Area of Island,Rotting Oranges"
Sequentially Ordinal Rank Tracker,sequentially-ordinal-rank-tracker,2207,"A scenic location is represented by its name and attractiveness score, where name is a unique string among all locations and score is an integer. Locations can be ranked from the best to the worst. The higher the score, the better the location. If the scores of two locations are equal, then the location with the lexicographically smaller name is better. You are building a system that tracks the ranking of locations with the system initially starting with no locations. It supports: Note that the test data are generated so that at any time, the number of queries does not exceed the number of locations added to the system. Implement the SORTracker class: ","Design,Heap (Priority Queue),Data Stream,Ordered Set","VG9waWNUYWdOb2RlOjI1,VG9waWNUYWdOb2RlOjYxMDUw,VG9waWNUYWdOb2RlOjYxMDYz,VG9waWNUYWdOb2RlOjYxMDcw",Hard,62.3,6722,4189,,126,25,"If the problem were to find the median of a stream of scenery locations while they are being added, can you solve it? We can use a similar approach as an optimization to avoid repeated sorting. Employ two heaps: left heap and right heap. The left heap is a max-heap, and the right heap is a min-heap. The size of the left heap is k + 1 (best locations), where k is the number of times the get method was invoked. The other locations are maintained in the right heap. Every time when add is being called, we add it to the left heap. If the size of the left heap exceeds k + 1, we move the head element to the right heap. When the get method is invoked again (the k + 1 time it is invoked), we can return the head element of the left heap. But before returning it, if the right heap is not empty, we maintain the left heap to have the best k + 2 items by moving the best location from the right heap to the left heap.","295,789,1953","Find Median from Data Stream,Kth Largest Element in a Stream,Finding MK Average"
Rings and Rods,rings-and-rods,2226,"There are n rings and each ring is either red, green, or blue. The rings are distributed across ten rods labeled from 0 to 9. You are given a string rings of length 2n that describes the n rings that are placed onto the rods. Every two characters in rings forms a color-position pair that is used to describe each ring where: For example, ""R3G2B1"" describes n == 3 rings: a red ring placed onto the rod labeled 3, a green ring placed onto the rod labeled 2, and a blue ring placed onto the rod labeled 1. Return the number of rods that have all three colors of rings on them. ","Hash Table,String","VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjEw",Easy,81.7,34578,28264,,355,10,"For every rod, look through ‘rings’ to see if the rod contains all colors. Create 3 booleans, 1 for each color, to store if that color is present for the current rod. If all 3 are true after looking through the string, then the rod contains all the colors.",2053,Check if All Characters Have Equal Number of Occurrences
Sum of Subarray Ranges,sum-of-subarray-ranges,2227,You are given an integer array nums. The range of a subarray of nums is the difference between the largest and smallest element in the subarray. Return the sum of all subarray ranges of nums. A subarray is a contiguous non-empty sequence of elements within an array. ,"Array,Stack,Monotonic Stack","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjE1,VG9waWNUYWdOb2RlOjYxMDU0",Medium,60.3,39464,23805,,626,29,Can you get the max/min of a certain subarray by using the max/min of a smaller subarray within it? Notice that the max of the subarray from index i to j is equal to max of (max of the subarray from index i to j-1) and nums[j].,"496,943,1305,1885","Next Greater Element I,Sum of Subarray Minimums,Number of Visible People in a Queue,Count Number of Homogenous Substrings"
Watering Plants II,watering-plants-ii,2228,"Alice and Bob want to water n plants in their garden. The plants are arranged in a row and are labeled from 0 to n - 1 from left to right where the ith plant is located at x = i. Each plant needs a specific amount of water. Alice and Bob have a watering can each, initially full. They water the plants in the following way: Given a 0-indexed integer array plants of n integers, where plants[i] is the amount of water the ith plant needs, and two integers capacityA and capacityB representing the capacities of Alice's and Bob's watering cans respectively, return the number of times they have to refill to water all the plants. ","Array,Two Pointers,Simulation","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjk=,VG9waWNUYWdOb2RlOjYxMDU1",Medium,51.3,20814,10674,,116,120,"Try ""simulating"" the process. Since watering each plant takes the same amount of time, where will Alice and Bob meet if they start watering the plants simultaneously? How can you use this to optimize your solution? What will you do when both Alice and Bob have to water the same plant?",1310,Watering Plants
Maximum Fruits Harvested After at Most K Steps,maximum-fruits-harvested-after-at-most-k-steps,2229,"Fruits are available at some positions on an infinite x-axis. You are given a 2D integer array fruits where fruits[i] = [positioni, amounti] depicts amounti fruits at the position positioni. fruits is already sorted by positioni in ascending order, and each positioni is unique. You are also given an integer startPos and an integer k. Initially, you are at the position startPos. From any position, you can either walk to the left or right. It takes one step to move one unit on the x-axis, and you can walk at most k steps in total. For every position you reach, you harvest all the fruits at that position, and the fruits will disappear from that position. Return the maximum total number of fruits you can harvest. ","Array,Binary Search,Sliding Window,Prefix Sum","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEx,VG9waWNUYWdOb2RlOjU1ODIx,VG9waWNUYWdOb2RlOjYxMDY4",Hard,35.1,17447,6129,,253,15,"Does an optimal path have very few patterns? For example, could a path that goes left, turns and goes right, then turns again and goes left be any better than a path that simply goes left, turns, and goes right? The optimal path turns at most once. That is, the optimal path is one of these: to go left only; to go right only; to go left, turn and go right; or to go right, turn and go left. Moving x steps left then k-x steps right gives you a range of positions that you can reach. Use prefix sums to get the sum of all fruits for each possible range. Use a similar strategy for all the paths that go right, then turn and go left.",1499,Maximum Performance of a Team
Number of Unique Flavors After Sharing K Candies,number-of-unique-flavors-after-sharing-k-candies,2247,,"Array,Hash Table,Sliding Window","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjU1ODIx",Medium,57.8,2194,1268,,42,1,"For every group of k consecutive candies, count the number of unique flavors not inside that group. Return the largest number of unique flavors. When calculating an adjacent group of k consecutive candies, can you use some of your previous calculations? Use a sliding window where the window is the group of k consecutive candies you are sharing. Use a hash map to store the number of candies of each type you can keep.","546,1034","Remove Boxes,Subarrays with K Different Integers"
Find First Palindromic String in the Array,find-first-palindromic-string-in-the-array,2231,"Given an array of strings words, return the first palindromic string in the array. If there is no such string, return an empty string """". A string is palindromic if it reads the same forward and backward. ","Array,Two Pointers,String","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjk=,VG9waWNUYWdOb2RlOjEw",Easy,79.5,50602,40250,,347,12,"Iterate through the elements in order. As soon as the current element is a palindrome, return it. To check if an element is a palindrome, can you reverse the string?",125,Valid Palindrome
Adding Spaces to a String,adding-spaces-to-a-string,2232,You are given a 0-indexed string s and a 0-indexed integer array spaces that describes the indices in the original string where spaces will be added. Each space should be inserted before the character at the given index. Return the modified string after the spaces have been added. ,"Array,String,Simulation","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjYxMDU1",Medium,56.0,36845,20644,,248,26,"Create a new string, initially empty, as the modified string. Iterate through the original string and append each character of the original string to the new string. However, each time you reach a character that requires a space before it, append a space before appending the character. Since the array of indices for the space locations is sorted, use a pointer to keep track of the next index to place a space. Only increment the pointer once a space has been appended. Ensure that your append operation can be done in O(1).",,
Number of Smooth Descent Periods of a Stock,number-of-smooth-descent-periods-of-a-stock,2233,"You are given an integer array prices representing the daily price history of a stock, where prices[i] is the stock price on the ith day. A smooth descent period of a stock consists of one or more contiguous days such that the price on each day is lower than the price on the preceding day by exactly 1. The first day of the period is exempted from this rule. Return the number of smooth descent periods. ","Array,Math,Dynamic Programming","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjg=,VG9waWNUYWdOb2RlOjEz",Medium,55.3,32528,17988,,326,12,"Any array is a series of adjacent longest possible smooth descent periods. For example, [5,3,2,1,7,6] is [5] + [3,2,1] + [7,6]. Think of a 2-pointer approach to traverse the array and find each longest possible period. Suppose you found the longest possible period with a length of k. How many periods are within that period? How can you count them quickly? Think of the formula to calculate the sum of 1, 2, 3, ..., k.","713,1061","Subarray Product Less Than K,Number of Valid Subarrays"
Minimum Operations to Make the Array K-Increasing,minimum-operations-to-make-the-array-k-increasing,2234,"You are given a 0-indexed array arr consisting of n positive integers, and a positive integer k. The array arr is called K-increasing if arr[i-k] <= arr[i] holds for every index i, where k <= i <= n-1. In one operation, you can choose an index i and change arr[i] into any positive integer. Return the minimum number of operations required to make the array K-increasing for the given k. ","Array,Binary Search","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEx",Hard,36.4,23198,8433,,467,8,"Can we divide the array into non-overlapping subsequences and simplify the problem? In the final array, arr[i-k] ≤ arr[i] should hold. We can use this to divide the array into at most k non-overlapping sequences, where arr[i] will belong to the (i%k)th sequence. Now our problem boils down to performing the minimum operations on each sequence such that it becomes non-decreasing. Our answer will be the sum of operations on each sequence. Which indices of a sequence should we not change in order to count the minimum operations? Can finding the longest non-decreasing subsequence of the sequence help?","300,819","Longest Increasing Subsequence,Minimum Swaps To Make Sequences Increasing"
The Airport With the Most Traffic,the-airport-with-the-most-traffic,2252,,Database,VG9waWNUYWdOb2RlOjYxMDQz,Medium,69.2,3271,2264,,17,5,,,
Elements in Array After Removing and Replacing Elements,elements-in-array-after-removing-and-replacing-elements,2258,,Array,VG9waWNUYWdOb2RlOjU=,Medium,73.9,1201,887,,35,5,"Try to find a pattern in how nums changes. Let m be the original length of nums. If time_i / m (integer division) is even, then nums is at its original size or decreasing in size. If it is odd, then it is empty, or increasing in size. time_i % m can be used to find how many elements are in nums at minute time_i.",,
Maximum Number of Words Found in Sentences,maximum-number-of-words-found-in-sentences,2219,"A sentence is a list of words that are separated by a single space with no leading or trailing spaces. You are given an array of strings sentences, where each sentences[i] represents a single sentence. Return the maximum number of words that appear in a single sentence. ","Array,String","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEw",Easy,89.0,68223,60728,,485,17,Process each sentence separately and count the number of words by looking for the number of space characters in the sentence and adding it by 1.,2173,Number of Valid Words in a Sentence
Find All Possible Recipes from Given Supplies,find-all-possible-recipes-from-given-supplies,2220,"You have information about n different recipes. You are given a string array recipes and a 2D string array ingredients. The ith recipe has the name recipes[i], and you can create it if you have all the needed ingredients from ingredients[i]. Ingredients to a recipe may need to be created from other recipes, i.e., ingredients[i] may contain a string that is in recipes. You are also given a string array supplies containing all the ingredients that you initially have, and you have an infinite supply of all of them. Return a list of all the recipes that you can create. You may return the answer in any order. Note that two recipes may contain each other in their ingredients. ","Array,Hash Table,String,Graph,Topological Sort","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjI0,VG9waWNUYWdOb2RlOjI2",Medium,42.7,49865,21290,,600,46,"Can we use a data structure to quickly query whether we have a certain ingredient? Once we verify that we can make a recipe, we can add it to our ingredient data structure. We can then check if we can make more recipes as a result of this.","210,1830","Course Schedule II,Count Good Meals"
Check if a Parentheses String Can Be Valid,check-if-a-parentheses-string-can-be-valid,2221,"A parentheses string is a non-empty string consisting only of '(' and ')'. It is valid if any of the following conditions is true: You are given a parentheses string s and a string locked, both of length n. locked is a binary string consisting only of '0's and '1's. For each index i of locked, Return true if you can make s a valid parentheses string. Otherwise, return false. ","String,Stack,Greedy","VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjE1,VG9waWNUYWdOb2RlOjE3",Medium,31.4,26241,8247,,468,18,"Can an odd length string ever be valid? From left to right, if a locked ')' is encountered, it must be balanced with either a locked '(' or an unlocked index on its left. If neither exist, what conclusion can be drawn? If both exist, which one is more preferable to use? After the above, we may have locked indices of '(' and additional unlocked indices. How can you balance out the locked '(' now? What if you cannot balance any locked '('?","20,22,678,1371","Valid Parentheses,Generate Parentheses,Valid Parenthesis String,Minimum Remove to Make Valid Parentheses"
Abbreviating the Product of a Range,abbreviating-the-product-of-a-range,2222,"You are given two positive integers left and right with left <= right. Calculate the product of all integers in the inclusive range [left, right]. Since the product may be very large, you will abbreviate it following these steps: Return a string denoting the abbreviated product of all integers in the inclusive range [left, right]. ",Math,VG9waWNUYWdOb2RlOjg=,Hard,28.4,6615,1876,,52,92,"Calculating the number of trailing zeros, the last five digits, and the first five digits can all be done separately. Use a prime factorization property to find the number of trailing zeros. Use modulo to find the last 5 digits. Use a logarithm property to find the first 5 digits. The number of trailing zeros C is nothing but the number of times the product is completely divisible by 10. Since 2 and 5 are the only prime factors of 10,  C will be equal to the minimum number of times 2 or 5 appear in the prime factorization of the product. Iterate through the integers from left to right. For every integer, keep dividing it by 2 as long as it is divisible by 2 and C occurrences of 2 haven't been removed in total. Repeat this process for 5. Finally, multiply the integer under modulo of 10^5 with the product obtained till now to obtain the last five digits. The product P can be represented as P=10^(x+y) where x is the integral part and y is the fractional part of x+y. Using the property ""if S = A * B, then log(S) = log(A) + log(B)"", we can write x+y = log_10(P) = sum(log_10(i)) for each integer i in [left, right]. Once we obtain the sum, the first five digits can be represented as floor(10^(y+4)).",172,Factorial Trailing Zeroes
Build the Equation,build-the-equation,2253,,Database,VG9waWNUYWdOb2RlOjYxMDQz,Hard,58.0,1084,629,,10,19,,,
A Number After a Double Reversal,a-number-after-a-double-reversal,2238,"Reversing an integer means to reverse all its digits. Given an integer num, reverse num to get reversed1, then reverse reversed1 to get reversed2. Return true if reversed2 equals num. Otherwise return false. ",Math,VG9waWNUYWdOb2RlOjg=,Easy,76.9,34908,26859,,224,14,"Other than the number 0 itself, any number that ends with 0 would lose some digits permanently when reversed.","7,190","Reverse Integer,Reverse Bits"
Execution of All Suffix Instructions Staying in a Grid,execution-of-all-suffix-instructions-staying-in-a-grid,2239,"There is an n x n grid, with the top-left cell at (0, 0) and the bottom-right cell at (n - 1, n - 1). You are given the integer n and an integer array startPos where startPos = [startrow, startcol] indicates that a robot is initially at cell (startrow, startcol). You are also given a 0-indexed string s of length m where s[i] is the ith instruction for the robot: 'L' (move left), 'R' (move right), 'U' (move up), and 'D' (move down). The robot can begin executing from any ith instruction in s. It executes the instructions one by one towards the end of s but it stops if either of these conditions is met: Return an array answer of length m where answer[i] is the number of instructions the robot can execute if the robot begins executing from the ith instruction in s. ","String,Simulation","VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjYxMDU1",Medium,83.2,17397,14480,,239,23,"The constraints are not very large. Can we simulate the execution by starting from each index of s? Before any of the stopping conditions is met, stop the simulation for that index and set the answer for that index.","576,657","Out of Boundary Paths,Robot Return to Origin"
Intervals Between Identical Elements,intervals-between-identical-elements,2240,"You are given a 0-indexed array of n integers arr. The interval between two elements in arr is defined as the absolute difference between their indices. More formally, the interval between arr[i] and arr[j] is |i - j|. Return an array intervals of length n where intervals[i] is the sum of intervals between arr[i] and each element in arr with the same value as arr[i]. Note: |x| is the absolute value of x. ","Array,Hash Table,Prefix Sum","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjYxMDY4",Medium,42.1,25891,10906,,471,20,"For each unique value found in the array, store a sorted list of indices of elements that have this value in the array. One way of doing this is to use a HashMap that maps the values to their list of indices. Update this mapping as you iterate through the array. Process each list of indices separately and get the sum of intervals for the elements of that value by utilizing prefix sums. For each element, keep track of the sum of indices of the identical elements that have come before and that will come after respectively. Use this to calculate the sum of intervals for that element to the rest of the elements with identical values.",523,Continuous Subarray Sum
Recover the Original Array,recover-the-original-array,2241,"Alice had a 0-indexed array arr consisting of n positive integers. She chose an arbitrary positive integer k and created two new 0-indexed integer arrays lower and higher in the following manner: Unfortunately, Alice lost all three arrays. However, she remembers the integers that were present in the arrays lower and higher, but not the array each integer belonged to. Help Alice and recover the original array. Given an array nums consisting of 2n integers, where exactly n of the integers were present in lower and the remaining in higher, return the original array arr. In case the answer is not unique, return any valid array. Note: The test cases are generated such that there exists at least one valid array arr. ","Array,Hash Table,Sorting,Enumeration","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjYxMDQ5,VG9waWNUYWdOb2RlOjYxMDY2",Hard,37.5,16890,6340,,215,26,"If we fix the value of k, how can we check if an original array exists for the fixed k? The smallest value of nums is obtained by subtracting k from the smallest value of the original array. How can we use this to reduce the search space for finding a valid k? You can compute every possible k by using the smallest value of nums (as lower[i]) against every other value in nums (as the corresponding higher[i]). For every computed k, greedily pair up the values in nums. This can be done sorting nums, then using a map to store previous values and searching that map for a corresponding lower[i] for the current nums[j] (as higher[i]).","2109,2117","Find Array Given Subset Sums,Find Original Array From Doubled Array"
