Question Title,Question Slug,Question ID,Question Text,Topic Tagged text,Topic Tagged ID,Difficulty Level,Success Rate,total submission,total accepted,company tag,Likes,Dislikes,Hints,Similar Questions ID,Similar Questions Text
Jump Game VI,jump-game-vi,1814,"You are given a 0-indexed integer array nums and an integer k. You are initially standing at index 0. In one move, you can jump at most k steps forward without going outside the boundaries of the array. That is, you can jump from index i to any index in the range [i + 1, min(n - 1, i + k)] inclusive. You want to reach the last index of the array (index n - 1). Your score is the sum of all nums[j] for each index j you visited in the array. Return the maximum score you can get. ","Array,Dynamic Programming,Queue,Sliding Window,Heap (Priority Queue),Monotonic Queue","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEz,VG9waWNUYWdOb2RlOjM0,VG9waWNUYWdOb2RlOjU1ODIx,VG9waWNUYWdOb2RlOjYxMDUw,VG9waWNUYWdOb2RlOjYxMDcx",Medium,42.7,99365,42467,,1287,51,"Let dp[i] be ""the maximum score to reach the end starting at index i"". The answer for dp[i] is nums[i] + max{dp[i+j]} for 1 <= j <= k. That gives an O(n*k) solution. Instead of checking every j for every i, keep track of the largest dp[i] values in a heap and calculate dp[i] from right to left. When the largest value in the heap is out of bounds of the current index, remove it and keep checking.","239,2001","Sliding Window Maximum,Jump Game VII"
Checking Existence of Edge Length Limited Paths,checking-existence-of-edge-length-limited-paths,1815,"An undirected graph of n nodes is defined by edgeList, where edgeList[i] = [ui, vi, disi] denotes an edge between nodes ui and vi with distance disi. Note that there may be multiple edges between two nodes. Given an array queries, where queries[j] = [pj, qj, limitj], your task is to determine for each queries[j] whether there is a path between pj and qj such that each edge on the path has a distance strictly less than limitj . Return a boolean array answer, where answer.length == queries.length and the jth value of answer is true if there is a path for queries[j] is true, and false otherwise. ","Array,Union Find,Graph,Sorting","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjIz,VG9waWNUYWdOb2RlOjI0,VG9waWNUYWdOb2RlOjYxMDQ5",Hard,48.7,15985,7788,,444,9,All the queries are given in advance. Is there a way you can reorder the queries to avoid repeated computations?,1865,Checking Existence of Edge Length Limited Paths II
Number of Distinct Substrings in a String,number-of-distinct-substrings-in-a-string,1838,,"String,Trie,Rolling Hash,Suffix Array,Hash Function","VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjI3,VG9waWNUYWdOb2RlOjU2NTk4,VG9waWNUYWdOb2RlOjU2Njk4,VG9waWNUYWdOb2RlOjYxMDY1",Medium,62.2,6902,4295,,101,27,"Calculate the prefix hashing array for s. Use the prefix hashing array to calculate the hashing value of each substring. Compare the hashing values to determine the unique substrings. There could be collisions if you use hashing, what about double hashing.",,
Number of Calls Between Two Persons,number-of-calls-between-two-persons,1842,,Database,VG9waWNUYWdOb2RlOjYxMDQz,Medium,86.1,18699,16096,,113,7,,,
Number of Students Unable to Eat Lunch,number-of-students-unable-to-eat-lunch,1802,"The school cafeteria offers circular and square sandwiches at lunch break, referred to by numbers 0 and 1 respectively. All students stand in a queue. Each student either prefers square or circular sandwiches. The number of sandwiches in the cafeteria is equal to the number of students. The sandwiches are placed in a stack. At each step: This continues until none of the queue students want to take the top sandwich and are thus unable to eat. You are given two integer arrays students and sandwiches where sandwiches[i] is the type of the i​​​​​​th sandwich in the stack (i = 0 is the top of the stack) and students[j] is the preference of the j​​​​​​th student in the initial queue (j = 0 is the front of the queue). Return the number of students that are unable to eat. ","Array,Stack,Queue,Simulation","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjE1,VG9waWNUYWdOb2RlOjM0,VG9waWNUYWdOb2RlOjYxMDU1",Easy,67.8,55206,37448,,764,41,Simulate the given in the statement Calculate those who will eat instead of those who will not.,2195,Time Needed to Buy Tickets
Average Waiting Time,average-waiting-time,1803,"There is a restaurant with a single chef. You are given an array customers, where customers[i] = [arrivali, timei]: When a customer arrives, he gives the chef his order, and the chef starts preparing it once he is idle. The customer waits till the chef finishes preparing his order. The chef does not prepare food for more than one customer at a time. The chef prepares food for customers in the order they were given in the input. Return the average waiting time of all customers. Solutions within 10-5 from the actual answer are considered accepted. ","Array,Simulation","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjYxMDU1",Medium,61.8,30543,18863,,327,37,"Iterate on the customers, maintaining the time the chef will finish the previous orders. If that time is before the current arrival time, the chef starts immediately. Else, the current customer waits till the chef finishes, and then the chef starts. Update the running time by the time when the chef starts preparing + preparation time.",2142,Average Height of Buildings in Each Segment
Maximum Binary String After Change,maximum-binary-string-after-change,1804,You are given a binary string binary consisting of only 0's or 1's. You can apply each of the following operations any number of times: Return the maximum binary string you can obtain after any number of operations. Binary string x is greater than binary string y if x's decimal representation is greater than y's decimal representation. ,"String,Greedy","VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjE3",Medium,45.3,18672,8450,,313,37,"Note that with the operations, you can always make the string only contain at most 1 zero.",,
Minimum Adjacent Swaps for K Consecutive Ones,minimum-adjacent-swaps-for-k-consecutive-ones,1805,"You are given an integer array, nums, and an integer k. nums comprises of only 0's and 1's. In one move, you can choose two adjacent indices and swap their values. Return the minimum number of moves required so that nums has k consecutive 1's. ","Array,Greedy,Sliding Window,Prefix Sum","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjE3,VG9waWNUYWdOb2RlOjU1ODIx,VG9waWNUYWdOb2RlOjYxMDY4",Hard,40.7,14315,5824,,419,16,"Choose k 1s and determine how many steps are required to move them into 1 group. Maintain a sliding window of k 1s, and maintain the steps required to group them. When you slide the window across, should you move the group to the right? Once you move the group to the right, it will never need to slide to the left again.","1107,2119","Minimum Swaps to Group All 1's Together,Minimum Number of Operations to Make Array Continuous"
Determine if String Halves Are Alike,determine-if-string-halves-are-alike,1823,"You are given a string s of even length. Split this string into two halves of equal lengths, and let a be the first half and b be the second half. Two strings are alike if they have the same number of vowels ('a', 'e', 'i', 'o', 'u', 'A', 'E', 'I', 'O', 'U'). Notice that s contains uppercase and lowercase letters. Return true if a and b are alike. Otherwise, return false. ","String,Counting","VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjYxMDYy",Easy,78.1,106734,83321,,509,35,"Create a function that checks if a character is a vowel, either uppercase or lowercase.",,
Maximum Number of Eaten Apples,maximum-number-of-eaten-apples,1824,"There is a special kind of apple tree that grows apples every day for n days. On the ith day, the tree grows apples[i] apples that will rot after days[i] days, that is on day i + days[i] the apples will be rotten and cannot be eaten. On some days, the apple tree does not grow any apples, which are denoted by apples[i] == 0 and days[i] == 0. You decided to eat at most one apple a day (to keep the doctors away). Note that you can keep eating after the first n days. Given two integer arrays days and apples of length n, return the maximum number of apples you can eat. ","Array,Greedy,Heap (Priority Queue)","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjE3,VG9waWNUYWdOb2RlOjYxMDUw",Medium,36.4,38800,14118,,489,145,It's optimal to finish the apples that will rot first before those that will rot last You need a structure to keep the apples sorted by their finish time,,
Where Will the Ball Fall,where-will-the-ball-fall,1324,"You have a 2-D grid of size m x n representing a box, and you have n balls. The box is open on the top and bottom sides. Each cell in the box has a diagonal board spanning two corners of the cell that can redirect a ball to the right or to the left. We drop one ball at the top of each column of the box. Each ball can get stuck in the box or fall out of the bottom. A ball gets stuck if it hits a ""V"" shaped pattern between two boards or if a board redirects the ball into either wall of the box. Return an array answer of size n where answer[i] is the column that the ball falls out of at the bottom after dropping the ball from the ith column at the top, or -1 if the ball gets stuck in the box. ","Array,Dynamic Programming,Depth-First Search,Matrix,Simulation","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEz,VG9waWNUYWdOb2RlOjIx,VG9waWNUYWdOb2RlOjYxMDUz,VG9waWNUYWdOb2RlOjYxMDU1",Medium,66.5,40091,26652,,744,54,Use DFS. Traverse the path of the ball downwards until you reach the bottom or get stuck.,,
Maximum XOR With an Element From Array,maximum-xor-with-an-element-from-array,1826,"You are given an array nums consisting of non-negative integers. You are also given a queries array, where queries[i] = [xi, mi]. The answer to the ith query is the maximum bitwise XOR value of xi and any element of nums that does not exceed mi. In other words, the answer is max(nums[j] XOR xi) for all j such that nums[j] <= mi. If all elements in nums are larger than mi, then the answer is -1. Return an integer array answer where answer.length == queries.length and answer[i] is the answer to the ith query. ","Array,Bit Manipulation,Trie","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjE5,VG9waWNUYWdOb2RlOjI3",Hard,43.2,19885,8589,,489,15,"In problems involving bitwise operations, we often think on the bits level. In this problem, we can think that to maximize the result of an xor operation, we need to maximize the most significant bit, then the next one, and so on. If there's some number in the array that is less than m and whose the most significant bit is different than that of x, then xoring with this number maximizes the most significant bit, so I know this bit in the answer is 1. To check the existence of such numbers and narrow your scope for further bits based on your choice, you can use trie. You can sort the array and the queries, and maintain the trie such that in each query the trie consists exactly of the valid elements.","421,2068","Maximum XOR of Two Numbers in an Array,Maximum Genetic Difference Query"
Largest Subarray Length K,largest-subarray-length-k,1847,,"Array,Greedy","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjE3",Easy,63.6,8516,5413,,64,82,"Search for the largest integer in the range [0, n - k] This integer is the first element in the subarray. You should take it with the k - 1 elements after it.",,
Biggest Window Between Visits,biggest-window-between-visits,1852,,Database,VG9waWNUYWdOb2RlOjYxMDQz,Medium,78.2,12522,9797,,101,5,,2370,Users With Two Purchases Within Seven Days
Maximum Units on a Truck,maximum-units-on-a-truck,1829,"You are assigned to put some amount of boxes onto one truck. You are given a 2D array boxTypes, where boxTypes[i] = [numberOfBoxesi, numberOfUnitsPerBoxi]: You are also given an integer truckSize, which is the maximum number of boxes that can be put on the truck. You can choose any boxes to put on the truck as long as the number of boxes does not exceed truckSize. Return the maximum total number of units that can be put on the truck. ","Array,Greedy,Sorting","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjE3,VG9waWNUYWdOb2RlOjYxMDQ5",Easy,72.1,187768,135292,,1510,104,"If we have space for at least one box, it's always optimal to put the box with the most units. Sort the box types with the number of units per box non-increasingly. Iterate on the box types and take from each type as many as you can.",,
Count Good Meals,count-good-meals,1830,"A good meal is a meal that contains exactly two different food items with a sum of deliciousness equal to a power of two. You can pick any two different foods to make a good meal. Given an array of integers deliciousness where deliciousness[i] is the deliciousness of the i​​​​​​th​​​​​​​​ item of food, return the number of different good meals you can make from this list modulo 109 + 7. Note that items with different indices are considered different even if they have the same deliciousness value. ","Array,Hash Table","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjY=",Medium,28.2,82974,23396,,519,188,Note that the number of powers of 2 is at most 21 so this turns the problem to a classic find the number of pairs that sum to a certain value but for 21 values You need to use something fasters than the NlogN approach since there is already the log of iterating over the powers so one idea is two pointers,"1,1798,2220","Two Sum,Max Number of K-Sum Pairs,Find All Possible Recipes from Given Supplies"
Ways to Split Array Into Three Subarrays,ways-to-split-array-into-three-subarrays,1831,"A split of an integer array is good if: Given nums, an array of non-negative integers, return the number of good ways to split nums. As the number may be too large, return it modulo 109 + 7. ","Array,Two Pointers,Binary Search,Prefix Sum","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjk=,VG9waWNUYWdOb2RlOjEx,VG9waWNUYWdOb2RlOjYxMDY4",Medium,31.1,60632,18881,,774,72,"Create a prefix array to efficiently find the sum of subarrays. As we are dividing the array into three subarrays, there are two ""walls"". Iterate over the right wall positions and find where the left wall could be for each right wall position. Use binary search to find the left-most position and right-most position the left wall could be.",2251,Number of Ways to Divide a Long Corridor
Minimum Operations to Make a Subsequence,minimum-operations-to-make-a-subsequence,1832,"You are given an array target that consists of distinct integers and another integer array arr that can have duplicates. In one operation, you can insert any integer at any position in arr. For example, if arr = [1,4,1,2], you can add 3 in the middle and make it [1,4,3,1,2]. Note that you can insert the integer at the very beginning or end of the array. Return the minimum number of operations needed to make target a subsequence of arr. A subsequence of an array is a new array generated from the original array by deleting some elements (possibly none) without changing the remaining elements' relative order. For example, [2,7,4] is a subsequence of [4,2,3,7,2,1,4] (the underlined elements), while [2,4,2] is not. ","Array,Hash Table,Binary Search,Greedy","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjEx,VG9waWNUYWdOb2RlOjE3",Hard,48.8,14511,7085,,410,8,"The problem can be reduced to computing Longest Common Subsequence between both arrays. Since one of the arrays has distinct elements, we can consider that these elements describe an arrangement of numbers, and we can replace each element in the other array with the index it appeared at in the first array. Then the problem is converted to finding Longest Increasing Subsequence in the second array, which can be done in O(n log n).",,
Sum Of Special Evenly-Spaced Elements In Array,sum-of-special-evenly-spaced-elements-in-array,1809,,"Array,Dynamic Programming","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEz",Hard,52.0,1851,962,,17,18,"Think if y cannot be small. You can solve a query in O(n/y), so if y is large enough, it won't be a problem. If y is small, like less than B, you can preprocess the answers for all such ys in O(n * B), then answer each such query in O(1). As you might have already guessed, the optimal value for B is ~sqrt(n).",,
Count Apples and Oranges,count-apples-and-oranges,1862,,Database,VG9waWNUYWdOb2RlOjYxMDQz,Medium,78.1,10700,8361,,50,7,,,
Calculate Money in Leetcode Bank,calculate-money-in-leetcode-bank,1817,"Hercy wants to save money for his first car. He puts money in the Leetcode bank every day. He starts by putting in $1 on Monday, the first day. Every day from Tuesday to Sunday, he will put in $1 more than the day before. On every subsequent Monday, he will put in $1 more than the previous Monday. Given n, return the total amount of money he will have in the Leetcode bank at the end of the nth day. ",Math,VG9waWNUYWdOb2RlOjg=,Easy,64.9,44970,29166,,433,14,"Simulate the process by keeping track of how much money John is putting in and which day of the week it is, and use this information to deduce how much money John will put in the next day.",,
Maximum Score From Removing Substrings,maximum-score-from-removing-substrings,1818,You are given a string s and two integers x and y. You can perform two types of operations any number of times. Return the maximum points you can gain after applying the above operations on s. ,"String,Stack,Greedy","VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjE1,VG9waWNUYWdOb2RlOjE3",Medium,44.9,20889,9371,,394,18,Note that it is always more optimal to take one type of substring before another You can use a stack to handle erasures,2256,Count Words Obtained After Adding a Letter
Construct the Lexicographically Largest Valid Sequence,construct-the-lexicographically-largest-valid-sequence,1819,"Given an integer n, find a sequence that satisfies all of the following: The distance between two numbers on the sequence, a[i] and a[j], is the absolute difference of their indices, |j - i|. Return the lexicographically largest sequence. It is guaranteed that under the given constraints, there is always a solution. A sequence a is lexicographically larger than a sequence b (of the same length) if in the first position where a and b differ, sequence a has a number greater than the corresponding number in b. For example, [0,1,9,0] is lexicographically larger than [0,1,5,6] because the first position they differ is at the third number, and 9 is greater than 5. ","Array,Backtracking","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjE0",Medium,51.2,16900,8656,,371,34,Heuristic algorithm may work.,,
Number Of Ways To Reconstruct A Tree,number-of-ways-to-reconstruct-a-tree,1820,"You are given an array pairs, where pairs[i] = [xi, yi], and: Let ways be the number of rooted trees that satisfy the following conditions: Two ways are considered to be different if there is at least one node that has different parents in both ways. Return: A rooted tree is a tree that has a single root node, and all edges are oriented to be outgoing from the root. An ancestor of a node is any node on the path from the root to that node (excluding the node itself). The root has no ancestors. ","Tree,Graph,Topological Sort","VG9waWNUYWdOb2RlOjIw,VG9waWNUYWdOb2RlOjI0,VG9waWNUYWdOb2RlOjI2",Hard,42.1,5755,2425,,117,91,"Think inductively. The first step is to get the root. Obviously, the root should be in pairs with all the nodes. If there isn't exactly one such node, then there are 0 ways. The number of pairs involving a node must be less than or equal to that number of its parent. Actually, if it's equal, then there is not exactly 1 way, because they can be swapped. Recursively, given a set of nodes, get the node with the most pairs, then this must be a root and have no parents in the current set of nodes.",2306,Create Binary Tree From Descriptions
Decode XORed Array,decode-xored-array,1839,"There is a hidden integer array arr that consists of n non-negative integers. It was encoded into another integer array encoded of length n - 1, such that encoded[i] = arr[i] XOR arr[i + 1]. For example, if arr = [1,0,2,1], then encoded = [1,2,3]. You are given the encoded array. You are also given an integer first, that is the first element of arr, i.e. arr[0]. Return the original array arr. It can be proved that the answer exists and is unique. ","Array,Bit Manipulation","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjE5",Easy,85.9,79325,68161,,723,134,"Since that encoded[i] = arr[i] XOR arr[i+1], then arr[i+1] = encoded[i] XOR arr[i]. Iterate on i from beginning to end, and set arr[i+1] = encoded[i] XOR arr[i].",,
Swapping Nodes in a Linked List,swapping-nodes-in-a-linked-list,528,"You are given the head of a linked list, and an integer k. Return the head of the linked list after swapping the values of the kth node from the beginning and the kth node from the end (the list is 1-indexed). ","Linked List,Two Pointers","VG9waWNUYWdOb2RlOjc=,VG9waWNUYWdOb2RlOjk=",Medium,68.4,229189,156841,,2691,100,We can transform the linked list to an array this should ease things up After transforming the linked list to an array it becomes as easy as swapping two integers in an array then rebuilding the linked list,"19,24,25","Remove Nth Node From End of List,Swap Nodes in Pairs,Reverse Nodes in k-Group"
Minimize Hamming Distance After Swap Operations,minimize-hamming-distance-after-swap-operations,1840,"You are given two integer arrays, source and target, both of length n. You are also given an array allowedSwaps where each allowedSwaps[i] = [ai, bi] indicates that you are allowed to swap the elements at index ai and index bi (0-indexed) of array source. Note that you can swap elements at a specific pair of indices multiple times and in any order. The Hamming distance of two arrays of the same length, source and target, is the number of positions where the elements are different. Formally, it is the number of indices i for 0 <= i <= n-1 where source[i] != target[i] (0-indexed). Return the minimum Hamming distance of source and target after performing any amount of swap operations on array source. ","Array,Depth-First Search,Union Find","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjIx,VG9waWNUYWdOb2RlOjIz",Medium,47.9,25012,11985,,567,17,"The source array can be imagined as a graph where each index is a node and each allowedSwaps[i] is an edge. Nodes within the same component can be freely swapped with each other. For each component, find the number of common elements. The elements that are not in common will contribute to the total Hamming distance.",1308,Smallest String With Swaps
Find Minimum Time to Finish All Jobs,find-minimum-time-to-finish-all-jobs,1825,"You are given an integer array jobs, where jobs[i] is the amount of time it takes to complete the ith job. There are k workers that you can assign jobs to. Each job should be assigned to exactly one worker. The working time of a worker is the sum of the time it takes to complete all jobs assigned to them. Your goal is to devise an optimal assignment such that the maximum working time of any worker is minimized. Return the minimum possible maximum working time of any assignment. ","Array,Dynamic Programming,Backtracking,Bit Manipulation,Bitmask","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEz,VG9waWNUYWdOb2RlOjE0,VG9waWNUYWdOb2RlOjE5,VG9waWNUYWdOb2RlOjYxMDc4",Hard,42.9,32104,13776,,491,14,We can select a subset of tasks and assign it to a worker then solve the subproblem on the remaining tasks,2114,Minimum Number of Work Sessions to Finish the Tasks
Checking Existence of Edge Length Limited Paths II,checking-existence-of-edge-length-limited-paths-ii,1865,,"Union Find,Graph,Minimum Spanning Tree","VG9waWNUYWdOb2RlOjIz,VG9waWNUYWdOb2RlOjI0,VG9waWNUYWdOb2RlOjYxMDgz",Hard,52.6,3069,1613,,50,6,"Find the minimum spanning tree of the given graph. Root the tree in an arbitrary node and calculate the maximum weight of the edge from each node to the chosen root. To answer a query, find the lca between the two nodes, and find the maximum weight from each of the query nodes to their lca and compare it to the given limit.",1815,Checking Existence of Edge Length Limited Paths
Number Of Rectangles That Can Form The Largest Square,number-of-rectangles-that-can-form-the-largest-square,1843,"You are given an array rectangles where rectangles[i] = [li, wi] represents the ith rectangle of length li and width wi. You can cut the ith rectangle to form a square with a side length of k if both k <= li and k <= wi. For example, if you have a rectangle [4,6], you can cut it to get a square with a side length of at most 4. Let maxLen be the side length of the largest square you can obtain from any of the given rectangles. Return the number of rectangles that can make a square with a side length of maxLen. ",Array,VG9waWNUYWdOb2RlOjU=,Easy,78.8,51652,40686,,333,40,"What is the length of the largest square the can be cut out of some rectangle? It'll be equal to min(rectangle.length, rectangle.width). Replace each rectangle with this value. Calculate maxSize by iterating over the given rectangles and maximizing the answer with their values denoted in the first hint. Then iterate again on the rectangles and calculate the number whose values = maxSize.",,
Tuple with Same Product,tuple-with-same-product,1364,"Given an array nums of distinct positive integers, return the number of tuples (a, b, c, d) such that a * b = c * d where a, b, c, and d are elements of nums, and a != b != c != d. ","Array,Hash Table","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjY=",Medium,60.5,30445,18406,,406,19,Note that all of the integers are distinct. This means that each time a product is formed it must be formed by two unique integers. Count the frequency of each product of 2 distinct numbers. Then calculate the permutations formed.,,
Largest Submatrix With Rearrangements,largest-submatrix-with-rearrangements,1845,"You are given a binary matrix matrix of size m x n, and you are allowed to rearrange the columns of the matrix in any order. Return the area of the largest submatrix within matrix where every element of the submatrix is 1 after reordering the columns optimally. ","Array,Greedy,Sorting,Matrix","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjE3,VG9waWNUYWdOb2RlOjYxMDQ5,VG9waWNUYWdOb2RlOjYxMDUz",Medium,60.4,19339,11682,,641,16,"For each column, find the number of consecutive ones ending at each position. For each row, sort the cumulative ones in non-increasing order and ""fit"" the largest submatrix.",695,Max Area of Island
Cat and Mouse II,cat-and-mouse-ii,1727,"A game is played by a cat and a mouse named Cat and Mouse. The environment is represented by a grid of size rows x cols, where each element is a wall, floor, player (Cat, Mouse), or food. Mouse and Cat play according to the following rules: The game can end in 4 ways: Given a rows x cols matrix grid and two integers catJump and mouseJump, return true if Mouse can win the game if both Cat and Mouse play optimally, otherwise return false. ","Math,Dynamic Programming,Breadth-First Search,Graph,Memoization,Game Theory","VG9waWNUYWdOb2RlOjg=,VG9waWNUYWdOb2RlOjEz,VG9waWNUYWdOb2RlOjIy,VG9waWNUYWdOb2RlOjI0,VG9waWNUYWdOb2RlOjMz,VG9waWNUYWdOb2RlOjYxMDcz",Hard,41.2,11200,4620,,151,27,"Try working backward: consider all trivial states you know to be winning or losing, and work backward to determine which other states can be labeled as winning or losing.","805,949","Escape The Ghosts,Cat and Mouse"
Find Followers Count,find-followers-count,1877,"Table: Followers  Write an SQL query that will, for each user, return the number of followers. Return the result table ordered by user_id. The query result format is in the following example. ",Database,VG9waWNUYWdOb2RlOjYxMDQz,Easy,71.4,16368,11680,,49,8,,,
Shortest Path to Get Food,shortest-path-to-get-food,550,,"Array,Breadth-First Search,Matrix","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjIy,VG9waWNUYWdOb2RlOjYxMDUz",Medium,54.3,53077,28812,,361,16,"Run BFS starting from the '*' position. Keep the current number of the steps as a state in the queue. The first time you reach a food, return the number of steps as the answer. In case the queue is empty and you still did not manage to reach a food, return -1.","542,1414","01 Matrix,Shortest Path in a Grid with Obstacles Elimination"
The Number of Employees Which Report to Each Employee,the-number-of-employees-which-report-to-each-employee,1882,,Database,VG9waWNUYWdOb2RlOjYxMDQz,Easy,49.1,19329,9495,,55,14,,,
Find the Highest Altitude,find-the-highest-altitude,1833,There is a biker going on a road trip. The road trip consists of n + 1 points at different altitudes. The biker starts his trip on point 0 with altitude equal 0. You are given an integer array gain of length n where gain[i] is the net gain in altitude between points i​​​​​​ and i + 1 for all (0 <= i < n). Return the highest altitude of a point. ,"Array,Prefix Sum","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjYxMDY4",Easy,78.9,88185,69592,,762,78,Let's note that the altitude of an element is the sum of gains of all the elements behind it Getting the altitudes can be done by getting the prefix sum array of the given array,,
Minimum Number of People to Teach,minimum-number-of-people-to-teach,1834,"On a social network consisting of m users and some friendships between users, two users can communicate with each other if they know a common language. You are given an integer n, an array languages, and an array friendships where: You can choose one language and teach it to some users so that all friends can communicate with each other. Return the minimum number of users you need to teach. ","Array,Greedy","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjE3",Medium,40.7,14794,6027,,143,299,You can just use brute force and find out for each language the number of users you need to teach Note that a user can appear in multiple friendships but you need to teach that user only once,,
Decode XORed Permutation,decode-xored-permutation,1835,"There is an integer array perm that is a permutation of the first n positive integers, where n is always odd. It was encoded into another integer array encoded of length n - 1, such that encoded[i] = perm[i] XOR perm[i + 1]. For example, if perm = [1,3,2], then encoded = [2,1]. Given the encoded array, return the original array perm. It is guaranteed that the answer exists and is unique. ","Array,Bit Manipulation","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjE5",Medium,60.7,14967,9090,,485,18,"Compute the XOR of the numbers between 1 and n, and think about how it can be used. Let it be x. Think why n is odd. perm[0] = x XOR encoded[1] XOR encoded[3] XOR encoded[5] ... perm[i] = perm[i-1] XOR encoded[i-1]",,
Count Ways to Make Array With Product,count-ways-to-make-array-with-product,1836,"You are given a 2D integer array, queries. For each queries[i], where queries[i] = [ni, ki], find the number of different ways you can place positive integers into an array of size ni such that the product of the integers is ki. As the number of ways may be too large, the answer to the ith query is the number of ways modulo 109 + 7. Return an integer array answer where answer.length == queries.length, and answer[i] is the answer to the ith query. ","Array,Math,Dynamic Programming","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjg=,VG9waWNUYWdOb2RlOjEz",Hard,49.5,6382,3160,,154,25,"Prime-factorize ki and count how many ways you can distribute the primes among the ni positions. After prime factorizing ki, suppose there are x amount of prime factor. There are (x + n - 1) choose (n - 1) ways to distribute the x prime factors into k positions, allowing repetitions.",,
Latest Time by Replacing Hidden Digits,latest-time-by-replacing-hidden-digits,1858,"You are given a string time in the form of  hh:mm, where some of the digits in the string are hidden (represented by ?). The valid times are those inclusively between 00:00 and 23:59. Return the latest valid time you can get from time by replacing the hidden digits. ","String,Greedy","VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjE3",Easy,42.1,52291,21989,,202,121,"Trying out all possible solutions from biggest to smallest would fit in the time limit. To check if the solution is okay, you need to find out if it's valid and matches every character",,
Change Minimum Characters to Satisfy One of Three Conditions,change-minimum-characters-to-satisfy-one-of-three-conditions,1859,"You are given two strings a and b that consist of lowercase letters. In one operation, you can change any character in a or b to any lowercase letter. Your goal is to satisfy one of the following three conditions: Return the minimum number of operations needed to achieve your goal. ","Hash Table,String,Counting,Prefix Sum","VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjYxMDYy,VG9waWNUYWdOb2RlOjYxMDY4",Medium,34.2,27038,9241,,235,257,"Iterate on each letter in the alphabet, and check the smallest number of operations needed to make it one of the following: the largest letter in a and smaller than the smallest one in b, vice versa, or let a and b consist only of this letter. For the first 2 conditions, take care that you can only change characters to lowercase letters, so you can't make 'z' the smallest letter in one of the strings or 'a' the largest letter in one of them.",,
Find Kth Largest XOR Coordinate Value,find-kth-largest-xor-coordinate-value,1860,"You are given a 2D matrix of size m x n, consisting of non-negative integers. You are also given an integer k. The value of coordinate (a, b) of the matrix is the XOR of all matrix[i][j] where 0 <= i <= a < m and 0 <= j <= b < n (0-indexed). Find the kth largest value (1-indexed) of all the coordinates of matrix. ","Array,Divide and Conquer,Bit Manipulation,Heap (Priority Queue),Matrix,Prefix Sum,Quickselect","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEy,VG9waWNUYWdOb2RlOjE5,VG9waWNUYWdOb2RlOjYxMDUw,VG9waWNUYWdOb2RlOjYxMDUz,VG9waWNUYWdOb2RlOjYxMDY4,VG9waWNUYWdOb2RlOjYxMDY5",Medium,62.1,22787,14142,,306,45,Use a 2D prefix sum to precalculate the xor-sum of the upper left submatrix.,,
