Question Title,Question Slug,Question ID,Question Text,Topic Tagged text,Topic Tagged ID,Difficulty Level,Success Rate,total submission,total accepted,company tag,Likes,Dislikes,Hints,Similar Questions ID,Similar Questions Text
Largest Magic Square,largest-magic-square,1311,"A k x k magic square is a k x k grid filled with integers such that every row sum, every column sum, and both diagonal sums are all equal. The integers in the magic square do not have to be distinct. Every 1 x 1 grid is trivially a magic square. Given an m x n integer grid, return the size (i.e., the side length k) of the largest magic square that can be found within this grid. ","Array,Matrix,Prefix Sum","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjYxMDUz,VG9waWNUYWdOb2RlOjYxMDY4",Medium,51.2,14499,7426,,186,199,Check all squares in the matrix and find the largest one.,870,Magic Squares In Grid
Minimum Cost to Change the Final Value of Expression,minimum-cost-to-change-the-final-value-of-expression,2008,"You are given a valid boolean expression as a string expression consisting of the characters '1','0','&' (bitwise AND operator),'|' (bitwise OR operator),'(', and ')'. Return the minimum cost to change the final value of the expression. The cost of changing the final value of an expression is the number of operations performed on the expression. The types of operations are described as follows: Note: '&' does not take precedence over '|' in the order of calculation. Evaluate parentheses first, then in left-to-right order. ","Math,String,Dynamic Programming,Stack","VG9waWNUYWdOb2RlOjg=,VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjEz,VG9waWNUYWdOb2RlOjE1",Hard,53.9,4767,2568,,155,34,How many possible states are there for a given expression? Is there a data structure that we can use to solve the problem optimally?,,
Redistribute Characters to Make All Strings Equal,redistribute-characters-to-make-all-strings-equal,2025,"You are given an array of strings words (0-indexed). In one operation, pick two distinct indices i and j, where words[i] is a non-empty string, and move any character from words[i] to any position in words[j]. Return true if you can make every string in words equal using any number of operations, and false otherwise. ","Hash Table,String,Counting","VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjYxMDYy",Easy,60.1,35911,21568,,256,32,Characters are independent—only the frequency of characters matters. It is possible to distribute characters if all characters can be divided equally among all strings.,,
Maximum Number of Removable Characters,maximum-number-of-removable-characters,2027,"You are given two strings s and p where p is a subsequence of s. You are also given a distinct 0-indexed integer array removable containing a subset of indices of s (s is also 0-indexed). You want to choose an integer k (0 <= k <= removable.length) such that, after removing k characters from s using the first k indices in removable, p is still a subsequence of s. More formally, you will mark the character at s[removable[i]] for each 0 <= i < k, then remove all marked characters and check if p is still a subsequence. Return the maximum k you can choose such that p is still a subsequence of s after the removals. A subsequence of a string is a new string generated from the original string with some characters (can be none) deleted without changing the relative order of the remaining characters. ","Array,String,Binary Search","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjEx",Medium,35.9,34885,12511,,544,63,"First, we need to think about solving an easier problem, If we remove a set of indices from the string does P exist in S as a subsequence We can binary search the K and check by solving the above problem.",1335,Maximum Candies Allocated to K Children
Merge Triplets to Form Target Triplet,merge-triplets-to-form-target-triplet,2026,"A triplet is an array of three integers. You are given a 2D integer array triplets, where triplets[i] = [ai, bi, ci] describes the ith triplet. You are also given an integer array target = [x, y, z] that describes the triplet you want to obtain. To obtain target, you may apply the following operation on triplets any number of times (possibly zero): Return true if it is possible to obtain the target triplet [x, y, z] as an element of triplets, or false otherwise. ","Array,Greedy","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjE3",Medium,61.1,21802,13327,,293,23,Which triplets do you actually care about? What property of max can you use to solve the problem?,,
The Earliest and Latest Rounds Where Players Compete,the-earliest-and-latest-rounds-where-players-compete,2028,"There is a tournament where n players are participating. The players are standing in a single row and are numbered from 1 to n based on their initial standing position (player 1 is the first player in the row, player 2 is the second player in the row, etc.). The tournament consists of multiple rounds (starting from round number 1). In each round, the ith player from the front of the row competes against the ith player from the end of the row, and the winner advances to the next round. When the number of players is odd for the current round, the player in the middle automatically advances to the next round. After each round is over, the winners are lined back up in the row based on the original ordering assigned to them initially (ascending order). The players numbered firstPlayer and secondPlayer are the best in the tournament. They can win against any other player before they compete against each other. If any two other players compete against each other, either of them might win, and thus you may choose the outcome of this round. Given the integers n, firstPlayer, and secondPlayer, return an integer array containing two values, the earliest possible round number and the latest possible round number in which these two players will compete against each other, respectively. ","Dynamic Programming,Memoization","VG9waWNUYWdOb2RlOjEz,VG9waWNUYWdOb2RlOjMz",Hard,51.6,7437,3834,,162,15,Brute force using bitmasks and simulate the rounds. Calculate each state one time and save its solution.,,
Find a Peak Element II,find-a-peak-element-ii,2047,"A peak element in a 2D grid is an element that is strictly greater than all of its adjacent neighbors to the left, right, top, and bottom. Given a 0-indexed m x n matrix mat where no two adjacent cells are equal, find any peak element mat[i][j] and return the length 2 array [i,j]. You may assume that the entire matrix is surrounded by an outer perimeter with the value -1 in each cell. You must write an algorithm that runs in O(m log(n)) or O(n log(m)) time. ","Array,Binary Search,Divide and Conquer,Matrix","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEx,VG9waWNUYWdOb2RlOjEy,VG9waWNUYWdOb2RlOjYxMDUz",Medium,53.5,34416,18416,,681,54,"Let's assume that the width of the array is bigger than the height, otherwise, we will split in another direction. Split the array into three parts: central column left side and right side. Go through the central column and two neighbor columns and look for maximum. If it's in the central column - this is our peak. If it's on the left side, run this algorithm on subarray left_side + central_column. If it's on the right side, run this algorithm on subarray right_side + central_column",162,Find Peak Element
Depth of BST Given Insertion Order,depth-of-bst-given-insertion-order,2052,,"Tree,Binary Search Tree,Binary Tree,Ordered Set","VG9waWNUYWdOb2RlOjIw,VG9waWNUYWdOb2RlOjMw,VG9waWNUYWdOb2RlOjYxMDU3,VG9waWNUYWdOb2RlOjYxMDcw",Medium,46.1,2925,1348,,60,6,There are at most 2 possible places where a new node can be inserted? How can we keep track of the depth of each node?,,
Largest Odd Number in String,largest-odd-number-in-string,2032,"You are given a string num, representing a large integer. Return the largest-valued odd integer (as a string) that is a non-empty substring of num, or an empty string """" if no odd integer exists. A substring is a contiguous sequence of characters within a string. ","Math,String,Greedy","VG9waWNUYWdOb2RlOjg=,VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjE3",Easy,56.9,54918,31242,,353,29,"In what order should you iterate through the digits? If an odd number exists, where must the number start from?",,
The Number of Full Rounds You Have Played,the-number-of-full-rounds-you-have-played,2033,"You are participating in an online chess tournament. There is a chess round that starts every 15 minutes. The first round of the day starts at 00:00, and after every 15 minutes, a new round starts. You are given two strings loginTime and logoutTime where: If logoutTime is earlier than loginTime, this means you have played from loginTime to midnight and from midnight to logoutTime. Return the number of full chess rounds you have played in the tournament. Note: All the given times follow the 24-hour clock. That means the first round of the day starts at 00:00 and the last round of the day starts at 23:45. ","Math,String","VG9waWNUYWdOb2RlOjg=,VG9waWNUYWdOb2RlOjEw",Medium,47.2,33617,15852,,147,202,Consider the day as 48 hours instead of 24. For each round check if you were playing.,,
Count Sub Islands,count-sub-islands,2035,You are given two m x n binary matrices grid1 and grid2 containing only 0's (representing water) and 1's (representing land). An island is a group of 1's connected 4-directionally (horizontal or vertical). Any cells outside of the grid are considered water cells. An island in grid2 is considered a sub-island if there is an island in grid1 that contains all the cells that make up this island in grid2. Return the number of islands in grid2 that are considered sub-islands. ,"Array,Depth-First Search,Breadth-First Search,Union Find,Matrix","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjIx,VG9waWNUYWdOb2RlOjIy,VG9waWNUYWdOb2RlOjIz,VG9waWNUYWdOb2RlOjYxMDUz",Medium,65.7,45218,29705,,876,27,Let's use floodfill to iterate over the islands of the second grid Let's note that if all the cells in an island in the second grid if they are represented by land in the first grid then they are connected hence making that island a sub-island,"200,694,2103","Number of Islands,Number of Distinct Islands,Find All Groups of Farmland"
Minimum Absolute Difference Queries,minimum-absolute-difference-queries,2034,"The minimum absolute difference of an array a is defined as the minimum value of |a[i] - a[j]|, where 0 <= i < j < a.length and a[i] != a[j]. If all elements of a are the same, the minimum absolute difference is -1. You are given an integer array nums and the array queries where queries[i] = [li, ri]. For each query i, compute the minimum absolute difference of the subarray nums[li...ri] containing the elements of nums between the 0-based indices li and ri (inclusive). Return an array ans where ans[i] is the answer to the ith query. A subarray is a contiguous sequence of elements in an array. The value of |x| is defined as: ","Array,Hash Table","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjY=",Medium,42.8,17374,7431,,351,28,How does the maximum value being 100 help us? How can we tell if a number exists in a given range?,,
Count Salary Categories,count-salary-categories,2057,,Database,VG9waWNUYWdOb2RlOjYxMDQz,Medium,66.4,7538,5008,,32,13,,1564,Create a Session Bar Chart
Game of Nim,game-of-nim,2062,,"Array,Math,Dynamic Programming,Bit Manipulation,Brainteaser,Game Theory","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjg=,VG9waWNUYWdOb2RlOjEz,VG9waWNUYWdOb2RlOjE5,VG9waWNUYWdOb2RlOjMy,VG9waWNUYWdOb2RlOjYxMDcz",Medium,57.9,1606,930,,25,12,Simulate the game and try all possible moves for each player.,2153,Subtree Removal Game with Fibonacci Tree
Remove One Element to Make the Array Strictly Increasing,remove-one-element-to-make-the-array-strictly-increasing,2020,"Given a 0-indexed integer array nums, return true if it can be made strictly increasing after removing exactly one element, or false otherwise. If the array is already strictly increasing, return true. The array nums is strictly increasing if nums[i - 1] < nums[i] for each index (1 <= i < nums.length). ",Array,VG9waWNUYWdOb2RlOjU=,Easy,27.3,92517,25295,,484,195,"For each index i in nums remove this index. If the array becomes sorted return true, otherwise revert to the original array and try different index.",,
Remove All Occurrences of a Substring,remove-all-occurrences-of-a-substring,2021,"Given two strings s and part, perform the following operation on s until all occurrences of the substring part are removed: Return s after removing all occurrences of part. A substring is a contiguous sequence of characters in a string. ",String,VG9waWNUYWdOb2RlOjEw,Medium,71.9,36357,26149,,571,32,"Note that a new occurrence of pattern can appear if you remove an old one, For example, s = ""ababcc"" and pattern = ""abc"". You can maintain a stack of characters and if the last character of the pattern size in the stack match the pattern remove them",,
Maximum Alternating Subsequence Sum,maximum-alternating-subsequence-sum,2022,"The alternating sum of a 0-indexed array is defined as the sum of the elements at even indices minus the sum of the elements at odd indices. Given an array nums, return the maximum alternating sum of any subsequence of nums (after reindexing the elements of the subsequence). A subsequence of an array is a new array generated from the original array by deleting some elements (possibly none) without changing the remaining elements' relative order. For example, [2,7,4] is a subsequence of [4,2,3,7,2,1,4] (the underlined elements), while [2,4,2] is not. ","Array,Dynamic Programming","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEz",Medium,59.1,25840,15277,,635,11,Is only tracking a single sum enough to solve the problem? How does tracking an odd sum and an even sum reduce the number of states?,512,Maximum Alternating Subarray Sum
Design Movie Rental System,design-movie-rental-system,2023,"You have a movie renting company consisting of n shops. You want to implement a renting system that supports searching for, booking, and returning movies. The system should also support generating a report of the currently rented movies. Each movie is given as a 2D integer array entries where entries[i] = [shopi, moviei, pricei] indicates that there is a copy of movie moviei at shop shopi with a rental price of pricei. Each shop carries at most one copy of a movie moviei. The system should support the following functions: Implement the MovieRentingSystem class: Note: The test cases will be generated such that rent will only be called if the shop has an unrented copy of the movie, and drop will only be called if the shop had previously rented out the movie. ","Array,Hash Table,Design,Heap (Priority Queue),Ordered Set","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjI1,VG9waWNUYWdOb2RlOjYxMDUw,VG9waWNUYWdOb2RlOjYxMDcw",Hard,42.0,9164,3845,,141,28,You need to maintain a sorted list for each movie and a sorted list for rented movies When renting a movie remove it from its movies sorted list and added it to the rented list and vice versa in the case of dropping a movie,,
Maximum Product Difference Between Two Pairs,maximum-product-difference-between-two-pairs,2042,"The product difference between two pairs (a, b) and (c, d) is defined as (a * b) - (c * d). Given an integer array nums, choose four distinct indices w, x, y, and z such that the product difference between pairs (nums[w], nums[x]) and (nums[y], nums[z]) is maximized. Return the maximum such product difference. ","Array,Sorting","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjYxMDQ5",Easy,81.3,58929,47905,,401,20,"If you only had to find the maximum product of 2 numbers in an array, which 2 numbers should you choose? We only need to worry about 4 numbers in the array.",,
Cyclically Rotating a Grid,cyclically-rotating-a-grid,2043,"You are given an m x n integer matrix grid​​​, where m and n are both even integers, and an integer k. The matrix is composed of several layers, which is shown in the below image, where each color is its own layer:  A cyclic rotation of the matrix is done by cyclically rotating each layer in the matrix. To cyclically rotate a layer once, each element in the layer will take the place of the adjacent element in the counter-clockwise direction. An example rotation is shown below: Return the matrix after applying k cyclic rotations to it. ","Array,Matrix,Simulation","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjYxMDUz,VG9waWNUYWdOb2RlOjYxMDU1",Medium,46.8,19659,9204,,168,228,"First, you need to consider each layer separately as an array. Just cycle this array and then re-assign it.",,
Number of Wonderful Substrings,number-of-wonderful-substrings,2044,"A wonderful string is a string where at most one letter appears an odd number of times. Given a string word that consists of the first ten lowercase English letters ('a' through 'j'), return the number of wonderful non-empty substrings in word. If the same substring appears multiple times in word, then count each occurrence separately. A substring is a contiguous sequence of characters in a string. ","Hash Table,String,Bit Manipulation,Prefix Sum","VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjE5,VG9waWNUYWdOb2RlOjYxMDY4",Medium,43.4,19348,8405,,598,43,"For each prefix of the string, check which characters are of even frequency and which are not and represent it by a bitmask. Find the other prefixes whose masks differs from the current prefix mask by at most one bit.",,
Count Ways to Build Rooms in an Ant Colony,count-ways-to-build-rooms-in-an-ant-colony,1313,"You are an ant tasked with adding n new rooms numbered 0 to n-1 to your colony. You are given the expansion plan as a 0-indexed integer array of length n, prevRoom, where prevRoom[i] indicates that you must build room prevRoom[i] before building room i, and these two rooms must be connected directly. Room 0 is already built, so prevRoom[0] = -1. The expansion plan is given such that once all the rooms are built, every room will be reachable from room 0. You can only build one room at a time, and you can travel freely between rooms you have already built only if they are connected. You can choose to build any room as long as its previous room is already built. Return the number of different orders you can build all the rooms in. Since the answer may be large, return it modulo 109 + 7. ","Math,Dynamic Programming,Tree,Graph,Topological Sort,Combinatorics","VG9waWNUYWdOb2RlOjg=,VG9waWNUYWdOb2RlOjEz,VG9waWNUYWdOb2RlOjIw,VG9waWNUYWdOb2RlOjI0,VG9waWNUYWdOb2RlOjI2,VG9waWNUYWdOb2RlOjYxMDU2",Hard,48.2,7427,3579,,247,34,"Use dynamic programming. Let dp[i] be the number of ways to solve the problem for the subtree of node i. Imagine you are trying to fill an array with the order of traversal, dp[i] equals the multiplications of the number of ways to distribute the subtrees of the children of i on the array using combinatorics, multiplied bu their dp values.",,
Leetcodify Friends Recommendations,leetcodify-friends-recommendations,2063,,Database,VG9waWNUYWdOb2RlOjYxMDQz,Hard,30.2,10884,3290,,34,20,,"2064,2097","Leetcodify Similar Friends,Strong Friendship"
Kth Smallest Subarray Sum,kth-smallest-subarray-sum,2069,,"Array,Binary Search,Sliding Window","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEx,VG9waWNUYWdOb2RlOjU1ODIx",Medium,54.0,3766,2033,,105,4,How can you compute the number of subarrays with a sum less than a given value? Can we use binary search to help find the answer?,,
Leetcodify Similar Friends,leetcodify-similar-friends,2064,,Database,VG9waWNUYWdOb2RlOjYxMDQz,Hard,42.4,6010,2550,,29,4,,2063,Leetcodify Friends Recommendations
Build Array from Permutation,build-array-from-permutation,2048,"Given a zero-based permutation nums (0-indexed), build an array ans of the same length where ans[i] = nums[nums[i]] for each 0 <= i < nums.length and return it. A zero-based permutation nums is an array of distinct integers from 0 to nums.length - 1 (inclusive). ","Array,Simulation","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjYxMDU1",Easy,91.6,160267,146876,,1157,156,Just apply what's said in the statement. Notice that you can't apply it on the same array directly since some elements will change after application,,
Eliminate Maximum Number of Monsters,eliminate-maximum-number-of-monsters,2049,"You are playing a video game where you are defending your city from a group of n monsters. You are given a 0-indexed integer array dist of size n, where dist[i] is the initial distance in kilometers of the ith monster from the city. The monsters walk toward the city at a constant speed. The speed of each monster is given to you in an integer array speed of size n, where speed[i] is the speed of the ith monster in kilometers per minute. You have a weapon that, once fully charged, can eliminate a single monster. However, the weapon takes one minute to charge.The weapon is fully charged at the very start. You lose when any monster reaches your city. If a monster reaches the city at the exact moment the weapon is fully charged, it counts as a loss, and the game ends before you can use your weapon. Return the maximum number of monsters that you can eliminate before you lose, or n if you can eliminate all the monsters before they reach the city. ","Array,Greedy,Sorting","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjE3,VG9waWNUYWdOb2RlOjYxMDQ5",Medium,37.6,42275,15880,,306,48,Find the amount of time it takes each monster to arrive. Find the order in which the monsters will arrive.,2354,Minimum Health to Beat Game
Count Good Numbers,count-good-numbers,2050,"A digit string is good if the digits (0-indexed) at even indices are even and the digits at odd indices are prime (2, 3, 5, or 7). Given an integer n, return the total number of good digit strings of length n. Since the answer may be large, return it modulo 109 + 7. A digit string is a string consisting of digits 0 through 9 that may contain leading zeros. ","Math,Recursion","VG9waWNUYWdOb2RlOjg=,VG9waWNUYWdOb2RlOjMx",Medium,38.2,38945,14887,,316,217,Is there a formula we can use to find the count of all the good numbers? Exponentiation can be done very fast if we looked at the binary bits of n.,,
Longest Common Subpath,longest-common-subpath,2051,"There is a country of n cities numbered from 0 to n - 1. In this country, there is a road connecting every pair of cities. There are m friends numbered from 0 to m - 1 who are traveling through the country. Each one of them will take a path consisting of some cities. Each path is represented by an integer array that contains the visited cities in order. The path may contain a city more than once, but the same city will not be listed consecutively. Given an integer n and a 2D integer array paths where paths[i] is an integer array representing the path of the ith friend, return the length of the longest common subpath that is shared by every friend's path, or 0 if there is no common subpath at all. A subpath of a path is a contiguous sequence of cities within that path. ","Array,Binary Search,Rolling Hash,Suffix Array,Hash Function","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEx,VG9waWNUYWdOb2RlOjU2NTk4,VG9waWNUYWdOb2RlOjU2Njk4,VG9waWNUYWdOb2RlOjYxMDY1",Hard,28.3,16630,4707,,267,24,"If there is a common path with length x, there is for sure a common path of length y where y < x. We can use binary search over the answer with the range [0, min(path[i].length)]. Using binary search, we want to verify if we have a common path of length m. We can achieve this using hashing.","332,718","Reconstruct Itinerary,Maximum Length of Repeated Subarray"
Erect the Fence II,erect-the-fence-ii,2074,,"Array,Math,Geometry","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjg=,VG9waWNUYWdOb2RlOjM4",Hard,57.6,741,427,,8,33,"First, we need to note that this is a classic problem given n points you need to find the minimum enclosing circle to bind them Second, we need to apply a well known algorithm called welzls algorithm to help us find the minimum enclosing circle",587,Erect the Fence
Count Square Sum Triples,count-square-sum-triples,2037,"A square triple (a,b,c) is a triple where a, b, and c are integers and a2 + b2 = c2. Given an integer n, return the number of square triples such that 1 <= a, b, c <= n. ","Math,Enumeration","VG9waWNUYWdOb2RlOjg=,VG9waWNUYWdOb2RlOjYxMDY2",Easy,67.4,30768,20742,,179,19,"Iterate over all possible pairs (a,b) and check that the square root of a * a + b * b is an integers less than or equal n You can check that the square root of an integer is an integer using binary seach or a builtin function like sqrt",,
Nearest Exit from Entrance in Maze,nearest-exit-from-entrance-in-maze,2038,"You are given an m x n matrix maze (0-indexed) with empty cells (represented as '.') and walls (represented as '+'). You are also given the entrance of the maze, where entrance = [entrancerow, entrancecol] denotes the row and column of the cell you are initially standing at. In one step, you can move one cell up, down, left, or right. You cannot step into a cell with a wall, and you cannot step outside the maze. Your goal is to find the nearest exit from the entrance. An exit is defined as an empty cell that is at the border of the maze. The entrance does not count as an exit. Return the number of steps in the shortest path from the entrance to the nearest exit, or -1 if no such path exists. ","Array,Breadth-First Search,Matrix","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjIy,VG9waWNUYWdOb2RlOjYxMDUz",Medium,40.1,43797,17564,,450,19,Which type of traversal lets you find the distance from a point? Try using a Breadth First Search.,,
Sum Game,sum-game,2039,"Alice and Bob take turns playing a game, with Alice starting first. You are given a string num of even length consisting of digits and '?' characters. On each turn, a player will do the following if there is still at least one '?' in num: The game ends when there are no more '?' characters in num. For Bob to win, the sum of the digits in the first half of num must be equal to the sum of the digits in the second half. For Alice to win, the sums must not be equal. Assuming Alice and Bob play optimally, return true if Alice will win and false if Bob will win. ","Math,Greedy,Game Theory","VG9waWNUYWdOb2RlOjg=,VG9waWNUYWdOb2RlOjE3,VG9waWNUYWdOb2RlOjYxMDcz",Medium,46.9,13599,6382,,312,44,Bob can always make the total sum of both sides equal in mod 9. Why does the difference between the number of question marks on the left and right side matter?,,
Minimum Cost to Reach Destination in Time,minimum-cost-to-reach-destination-in-time,2040,"There is a country of n cities numbered from 0 to n - 1 where all the cities are connected by bi-directional roads. The roads are represented as a 2D integer array edges where edges[i] = [xi, yi, timei] denotes a road between cities xi and yi that takes timei minutes to travel. There may be multiple roads of differing travel times connecting the same two cities, but no road connects a city to itself. Each time you pass through a city, you must pay a passing fee. This is represented as a 0-indexed integer array passingFees of length n where passingFees[j] is the amount of dollars you must pay when you pass through city j. In the beginning, you are at city 0 and want to reach city n - 1 in maxTime minutes or less. The cost of your journey is the summation of passing fees for each city that you passed through at some moment of your journey (including the source and destination cities). Given maxTime, edges, and passingFees, return the minimum cost to complete your journey, or -1 if you cannot complete it within maxTime minutes. ","Dynamic Programming,Graph","VG9waWNUYWdOb2RlOjEz,VG9waWNUYWdOb2RlOjI0",Hard,37.2,26465,9844,,435,6,"Consider a new graph where each node is one of the old nodes at a specific time. For example, node 0 at time 5. You need to find the shortest path in the new graph.","2189,2230","Maximum Path Quality of a Graph,Minimum Cost to Reach City With Discounts"
Concatenation of Array,concatenation-of-array,2058,"Given an integer array nums of length n, you want to create an array ans of length 2n where ans[i] == nums[i] and ans[i + n] == nums[i] for 0 <= i < n (0-indexed). Specifically, ans is the concatenation of two nums arrays. Return the array ans. ",Array,VG9waWNUYWdOb2RlOjU=,Easy,91.6,184207,168811,,908,181,Build an array of size 2 * n and assign num[i] to ans[i] and ans[i + n],,
Unique Length-3 Palindromic Subsequences,unique-length-3-palindromic-subsequences,2059,"Given a string s, return the number of unique palindromes of length three that are a subsequence of s. Note that even if there are multiple ways to obtain the same subsequence, it is still only counted once. A palindrome is a string that reads the same forwards and backwards. A subsequence of a string is a new string generated from the original string with some characters (can be none) deleted without changing the relative order of the remaining characters. ","Hash Table,String,Prefix Sum","VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjYxMDY4",Medium,51.1,30682,15670,,409,11,What is the maximum number of length-3 palindromic strings? How can we keep track of the characters that appeared to the left of a given position?,,
Painting a Grid With Three Different Colors,painting-a-grid-with-three-different-colors,2061,"You are given two integers m and n. Consider an m x n grid where each cell is initially white. You can paint each cell red, green, or blue. All cells must be painted. Return the number of ways to color the grid with no two adjacent cells having the same color. Since the answer can be very large, return it modulo 109 + 7. ",Dynamic Programming,VG9waWNUYWdOb2RlOjEz,Hard,57.0,10825,6171,,297,16,"Represent each colored column by a bitmask based on each cell color. Use bitmasks DP with state (currentCell, prevColumn).",1527,Number of Ways to Paint N × 3 Grid
Merge BSTs to Create Single BST,merge-bsts-to-create-single-bst,2060,"You are given n BST (binary search tree) root nodes for n separate BSTs stored in an array trees (0-indexed). Each BST in trees has at most 3 nodes, and no two roots have the same value. In one operation, you can: Return the root of the resulting BST if it is possible to form a valid BST after performing n - 1 operations, or null if it is impossible to create a valid BST. A BST (binary search tree) is a binary tree where each node satisfies the following property: A leaf is a node that has no children. ","Hash Table,Binary Search,Tree,Depth-First Search,Binary Tree","VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjEx,VG9waWNUYWdOb2RlOjIw,VG9waWNUYWdOb2RlOjIx,VG9waWNUYWdOb2RlOjYxMDU3",Hard,34.9,12211,4257,,234,22,Is it possible to have multiple leaf nodes with the same values? How many possible positions are there for each tree? The root value of the final tree does not occur as a value in any of the leaves of the original tree.,,
Check if String Is Decomposable Into Value-Equal Substrings,check-if-string-is-decomposable-into-value-equal-substrings,2070,,String,VG9waWNUYWdOb2RlOjEw,Easy,51.3,3893,1997,,30,7,"Keep looking for 3-equals, if you find a 3-equal, keep going. If you don't find a 3-equal, check if it is a 2-equal. Make sure that it is the only 2-equal. If it is neither a 3-equal nor a 2-equal, then it is impossible.",,
Confirmation Rate,confirmation-rate,2087,,Database,VG9waWNUYWdOb2RlOjYxMDQz,Medium,77.4,7915,6124,,29,9,,,
Maximum Number of Words You Can Type,maximum-number-of-words-you-can-type,1264,"There is a malfunctioning keyboard where some letter keys do not work. All other keys on the keyboard work properly. Given a string text of words separated by a single space (no leading or trailing spaces) and a string brokenLetters of all distinct letter keys that are broken, return the number of words in text you can fully type using this keyboard. ","Hash Table,String","VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjEw",Easy,71.4,39791,28416,,273,13,Check each word separately if it can be typed. A word can be typed if all its letters are not broken.,,
Add Minimum Number of Rungs,add-minimum-number-of-rungs,2066,"You are given a strictly increasing integer array rungs that represents the height of rungs on a ladder. You are currently on the floor at height 0, and you want to reach the last rung. You are also given an integer dist. You can only climb to the next highest rung if the distance between where you are currently at (the floor or on a rung) and the next rung is at most dist. You are able to insert rungs at any positive integer height if a rung is not already there. Return the minimum number of rungs that must be added to the ladder in order for you to climb to the last rung. ","Array,Greedy","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjE3",Medium,42.4,43557,18474,,220,18,"Go as far as you can on the available rungs before adding new rungs. If you have to add a new rung, add it as high up as possible. Try using division to decrease the number of computations.",2045,Cutting Ribbons
Maximum Number of Points with Cost,maximum-number-of-points-with-cost,2067,"You are given an m x n integer matrix points (0-indexed). Starting with 0 points, you want to maximize the number of points you can get from the matrix. To gain points, you must pick one cell in each row. Picking the cell at coordinates (r, c) will add points[r][c] to your score. However, you will lose points if you pick a cell too far from the cell that you picked in the previous row. For every two adjacent rows r and r + 1 (where 0 <= r < m - 1), picking cells at coordinates (r, c1) and (r + 1, c2) will subtract abs(c1 - c2) from your score. Return the maximum number of points you can achieve. abs(x) is defined as: ","Array,Dynamic Programming","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEz",Medium,35.2,97548,34351,,1399,78,Try using dynamic programming. dp[i][j] is the maximum number of points you can have if points[i][j] is the most recent cell you picked.,"64,2108","Minimum Path Sum,Minimize the Difference Between Target and Chosen Elements"
Maximum Genetic Difference Query,maximum-genetic-difference-query,2068,"There is a rooted tree consisting of n nodes numbered 0 to n - 1. Each node's number denotes its unique genetic value (i.e. the genetic value of node x is x). The genetic difference between two genetic values is defined as the bitwise-XOR of their values. You are given the integer array parents, where parents[i] is the parent for node i. If node x is the root of the tree, then parents[x] == -1. You are also given the array queries where queries[i] = [nodei, vali]. For each query i, find the maximum genetic difference between vali and pi, where pi is the genetic value of any node that is on the path between nodei and the root (including nodei and the root). More formally, you want to maximize vali XOR pi. Return an array ans where ans[i] is the answer to the ith query. ","Array,Bit Manipulation,Trie","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjE5,VG9waWNUYWdOb2RlOjI3",Hard,39.2,8253,3234,,218,11,How can we use a trie to store all the XOR values in the path from a node to the root? How can we dynamically add the XOR values with a DFS search?,1826,Maximum XOR With an Element From Array
Users That Actively Request Confirmation Messages,users-that-actively-request-confirmation-messages,2092,,Database,VG9waWNUYWdOb2RlOjYxMDQz,Easy,61.6,7710,4750,,26,23,,,
