Question Title,Question Slug,Question ID,Question Text,Topic Tagged text,Topic Tagged ID,Difficulty Level,Success Rate,total submission,total accepted,company tag,Likes,Dislikes,Hints,Similar Questions ID,Similar Questions Text
Course Schedule,course-schedule,207,"There are a total of numCourses courses you have to take, labeled from 0 to numCourses - 1. You are given an array prerequisites where prerequisites[i] = [ai, bi] indicates that you must take course bi first if you want to take course ai. Return true if you can finish all courses. Otherwise, return false. ","Depth-First Search,Breadth-First Search,Graph,Topological Sort","VG9waWNUYWdOb2RlOjIx,VG9waWNUYWdOb2RlOjIy,VG9waWNUYWdOb2RlOjI0,VG9waWNUYWdOb2RlOjI2",Medium,45.0,1871795,842989,,9007,362,"This problem is equivalent to finding if a cycle exists in a directed graph. If a cycle exists, no topological ordering exists and therefore it will be impossible to take all courses. Topological Sort via DFS - A great video tutorial (21 minutes) on Coursera explaining the basic concepts of Topological Sort. Topological sort could also be done via BFS.","210,261,310,630","Course Schedule II,Graph Valid Tree,Minimum Height Trees,Course Schedule III"
Implement Trie (Prefix Tree),implement-trie-prefix-tree,208,"A trie (pronounced as ""try"") or prefix tree is a tree data structure used to efficiently store and retrieve keys in a dataset of strings. There are various applications of this data structure, such as autocomplete and spellchecker. Implement the Trie class: ","Hash Table,String,Design,Trie","VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjI1,VG9waWNUYWdOb2RlOjI3",Medium,57.9,977633,566500,,6810,90,,"211,642,648,676,1433,1949","Design Add and Search Words Data Structure,Design Search Autocomplete System,Replace Words,Implement Magic Dictionary,Encrypt and Decrypt Strings,Implement Trie II (Prefix Tree)"
Minimum Size Subarray Sum,minimum-size-subarray-sum,209,"Given an array of positive integers nums and a positive integer target, return the minimal length of a contiguous subarray [numsl, numsl+1, ..., numsr-1, numsr] of which the sum is greater than or equal to target. If there is no such subarray, return 0 instead. ","Array,Binary Search,Sliding Window,Prefix Sum","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEx,VG9waWNUYWdOb2RlOjU1ODIx,VG9waWNUYWdOb2RlOjYxMDY4",Medium,43.2,1177660,508413,,6324,185,,"76,325,718,1776,2211,2329","Minimum Window Substring,Maximum Size Subarray Sum Equals k,Maximum Length of Repeated Subarray,Minimum Operations to Reduce X to Zero,K Radius Subarray Averages,Maximum Product After K Increments"
Course Schedule II,course-schedule-ii,210,"There are a total of numCourses courses you have to take, labeled from 0 to numCourses - 1. You are given an array prerequisites where prerequisites[i] = [ai, bi] indicates that you must take course bi first if you want to take course ai. Return the ordering of courses you should take to finish all courses. If there are many valid answers, return any of them. If it is impossible to finish all courses, return an empty array. ","Depth-First Search,Breadth-First Search,Graph,Topological Sort","VG9waWNUYWdOb2RlOjIx,VG9waWNUYWdOb2RlOjIy,VG9waWNUYWdOb2RlOjI0,VG9waWNUYWdOb2RlOjI2",Medium,46.4,1304440,605688,,6464,232,"This problem is equivalent to finding the topological order in a directed graph. If a cycle exists, no topological ordering exists and therefore it will be impossible to take all courses. Topological Sort via DFS - A great video tutorial (21 minutes) on Coursera explaining the basic concepts of Topological Sort. Topological sort could also be done via BFS.","207,269,310,444,630,1101,2220","Course Schedule,Alien Dictionary,Minimum Height Trees,Sequence Reconstruction,Course Schedule III,Parallel Courses,Find All Possible Recipes from Given Supplies"
Design Add and Search Words Data Structure,design-add-and-search-words-data-structure,211,Design a data structure that supports adding new words and finding if a string matches any previously added string. Implement the WordDictionary class:  Example:  Constraints:,"String,Depth-First Search,Design,Trie","VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjIx,VG9waWNUYWdOb2RlOjI1,VG9waWNUYWdOb2RlOjI3",Medium,44.0,896587,394265,,4757,198,"You should be familiar with how a Trie works. If not, please work on this problem: Implement Trie (Prefix Tree) first.","208,746","Implement Trie (Prefix Tree),Prefix and Suffix Search"
Word Search II,word-search-ii,212,"Given an m x n board of characters and a list of strings words, return all words on the board. Each word must be constructed from letters of sequentially adjacent cells, where adjacent cells are horizontally or vertically neighboring. The same letter cell may not be used more than once in a word. ","Array,String,Backtracking,Trie,Matrix","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjE0,VG9waWNUYWdOb2RlOjI3,VG9waWNUYWdOb2RlOjYxMDUz",Hard,38.1,1120097,426210,,5820,213,"You would need to optimize your backtracking to pass the larger test. Could you stop backtracking earlier? If the current candidate does not exist in all words' prefix, you could stop backtracking immediately. What kind of data structure could answer such query efficiently? Does a hash table work? Why or why not? How about a Trie? If you would like to learn how to implement a basic trie, please work on this problem: Implement Trie (Prefix Tree) first.","79,1022,1433","Word Search,Unique Paths III,Encrypt and Decrypt Strings"
House Robber II,house-robber-ii,213,"You are a professional robber planning to rob houses along a street. Each house has a certain amount of money stashed. All houses at this place are arranged in a circle. That means the first house is the neighbor of the last one. Meanwhile, adjacent houses have a security system connected, and it will automatically contact the police if two adjacent houses were broken into on the same night. Given an integer array nums representing the amount of money of each house, return the maximum amount of money you can rob tonight without alerting the police. ","Array,Dynamic Programming","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEz",Medium,39.8,960606,382370,,5261,91,"Since House[1] and House[n] are adjacent, they cannot be robbed together. Therefore, the problem becomes to rob either House[1]-House[n-1] or House[2]-House[n], depending on which choice offers more money. Now the problem has degenerated to the House Robber, which is already been solved.","198,256,276,337,600,656","House Robber,Paint House,Paint Fence,House Robber III,Non-negative Integers without Consecutive Ones,Coin Path"
Shortest Palindrome,shortest-palindrome,214,You are given a string s. You can convert s to a palindrome by adding characters in front of it. Return the shortest palindrome you can find by performing this transformation. ,"String,Rolling Hash,String Matching,Hash Function","VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjU2NTk4,VG9waWNUYWdOb2RlOjYxMDUy,VG9waWNUYWdOb2RlOjYxMDY1",Hard,31.7,425047,134927,,2322,187,,"5,28,336","Longest Palindromic Substring,Implement strStr(),Palindrome Pairs"
Kth Largest Element in an Array,kth-largest-element-in-an-array,215,"Given an integer array nums and an integer k, return the kth largest element in the array. Note that it is the kth largest element in the sorted order, not the kth distinct element. ","Array,Divide and Conquer,Sorting,Heap (Priority Queue),Quickselect","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEy,VG9waWNUYWdOb2RlOjYxMDQ5,VG9waWNUYWdOb2RlOjYxMDUw,VG9waWNUYWdOb2RlOjYxMDY5",Medium,63.3,2021242,1279643,,8917,480,,"324,347,414,789,1014,2113,2204,2250","Wiggle Sort II,Top K Frequent Elements,Third Maximum Number,Kth Largest Element in a Stream,K Closest Points to Origin,Find the Kth Largest Integer in the Array,Find Subsequence of Length K With the Largest Sum,K Highest Ranked Items Within a Price Range"
Combination Sum III,combination-sum-iii,216,"Find all valid combinations of k numbers that sum up to n such that the following conditions are true: Return a list of all possible valid combinations. The list must not contain the same combination twice, and the combinations may be returned in any order. ","Array,Backtracking","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjE0",Medium,63.9,444760,284155,,2739,74,,39,Combination Sum
Contains Duplicate,contains-duplicate,217,"Given an integer array nums, return true if any value appears at least twice in the array, and return false if every element is distinct. ","Array,Hash Table,Sorting","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjYxMDQ5",Easy,60.7,2443511,1483087,,4378,943,,"219,220","Contains Duplicate II,Contains Duplicate III"
The Skyline Problem,the-skyline-problem,218,"A city's skyline is the outer contour of the silhouette formed by all the buildings in that city when viewed from a distance. Given the locations and heights of all the buildings, return the skyline formed by these buildings collectively. The geometric information of each building is given in the array buildings where buildings[i] = [lefti, righti, heighti]: You may assume all buildings are perfect rectangles grounded on an absolutely flat surface at height 0. The skyline should be represented as a list of ""key points"" sorted by their x-coordinate in the form [[x1,y1],[x2,y2],...]. Each key point is the left endpoint of some horizontal segment in the skyline except the last point in the list, which always has a y-coordinate 0 and is used to mark the skyline's termination where the rightmost building ends. Any ground between the leftmost and rightmost buildings should be part of the skyline's contour. Note: There must be no consecutive horizontal lines of equal height in the output skyline. For instance, [...,[2 3],[4 5],[7 5],[11 5],[12 7],...] is not acceptable; the three lines of height 5 should be merged into one in the final output as such: [...,[2 3],[4 5],[12 7],...] ","Array,Divide and Conquer,Binary Indexed Tree,Segment Tree,Line Sweep,Heap (Priority Queue),Ordered Set","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEy,VG9waWNUYWdOb2RlOjI4,VG9waWNUYWdOb2RlOjI5,VG9waWNUYWdOb2RlOjU2MTE5,VG9waWNUYWdOb2RlOjYxMDUw,VG9waWNUYWdOb2RlOjYxMDcw",Hard,38.6,528556,204234,,3745,198,,699,Falling Squares
Contains Duplicate II,contains-duplicate-ii,219,"Given an integer array nums and an integer k, return true if there are two distinct indices i and j in the array such that nums[i] == nums[j] and abs(i - j) <= k. ","Array,Hash Table,Sliding Window","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjU1ODIx",Easy,40.6,1107769,450207,,2368,1847,,"217,220","Contains Duplicate,Contains Duplicate III"
Contains Duplicate III,contains-duplicate-iii,220,"Given an integer array nums and two integers k and t, return true if there are two distinct indices i and j in the array such that abs(nums[i] - nums[j]) <= t and abs(i - j) <= k. ","Array,Sliding Window,Sorting,Bucket Sort,Ordered Set","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjU1ODIx,VG9waWNUYWdOb2RlOjYxMDQ5,VG9waWNUYWdOb2RlOjYxMDYw,VG9waWNUYWdOb2RlOjYxMDcw",Medium,21.7,920049,199738,,2264,2212,"Time complexity O(n logk)  - This will give an indication that sorting is involved for k elements. Use already existing state to evaluate next state  -  Like, a set of k sorted numbers are only needed to be tracked. When we are processing the next number in array, then we can utilize the existing sorted state and it is not necessary to sort next overlapping set of k numbers again.","217,219","Contains Duplicate,Contains Duplicate II"
Maximal Square,maximal-square,221,"Given an m x n binary matrix filled with 0's and 1's, find the largest square containing only 1's and return its area. ","Array,Dynamic Programming,Matrix","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEz,VG9waWNUYWdOb2RlOjYxMDUz",Medium,43.4,1116716,484269,,7011,145,,"85,769,1312,2200","Maximal Rectangle,Largest Plus Sign,Count Artifacts That Can Be Extracted,Stamping the Grid"
Count Complete Tree Nodes,count-complete-tree-nodes,222,"Given the root of a complete binary tree, return the number of the nodes in the tree. According to Wikipedia, every level, except possibly the last, is completely filled in a complete binary tree, and all nodes in the last level are as far left as possible. It can have between 1 and 2h nodes inclusive at the last level h. Design an algorithm that runs in less than O(n) time complexity. ","Binary Search,Tree,Depth-First Search,Binary Tree","VG9waWNUYWdOb2RlOjEx,VG9waWNUYWdOb2RlOjIw,VG9waWNUYWdOb2RlOjIx,VG9waWNUYWdOb2RlOjYxMDU3",Medium,55.1,719342,396136,,4722,312,,270,Closest Binary Search Tree Value
Rectangle Area,rectangle-area,223,"Given the coordinates of two rectilinear rectangles in a 2D plane, return the total area covered by the two rectangles. The first rectangle is defined by its bottom-left corner (ax1, ay1) and its top-right corner (ax2, ay2). The second rectangle is defined by its bottom-left corner (bx1, by1) and its top-right corner (bx2, by2). ","Math,Geometry","VG9waWNUYWdOb2RlOjg=,VG9waWNUYWdOb2RlOjM4",Medium,40.1,337644,135232,,745,1008,,866,Rectangle Overlap
Basic Calculator,basic-calculator,224,"Given a string s representing a valid expression, implement a basic calculator to evaluate it, and return the result of the evaluation. Note: You are not allowed to use any built-in function which evaluates strings as mathematical expressions, such as eval(). ","Math,String,Stack,Recursion","VG9waWNUYWdOb2RlOjg=,VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjE1,VG9waWNUYWdOb2RlOjMx",Hard,40.5,713024,288485,,3519,291,,"150,227,241,282,785,2147,2328","Evaluate Reverse Polish Notation,Basic Calculator II,Different Ways to Add Parentheses,Expression Add Operators,Basic Calculator III,The Score of Students Solving Math Expression,Minimize Result by Adding Parentheses to Expression"
Implement Stack using Queues,implement-stack-using-queues,225,"Implement a last-in-first-out (LIFO) stack using only two queues. The implemented stack should support all the functions of a normal stack (push, top, pop, and empty). Implement the MyStack class: Notes: ","Stack,Design,Queue","VG9waWNUYWdOb2RlOjE1,VG9waWNUYWdOb2RlOjI1,VG9waWNUYWdOb2RlOjM0",Easy,52.5,552169,290064,,2028,782,,232,Implement Queue using Stacks
Invert Binary Tree,invert-binary-tree,226,"Given the root of a binary tree, invert the tree, and return its root. ","Tree,Depth-First Search,Breadth-First Search,Binary Tree","VG9waWNUYWdOb2RlOjIw,VG9waWNUYWdOb2RlOjIx,VG9waWNUYWdOb2RlOjIy,VG9waWNUYWdOb2RlOjYxMDU3",Easy,71.4,1394634,995662,,8061,110,,,
Basic Calculator II,basic-calculator-ii,227,"Given a string s which represents an expression, evaluate this expression and return its value. The integer division should truncate toward zero. You may assume that the given expression is always valid. All intermediate results will be in the range of [-231, 231 - 1]. Note: You are not allowed to use any built-in function which evaluates strings as mathematical expressions, such as eval(). ","Math,String,Stack","VG9waWNUYWdOb2RlOjg=,VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjE1",Medium,41.5,1006227,417714,,4208,553,,"224,282,785","Basic Calculator,Expression Add Operators,Basic Calculator III"
Summary Ranges,summary-ranges,228,"You are given a sorted unique integer array nums. A range [a,b] is the set of all integers from a to b (inclusive). Return the smallest sorted list of ranges that cover all the numbers in the array exactly. That is, each element of nums is covered by exactly one of the ranges, and there is no integer x such that x is in one of the ranges but not in nums. Each range [a,b] in the list should be output as: ",Array,VG9waWNUYWdOb2RlOjU=,Easy,46.3,629144,291499,,2035,1147,,"163,352","Missing Ranges,Data Stream as Disjoint Intervals"
Majority Element II,majority-element-ii,229,"Given an integer array of size n, find all elements that appear more than ⌊ n/3 ⌋ times. ","Array,Hash Table,Sorting,Counting","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjYxMDQ5,VG9waWNUYWdOb2RlOjYxMDYy",Medium,42.2,667653,282018,,4680,277,"How many majority elements could it possibly have?

Do you have a better hint? Suggest it!","169,1102","Majority Element,Check If a Number Is Majority Element in a Sorted Array"
Kth Smallest Element in a BST,kth-smallest-element-in-a-bst,230,"Given the root of a binary search tree, and an integer k, return the kth smallest value (1-indexed) of all the values of the nodes in the tree. ","Tree,Depth-First Search,Binary Search Tree,Binary Tree","VG9waWNUYWdOb2RlOjIw,VG9waWNUYWdOb2RlOjIx,VG9waWNUYWdOb2RlOjMw,VG9waWNUYWdOb2RlOjYxMDU3",Medium,66.6,1100066,732943,,6137,123,Try to utilize the property of a BST. Try in-order traversal. (Credits to @chan13) What if you could modify the BST node's structure? The optimal runtime complexity is O(height of BST).,"94,671","Binary Tree Inorder Traversal,Second Minimum Node In a Binary Tree"
Power of Two,power-of-two,231,"Given an integer n, return true if it is a power of two. Otherwise, return false. An integer n is a power of two, if there exists an integer x such that n == 2x. ","Math,Bit Manipulation,Recursion","VG9waWNUYWdOb2RlOjg=,VG9waWNUYWdOb2RlOjE5,VG9waWNUYWdOb2RlOjMx",Easy,44.9,1354147,608583,,3100,288,,"191,326,342","Number of 1 Bits,Power of Three,Power of Four"
Implement Queue using Stacks,implement-queue-using-stacks,232,"Implement a first in first out (FIFO) queue using only two stacks. The implemented queue should support all the functions of a normal queue (push, peek, pop, and empty). Implement the MyQueue class: Notes: ","Stack,Design,Queue","VG9waWNUYWdOb2RlOjE1,VG9waWNUYWdOb2RlOjI1,VG9waWNUYWdOb2RlOjM0",Easy,57.9,682866,395580,,3210,218,,225,Implement Stack using Queues
Number of Digit One,number-of-digit-one,233,"Given an integer n, count the total number of digit 1 appearing in all non-negative integers less than or equal to n. ","Math,Dynamic Programming,Recursion","VG9waWNUYWdOb2RlOjg=,VG9waWNUYWdOb2RlOjEz,VG9waWNUYWdOb2RlOjMx",Hard,33.5,190665,63889,,704,1022,Beware of overflow.,"172,1068","Factorial Trailing Zeroes,Digit Count in Range"
Palindrome Linked List,palindrome-linked-list,234,"Given the head of a singly linked list, return true if it is a palindrome. ","Linked List,Two Pointers,Stack,Recursion","VG9waWNUYWdOb2RlOjc=,VG9waWNUYWdOb2RlOjk=,VG9waWNUYWdOb2RlOjE1,VG9waWNUYWdOb2RlOjMx",Easy,46.5,2014641,935997,,8563,523,,"9,125,206,2236","Palindrome Number,Valid Palindrome,Reverse Linked List,Maximum Twin Sum of a Linked List"
Lowest Common Ancestor of a Binary Search Tree,lowest-common-ancestor-of-a-binary-search-tree,235,"Given a binary search tree (BST), find the lowest common ancestor (LCA) of two given nodes in the BST. According to the definition of LCA on Wikipedia: “The lowest common ancestor is defined between two nodes p and q as the lowest node in T that has both p and q as descendants (where we allow a node to be a descendant of itself).” ","Tree,Depth-First Search,Binary Search Tree,Binary Tree","VG9waWNUYWdOb2RlOjIw,VG9waWNUYWdOb2RlOjIx,VG9waWNUYWdOb2RlOjMw,VG9waWNUYWdOb2RlOjYxMDU3",Easy,56.8,1282701,729126,,5455,182,,"236,1190,1780,1790,1816","Lowest Common Ancestor of a Binary Tree,Smallest Common Region,Lowest Common Ancestor of a Binary Tree II,Lowest Common Ancestor of a Binary Tree III,Lowest Common Ancestor of a Binary Tree IV"
Lowest Common Ancestor of a Binary Tree,lowest-common-ancestor-of-a-binary-tree,236,"Given a binary tree, find the lowest common ancestor (LCA) of two given nodes in the tree. According to the definition of LCA on Wikipedia: “The lowest common ancestor is defined between two nodes p and q as the lowest node in T that has both p and q as descendants (where we allow a node to be a descendant of itself).” ","Tree,Depth-First Search,Binary Tree","VG9waWNUYWdOb2RlOjIw,VG9waWNUYWdOb2RlOjIx,VG9waWNUYWdOb2RlOjYxMDU3",Medium,55.2,1755028,967969,,9393,272,,"235,1190,1354,1780,1790,1816,2217","Lowest Common Ancestor of a Binary Search Tree,Smallest Common Region,Find Players With Zero or One Losses,Lowest Common Ancestor of a Binary Tree II,Lowest Common Ancestor of a Binary Tree III,Lowest Common Ancestor of a Binary Tree IV,Step-By-Step Directions From a Binary Tree Node to Another"
Delete Node in a Linked List,delete-node-in-a-linked-list,237,"Write a function to delete a node in a singly-linked list. You will not be given access to the head of the list, instead you will be given access to the node to be deleted directly. It is guaranteed that the node to be deleted is not a tail node in the list. ",Linked List,VG9waWNUYWdOb2RlOjc=,Easy,71.7,1093877,784762,,4258,11520,,203,Remove Linked List Elements
Product of Array Except Self,product-of-array-except-self,238,"Given an integer array nums, return an array answer such that answer[i] is equal to the product of all the elements of nums except nums[i]. The product of any prefix or suffix of nums is guaranteed to fit in a 32-bit integer. You must write an algorithm that runs in O(n) time and without using the division operation. ","Array,Prefix Sum","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjYxMDY4",Medium,63.9,1754180,1120129,,11850,724,,"42,152,265,2267","Trapping Rain Water,Maximum Product Subarray,Paint House II,Minimum Difference in Sums After Removal of Elements"
Sliding Window Maximum,sliding-window-maximum,239,"You are given an array of integers nums, there is a sliding window of size k which is moving from the very left of the array to the very right. You can only see the k numbers in the window. Each time the sliding window moves right by one position. Return the max sliding window. ","Array,Queue,Sliding Window,Heap (Priority Queue),Monotonic Queue","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjM0,VG9waWNUYWdOb2RlOjU1ODIx,VG9waWNUYWdOb2RlOjYxMDUw,VG9waWNUYWdOb2RlOjYxMDcx",Hard,46.2,1201410,554953,,9485,337,How about using a data structure such as deque (double-ended queue)? The queue size need not be the same as the window’s size. Remove redundant elements and the queue should store only elements that need to be considered.,"76,155,159,265,1814","Minimum Window Substring,Min Stack,Longest Substring with At Most Two Distinct Characters,Paint House II,Jump Game VI"
Search a 2D Matrix II,search-a-2d-matrix-ii,240,Write an efficient algorithm that searches for a value target in an m x n integer matrix matrix. This matrix has the following properties: ,"Array,Binary Search,Divide and Conquer,Matrix","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEx,VG9waWNUYWdOb2RlOjEy,VG9waWNUYWdOb2RlOjYxMDUz",Medium,48.3,1215171,586774,,7143,121,,74,Search a 2D Matrix
Different Ways to Add Parentheses,different-ways-to-add-parentheses,241,"Given a string expression of numbers and operators, return all possible results from computing all the different possible ways to group numbers and operators. You may return the answer in any order. ","Math,String,Dynamic Programming,Recursion,Memoization","VG9waWNUYWdOb2RlOjg=,VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjEz,VG9waWNUYWdOb2RlOjMx,VG9waWNUYWdOb2RlOjMz",Medium,61.5,259836,159798,,3513,171,,"95,224,282,2147,2328","Unique Binary Search Trees II,Basic Calculator,Expression Add Operators,The Score of Students Solving Math Expression,Minimize Result by Adding Parentheses to Expression"
Valid Anagram,valid-anagram,242,"Given two strings s and t, return true if t is an anagram of s, and false otherwise. An Anagram is a word or phrase formed by rearranging the letters of a different word or phrase, typically using all the original letters exactly once. ","Hash Table,String,Sorting","VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjYxMDQ5",Easy,61.4,1961949,1203937,,4620,209,,"49,266,438","Group Anagrams,Palindrome Permutation,Find All Anagrams in a String"
Shortest Word Distance,shortest-word-distance,243,,"Array,String","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEw",Easy,64.3,268584,172586,,993,85,,"244,245,2320","Shortest Word Distance II,Shortest Word Distance III,Find All K-Distant Indices in an Array"
Shortest Word Distance II,shortest-word-distance-ii,244,,"Array,Hash Table,Two Pointers,String,Design","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjk=,VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjI1",Medium,59.4,209173,124203,,824,253,,"21,243,245","Merge Two Sorted Lists,Shortest Word Distance,Shortest Word Distance III"
Shortest Word Distance III,shortest-word-distance-iii,245,,"Array,String","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEw",Medium,57.2,116774,66747,,340,83,,"243,244","Shortest Word Distance,Shortest Word Distance II"
Strobogrammatic Number,strobogrammatic-number,246,,"Hash Table,Two Pointers,String","VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjk=,VG9waWNUYWdOb2RlOjEw",Easy,47.6,285282,135671,,450,748,,"247,248,1069","Strobogrammatic Number II,Strobogrammatic Number III,Confusing Number"
Strobogrammatic Number II,strobogrammatic-number-ii,247,,"Array,String,Recursion","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjMx",Medium,50.9,230646,117468,,769,194,Try to use recursion and notice that it should recurse with n - 2 instead of n - 1.,"246,248,2202","Strobogrammatic Number,Strobogrammatic Number III,Sum of k-Mirror Numbers"
Strobogrammatic Number III,strobogrammatic-number-iii,248,,"Array,String,Recursion","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjMx",Hard,41.3,81199,33542,,270,170,,"246,247","Strobogrammatic Number,Strobogrammatic Number II"
Group Shifted Strings,group-shifted-strings,249,,"Array,Hash Table,String","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjEw",Medium,63.4,260115,165023,,1288,238,,49,Group Anagrams
Count Univalue Subtrees,count-univalue-subtrees,250,,"Tree,Depth-First Search,Binary Tree","VG9waWNUYWdOb2RlOjIw,VG9waWNUYWdOb2RlOjIx,VG9waWNUYWdOb2RlOjYxMDU3",Medium,54.8,215228,117876,,932,299,,"572,687","Subtree of Another Tree,Longest Univalue Path"
