Question Title,Question Slug,Question ID,Question Text,Topic Tagged text,Topic Tagged ID,Difficulty Level,Success Rate,total submission,total accepted,company tag,Likes,Dislikes,Hints,Similar Questions ID,Similar Questions Text
Verbal Arithmetic Puzzle,verbal-arithmetic-puzzle,1429,"Given an equation, represented by words on the left side and the result on the right side. You need to check if the equation is solvable under the following rules: Return true if the equation is solvable, otherwise return false. ","Array,Math,String,Backtracking","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjg=,VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjE0",Hard,34.9,19429,6774,,296,77,"Use Backtracking and pruning to solve this problem. If you set the values of some digits (from right to left), the other digits will be constrained.",,
Running Total for Different Genders,running-total-for-different-genders,1439,,Database,VG9waWNUYWdOb2RlOjYxMDQz,Medium,88.3,26520,23405,,134,31,,1327,Last Person to Fit in the Bus
Decrypt String from Alphabet to Integer Mapping,decrypt-string-from-alphabet-to-integer-mapping,1434,You are given a string s formed by digits and '#'. We want to map s to English lowercase characters as follows: Return the string formed after mapping. The test cases are generated so that a unique mapping will always exist. ,String,VG9waWNUYWdOb2RlOjEw,Easy,78.7,96945,76264,,928,72,"Scan from right to left, in each step of the scanning check whether there is a trailing ""#"" 2 indexes away.",,
XOR Queries of a Subarray,xor-queries-of-a-subarray,1435,"You are given an array arr of positive integers. You are also given the array queries where queries[i] = [lefti, righti]. For each query i compute the XOR of elements from lefti to righti (that is, arr[lefti] XOR arr[lefti + 1] XOR ... XOR arr[righti] ). Return an array answer where answer[i] is the answer to the ith query. ","Array,Bit Manipulation,Prefix Sum","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjE5,VG9waWNUYWdOb2RlOjYxMDY4",Medium,71.2,50087,35676,,895,30,What is the result of x ^ y ^ x ? Compute the prefix sum for XOR. Process the queries with the prefix sum values.,,
Get Watched Videos by Your Friends,get-watched-videos-by-your-friends,1436,"There are n people, each person has a unique id between 0 and n-1. Given the arrays watchedVideos and friends, where watchedVideos[i] and friends[i] contain the list of watched videos and the list of friends respectively for the person with id = i. Level 1 of videos are all watched videos by your friends, level 2 of videos are all watched videos by the friends of your friends and so on. In general, the level k of videos are all watched videos by people with the shortest path exactly equal to k with you. Given your id and the level of videos, return the list of videos ordered by their frequencies (increasing). For videos with the same frequency order them alphabetically from least to greatest. ","Array,Hash Table,Breadth-First Search,Sorting","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjIy,VG9waWNUYWdOb2RlOjYxMDQ5",Medium,45.2,33009,14910,,207,289,Do BFS to find the kth level friends. Then collect movies saw by kth level friends and sort them accordingly.,,
Minimum Insertion Steps to Make a String Palindrome,minimum-insertion-steps-to-make-a-string-palindrome,1437,Given a string s. In one step you can insert any character at any index of the string. Return the minimum number of steps to make s palindrome. A Palindrome String is one that reads the same backward as well as forward. ,"String,Dynamic Programming","VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjEz",Hard,63.6,72187,45892,,1686,25,"Is dynamic programming suitable for this problem ? If we know the longest palindromic sub-sequence is x and the length of the string is n then, what is the answer to this problem? It is n - x as we need n - x insertions to make the remaining characters also palindrome.",1356,Minimum Number of Moves to Make Palindrome
Decompress Run-Length Encoded List,decompress-run-length-encoded-list,1241,"We are given a list nums of integers representing a list compressed with run-length encoding. Consider each adjacent pair of elements [freq, val] = [nums[2*i], nums[2*i+1]] (with i >= 0).  For each such pair, there are freq elements with value val concatenated in a sublist. Concatenate all the sublists from left to right to generate the decompressed list. Return the decompressed list. ",Array,VG9waWNUYWdOb2RlOjU=,Easy,85.9,206085,176994,,730,1063,Decompress the given array by repeating nums[2*i+1] a number of times equal to nums[2*i].,443,String Compression
Matrix Block Sum,matrix-block-sum,1242,"Given a m x n matrix mat and an integer k, return a matrix answer where each answer[i][j] is the sum of all elements mat[r][c] for: ","Array,Matrix,Prefix Sum","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjYxMDUz,VG9waWNUYWdOb2RlOjYxMDY4",Medium,75.1,78277,58814,,1650,261,"How to calculate the required sum for a cell (i,j) fast ? Use the concept of cumulative sum array. Create a cumulative sum matrix where dp[i][j] is the sum of all cells in the rectangle from (0,0) to (i,j), use inclusion-exclusion idea.",2200,Stamping the Grid
Sum of Nodes with Even-Valued Grandparent,sum-of-nodes-with-even-valued-grandparent,1243,"Given the root of a binary tree, return the sum of values of nodes with an even-valued grandparent. If there are no nodes with an even-valued grandparent, return 0. A grandparent of a node is the parent of its parent if it exists. ","Tree,Depth-First Search,Breadth-First Search,Binary Tree","VG9waWNUYWdOb2RlOjIw,VG9waWNUYWdOb2RlOjIx,VG9waWNUYWdOb2RlOjIy,VG9waWNUYWdOb2RlOjYxMDU3",Medium,85.2,115315,98213,,1697,56,"Traverse the tree keeping the parent and the grandparent. If the grandparent of the current node is even-valued, add the value of this node to the answer.",,
Distinct Echo Substrings,distinct-echo-substrings,1244,Return the number of distinct non-empty substrings of text that can be written as the concatenation of some string with itself (i.e. it can be written as a + a where a is some string). ,"String,Dynamic Programming,Trie,Sliding Window,Rolling Hash,Hash Function","VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjEz,VG9waWNUYWdOb2RlOjI3,VG9waWNUYWdOb2RlOjU1ODIx,VG9waWNUYWdOb2RlOjU2NTk4,VG9waWNUYWdOb2RlOjYxMDY1",Hard,49.9,22844,11399,,181,169,"Given a substring of the text, how to check if it can be written as the concatenation of a string with itself ? We can do that in linear time, a faster way is to use hashing. Try all substrings and use hashing to check them.",2275,Find Substring With Given Hash Value
Convert Integer to the Sum of Two No-Zero Integers,convert-integer-to-the-sum-of-two-no-zero-integers,1440,"No-Zero integer is a positive integer that does not contain any 0 in its decimal representation. Given an integer n, return a list of two integers [A, B] where: The test cases are generated so that there is at least one valid solution. If there are many valid solutions you can return any of them. ",Math,VG9waWNUYWdOb2RlOjg=,Easy,57.0,52136,29719,,257,216,Loop through all elements from 1 to n. Choose A = i and B = n - i then check if A and B are both No-Zero integers.,,
Minimum Flips to Make a OR b Equal to c,minimum-flips-to-make-a-or-b-equal-to-c,1441,"Given 3 positives numbers a, b and c. Return the minimum flips required in some bits of a and b to make ( a OR b == c ). (bitwise OR operation).
Flip operation consists of change any single bit 1 to 0 or change the bit 0 to 1 in their binary representation. ",Bit Manipulation,VG9waWNUYWdOb2RlOjE5,Medium,65.3,36445,23792,,428,37,Check the bits one by one whether they need to be flipped.,2323,Minimum Bit Flips to Convert Number
Number of Operations to Make Network Connected,number-of-operations-to-make-network-connected,1442,"There are n computers numbered from 0 to n - 1 connected by ethernet cables connections forming a network where connections[i] = [ai, bi] represents a connection between computers ai and bi. Any computer can reach any other computer directly or indirectly through the network. You are given an initial computer network connections. You can extract certain cables between two directly connected computers, and place them between any pair of disconnected computers to make them directly connected. Return the minimum number of times you need to do this in order to make all the computers connected. If it is not possible, return -1. ","Depth-First Search,Breadth-First Search,Union Find,Graph","VG9waWNUYWdOb2RlOjIx,VG9waWNUYWdOb2RlOjIy,VG9waWNUYWdOb2RlOjIz,VG9waWNUYWdOb2RlOjI0",Medium,57.7,127191,73342,,2025,32,"As long as there are at least (n - 1) connections, there is definitely a way to connect all computers. Use DFS to determine the number of isolated computer clusters.",,
Minimum Distance to Type a Word Using Two Fingers,minimum-distance-to-type-a-word-using-two-fingers,1443,"You have a keyboard layout as shown above in the X-Y plane, where each English uppercase letter is located at some coordinate. Given the string word, return the minimum total distance to type such string using only two fingers. The distance between coordinates (x1, y1) and (x2, y2) is |x1 - x2| + |y1 - y2|. Note that the initial positions of your two fingers are considered free so do not count towards your total distance, also your two fingers do not have to start at the first letter or the first two letters. ","String,Dynamic Programming","VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjEz",Hard,60.3,39380,23752,,755,30,Use dynamic programming. dp[i][j][k]: smallest movements when you have one finger on i-th char and the other one on j-th char already having written k first characters from word.,2088,Minimum Time to Type Word Using Special Typewriter
Restaurant Growth,restaurant-growth,1452,,Database,VG9waWNUYWdOb2RlOjYxMDQz,Medium,72.7,28291,20557,,234,39,,,
Ads Performance,ads-performance,1453,,Database,VG9waWNUYWdOb2RlOjYxMDQz,Easy,60.2,46529,28014,,181,46,,,
Maximum 69 Number,maximum-69-number,1448,"You are given a positive integer num consisting only of digits 6 and 9. Return the maximum number you can get by changing at most one digit (6 becomes 9, and 9 becomes 6). ","Math,Greedy","VG9waWNUYWdOb2RlOjg=,VG9waWNUYWdOb2RlOjE3",Easy,78.9,137155,108154,,967,117,Convert the number in an array of its digits. Brute force on every digit to get the maximum number.,,
Print Words Vertically,print-words-vertically,1449,"Given a string s. Return all the words vertically in the same order in which they appear in s.
Words are returned as a list of strings, complete with spaces when is necessary. (Trailing spaces are not allowed).
Each word would be put on only one column and that in one column there will be only one word. ","Array,String,Simulation","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjYxMDU1",Medium,59.6,43408,25873,,431,87,"Use the maximum length of words to determine the length of the returned answer. However, don't forget to remove trailing spaces.",,
Delete Leaves With a Given Value,delete-leaves-with-a-given-value,1450,"Given a binary tree root and an integer target, delete all the leaf nodes with value target. Note that once you delete a leaf node with value target, if its parent node becomes a leaf node and has the value target, it should also be deleted (you need to continue doing that until you cannot). ","Tree,Depth-First Search,Binary Tree","VG9waWNUYWdOb2RlOjIw,VG9waWNUYWdOb2RlOjIx,VG9waWNUYWdOb2RlOjYxMDU3",Medium,74.8,87692,65562,,1387,26,"Use the DFS to reconstruct the tree such that no leaf node is equal to the target. If the leaf node is equal to the target, return an empty object instead.",,
Minimum Number of Taps to Open to Water a Garden,minimum-number-of-taps-to-open-to-water-a-garden,1451,"There is a one-dimensional garden on the x-axis. The garden starts at the point 0 and ends at the point n. (i.e The length of the garden is n). There are n + 1 taps located at points [0, 1, ..., n] in the garden. Given an integer n and an integer array ranges of length n + 1 where ranges[i] (0-indexed) means the i-th tap can water the area [i - ranges[i], i + ranges[i]] if it was open. Return the minimum number of taps that should be open to water the whole garden, If the garden cannot be watered return -1. ","Array,Dynamic Programming,Greedy","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEz,VG9waWNUYWdOb2RlOjE3",Hard,48.1,113168,54380,,1441,106,"Create intervals of the area covered by each tap, sort intervals by the left end. We need to cover the interval [0, n]. we can start with the first interval and out of all intervals that intersect with it we choose the one that covers the farthest point to the right. What if there is a gap between intervals that is not covered ? we should stop and return -1 as there is some interval that cannot be covered.",,
List the Products Ordered in a Period,list-the-products-ordered-in-a-period,1462,,Database,VG9waWNUYWdOb2RlOjYxMDQz,Easy,77.2,35960,27764,,81,19,,,
Break a Palindrome,break-a-palindrome,1252,"Given a palindromic string of lowercase English letters palindrome, replace exactly one character with any lowercase English letter so that the resulting string is not a palindrome and that it is the lexicographically smallest one possible. Return the resulting string. If there is no way to replace a character to make it not a palindrome, return an empty string. A string a is lexicographically smaller than a string b (of the same length) if in the first position where a and b differ, a has a character strictly smaller than the corresponding character in b. For example, ""abcc"" is lexicographically smaller than ""abcd"" because the first position they differ is at the fourth character, and 'c' is smaller than 'd'. ","String,Greedy","VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjE3",Medium,52.3,129419,67722,,730,433,How to detect if there is impossible to perform the replacement? Only when the length = 1. Change the first non 'a' character to 'a'. What if the string has only 'a'? Change the last character to 'b'.,,
Sort the Matrix Diagonally,sort-the-matrix-diagonally,1253,"A matrix diagonal is a diagonal line of cells starting from some cell in either the topmost row or leftmost column and going in the bottom-right direction until reaching the matrix's end. For example, the matrix diagonal starting from mat[2][0], where mat is a 6 x 3 matrix, includes cells mat[2][0], mat[3][1], and mat[4][2]. Given an m x n matrix mat of integers, sort each matrix diagonal in ascending order and return the resulting matrix. ","Array,Sorting,Matrix","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjYxMDQ5,VG9waWNUYWdOb2RlOjYxMDUz",Medium,81.3,101810,82802,,1599,176,"Use a data structure to store all values of each diagonal. How to index the data structure with the id of the diagonal? All cells in the same diagonal (i,j) have the same difference so we can get the diagonal of a cell using the difference i-j.",,
Reverse Subarray To Maximize Array Value,reverse-subarray-to-maximize-array-value,1255,You are given an integer array nums. The value of this array is defined as the sum of |nums[i] - nums[i + 1]| for all 0 <= i < nums.length - 1. You are allowed to select any subarray of the given array and reverse it. You can perform this operation only once. Find maximum possible value of the final array. ,"Array,Math,Greedy","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjg=,VG9waWNUYWdOb2RlOjE3",Hard,38.9,9846,3833,,330,34,"What's the score after reversing a sub-array [L, R] ? It's the score without reversing it + abs(a[R] - a[L-1]) + abs(a[L] - a[R+1]) - abs(a[L] - a[L-1]) - abs(a[R] - a[R+1]) How to maximize that formula given that abs(x - y) = max(x - y, y - x) ? This can be written as max(max(a[R] - a[L - 1], a[L - 1] - a[R]) + max(a[R + 1] - a[L], a[L] - a[R + 1]) - value(L) - value(R + 1)) over all L < R where value(i) = abs(a[i] - a[i-1]) This can be divided into 4 cases.",,
Rank Transform of an Array,rank-transform-of-an-array,1256,"Given an array of integers arr, replace each element with its rank. The rank represents how large the element is. The rank has the following rules: ","Array,Hash Table,Sorting","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjYxMDQ5",Easy,58.5,98359,57566,,888,57,Use a temporary array to copy the array and sort it. The rank of each element is the number of elements smaller than it in the sorted array plus one.,"1257,2210","Rank Transform of a Matrix,Find Target Indices After Sorting Array"
Remove Palindromic Subsequences,remove-palindromic-subsequences,1454,You are given a string s consisting only of letters 'a' and 'b'. In a single step you can remove one palindromic subsequence from s. Return the minimum number of steps to make the given string empty. A string is a subsequence of a given string if it is generated by deleting some characters of a given string without changing its order. Note that a subsequence does not necessarily need to be contiguous. A string is called palindrome if is one that reads the same backward as well as forward. ,"Two Pointers,String","VG9waWNUYWdOb2RlOjk=,VG9waWNUYWdOb2RlOjEw",Easy,69.5,77351,53790,,191,304,Use the fact that string contains only 2 characters. Are subsequences composed of only one type of letter always palindrome strings ?,,
"Filter Restaurants by Vegan-Friendly, Price and Distance",filter-restaurants-by-vegan-friendly-price-and-distance,1455,"Given the array restaurants where  restaurants[i] = [idi, ratingi, veganFriendlyi, pricei, distancei]. You have to filter the restaurants using three filters. The veganFriendly filter will be either true (meaning you should only include restaurants with veganFriendlyi set to true) or false (meaning you can include any restaurant). In addition, you have the filters maxPrice and maxDistance which are the maximum value for price and distance of restaurants you should consider respectively. Return the array of restaurant IDs after filtering, ordered by rating from highest to lowest. For restaurants with the same rating, order them by id from highest to lowest. For simplicity veganFriendlyi and veganFriendly take value 1 when it is true, and 0 when it is false. ","Array,Sorting","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjYxMDQ5",Medium,58.8,36990,21750,,208,174,Do the filtering and sort as said. Note that the id may not be the index in the array.,,
Find the City With the Smallest Number of Neighbors at a Threshold Distance,find-the-city-with-the-smallest-number-of-neighbors-at-a-threshold-distance,1456,"There are n cities numbered from 0 to n-1. Given the array edges where edges[i] = [fromi, toi, weighti] represents a bidirectional and weighted edge between cities fromi and toi, and given the integer distanceThreshold. Return the city with the smallest number of cities that are reachable through some path and whose distance is at most distanceThreshold, If there are multiple such cities, return the city with the greatest number. Notice that the distance of a path connecting cities i and j is equal to the sum of the edges' weights along that path. ","Dynamic Programming,Graph,Shortest Path","VG9waWNUYWdOb2RlOjEz,VG9waWNUYWdOb2RlOjI0,VG9waWNUYWdOb2RlOjYxMDc2",Medium,51.1,74264,37977,,1113,56,"Use Floyd-Warshall's algorithm to compute any-point to any-point distances. (Or can also do Dijkstra from every node due to the weights are non-negative). For each city calculate the number of reachable cities within the threshold, then search for the optimal city.",2171,Second Minimum Time to Reach Destination
Minimum Difficulty of a Job Schedule,minimum-difficulty-of-a-job-schedule,1457,"You want to schedule a list of jobs in d days. Jobs are dependent (i.e To work on the ith job, you have to finish all the jobs j where 0 <= j < i). You have to finish at least one task every day. The difficulty of a job schedule is the sum of difficulties of each day of the d days. The difficulty of a day is the maximum difficulty of a job done on that day. You are given an integer array jobDifficulty and an integer d. The difficulty of the ith job is jobDifficulty[i]. Return the minimum difficulty of a job schedule. If you cannot find a schedule for the jobs return -1. ","Array,Dynamic Programming","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEz",Hard,56.5,119707,67682,,1212,140,Use DP. Try to cut the array into d non-empty sub-arrays. Try all possible cuts for the array. Use dp[i][j] where DP states are i the index of the last cut and j the number of remaining cuts. Complexity is O(n * n * d).,,
Number of Transactions per Visit,number-of-transactions-per-visit,1467,,Database,VG9waWNUYWdOb2RlOjYxMDQz,Hard,51.4,16948,8703,,59,243,,1759,Find the Missing IDs
The K Weakest Rows in a Matrix,the-k-weakest-rows-in-a-matrix,1463,"You are given an m x n binary matrix mat of 1's (representing soldiers) and 0's (representing civilians). The soldiers are positioned in front of the civilians. That is, all the 1's will appear to the left of all the 0's in each row. A row i is weaker than a row j if one of the following is true: Return the indices of the k weakest rows in the matrix ordered from weakest to strongest. ","Array,Binary Search,Sorting,Heap (Priority Queue),Matrix","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEx,VG9waWNUYWdOb2RlOjYxMDQ5,VG9waWNUYWdOb2RlOjYxMDUw,VG9waWNUYWdOb2RlOjYxMDUz",Easy,74.4,208443,155113,,2320,126,Sort the matrix row indexes by the number of soldiers and then row indexes.,,
Reduce Array Size to The Half,reduce-array-size-to-the-half,1464,You are given an integer array arr. You can choose a set of integers and remove all the occurrences of these integers in the array. Return the minimum size of the set so that at least half of the integers of the array are removed. ,"Array,Hash Table,Greedy,Sorting,Heap (Priority Queue)","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjE3,VG9waWNUYWdOb2RlOjYxMDQ5,VG9waWNUYWdOb2RlOjYxMDUw",Medium,68.4,121669,83223,,1228,84,"Count the frequency of each integer in the array. Start with an empty set, add to the set the integer with the maximum frequency. Keep Adding the integer with the max frequency until you remove at least half of the integers.",,
Maximum Product of Splitted Binary Tree,maximum-product-of-splitted-binary-tree,1465,"Given the root of a binary tree, split the binary tree into two subtrees by removing one edge such that the product of the sums of the subtrees is maximized. Return the maximum product of the sums of the two subtrees. Since the answer may be too large, return it modulo 109 + 7. Note that you need to maximize the answer before taking the mod and not after taking it. ","Tree,Depth-First Search,Binary Tree","VG9waWNUYWdOb2RlOjIw,VG9waWNUYWdOb2RlOjIx,VG9waWNUYWdOb2RlOjYxMDU3",Medium,42.9,130468,55984,,1221,55,"If we know the sum of a subtree, the answer is max( (total_sum - subtree_sum) * subtree_sum) in each node.",2175,Count Nodes With the Highest Score
Jump Game V,jump-game-v,1466,"Given an array of integers arr and an integer d. In one step you can jump from index i to index: In addition, you can only jump from index i to index j if arr[i] > arr[j] and arr[i] > arr[k] for all indices k between i and j (More formally min(i, j) < k < max(i, j)). You can choose any index of the array and start jumping. Return the maximum number of indices you can visit. Notice that you can not jump outside of the array at any time. ","Array,Dynamic Programming,Sorting","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEz,VG9waWNUYWdOb2RlOjYxMDQ5",Hard,62.1,29776,18478,,649,22,Use dynamic programming. dp[i] is max jumps you can do starting from index i. Answer is max(dp[i]). dp[i] = 1 + max (dp[j]) where j is all indices you can reach from i.,2001,Jump Game VII
Movie Rating,movie-rating,1480,,Database,VG9waWNUYWdOb2RlOjYxMDQz,Medium,58.1,32134,18682,,90,61,,,
Number of Steps to Reduce a Number to Zero,number-of-steps-to-reduce-a-number-to-zero,1444,"Given an integer num, return the number of steps to reduce it to zero. In one step, if the current number is even, you have to divide it by 2, otherwise, you have to subtract 1 from it. ","Math,Bit Manipulation","VG9waWNUYWdOb2RlOjg=,VG9waWNUYWdOb2RlOjE5",Easy,85.6,294100,251848,,1590,106,Simulate the process to get the final answer.,"1303,2288","Minimum Moves to Reach Target Score,Count Operations to Obtain Zero"
Number of Sub-arrays of Size K and Average Greater than or Equal to Threshold,number-of-sub-arrays-of-size-k-and-average-greater-than-or-equal-to-threshold,1445,"Given an array of integers arr and two integers k and threshold, return the number of sub-arrays of size k and average greater than or equal to threshold. ","Array,Sliding Window","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjU1ODIx",Medium,67.8,47808,32427,,581,57,Start with a window of size K and test its average against the threshold. Keep moving the window by one element maintaining its size k until you cover the whole array. count number of windows that satisfy that its average is greater than the threshold.,2211,K Radius Subarray Averages
Angle Between Hands of a Clock,angle-between-hands-of-a-clock,1446,"Given two numbers, hour and minutes, return the smaller angle (in degrees) formed between the hour and the minute hand. Answers within 10-5 of the actual value will be accepted as correct. ",Math,VG9waWNUYWdOb2RlOjg=,Medium,63.2,140671,88882,,914,191,The tricky part is determining how the minute hand affects the position of the hour hand. Calculate the angles separately then find the difference.,,
Jump Game IV,jump-game-iv,1447,"Given an array of integers arr, you are initially positioned at the first index of the array. In one step you can jump from index i to index: Return the minimum number of steps to reach the last index of the array. Notice that you can not jump outside of the array at any time. ","Array,Hash Table,Breadth-First Search","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjIy",Hard,44.4,158903,70540,,1777,71,"Build a graph of n nodes where nodes are the indices of the array and edges for node i are nodes i+1, i-1, j where arr[i] == arr[j]. Start bfs from node 0 and keep distance. The answer is the distance when you reach node n-1.",2001,Jump Game VII
Check If N and Its Double Exist,check-if-n-and-its-double-exist,1468,"Given an array arr of integers, check if there exists two integers N and M such that N is the double of M ( i.e. N = 2 * M). More formally check if there exists two indices i and j such that : ","Array,Hash Table,Two Pointers,Binary Search,Sorting","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjk=,VG9waWNUYWdOb2RlOjEx,VG9waWNUYWdOb2RlOjYxMDQ5",Easy,35.6,525729,187079,,860,114,"Loop from i = 0 to arr.length, maintaining in a hashTable the array elements from [0, i - 1]. On each step of the loop check if we have seen the element 2 * arr[i] so far or arr[i] / 2 was seen if arr[i] % 2 == 0.",2274,Keep Multiplying Found Values by Two
Minimum Number of Steps to Make Two Strings Anagram,minimum-number-of-steps-to-make-two-strings-anagram,1469,You are given two strings of the same length s and t. In one step you can choose any character of t and replace it with another character. Return the minimum number of steps to make t an anagram of s. An Anagram of a string is a string that contains the same characters with a different (or the same) ordering. ,"Hash Table,String,Counting","VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjYxMDYy",Medium,76.3,115048,87802,,1203,56,Count the frequency of characters of each string. Loop over all characters if the frequency of a character in t is less than the frequency of the same character in s then add the difference between the frequencies to the answer.,"1777,2293","Determine if Two Strings Are Close,Minimum Number of Steps to Make Two Strings Anagram II"
Tweet Counts Per Frequency,tweet-counts-per-frequency,1470,"A social media company is trying to monitor activity on their site by analyzing the number of tweets that occur in select periods of time. These periods can be partitioned into smaller time chunks based on a certain frequency (every minute, hour, or day). For example, the period [10, 10000] (in seconds) would be partitioned into the following time chunks with these frequencies: Notice that the last chunk may be shorter than the specified frequency's chunk size and will always end with the end time of the period (10000 in the above example). Design and implement an API to help the company with their analysis. Implement the TweetCounts class:  Example:  Constraints:","Hash Table,Binary Search,Design,Sorting,Ordered Set","VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjEx,VG9waWNUYWdOb2RlOjI1,VG9waWNUYWdOb2RlOjYxMDQ5,VG9waWNUYWdOb2RlOjYxMDcw",Medium,43.0,61844,26570,,104,198,,,
Maximum Students Taking Exam,maximum-students-taking-exam,1471,"Given a m * n matrix seats  that represent seats distributions in a classroom. If a seat is broken, it is denoted by '#' character otherwise it is denoted by a '.' character. Students can see the answers of those sitting next to the left, right, upper left and upper right, but he cannot see the answers of the student sitting directly in front or behind him. Return the maximum number of students that can take the exam together without any cheating being possible.. Students must be placed in seats in good condition. ","Array,Dynamic Programming,Bit Manipulation,Matrix,Bitmask","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEz,VG9waWNUYWdOb2RlOjE5,VG9waWNUYWdOb2RlOjYxMDUz,VG9waWNUYWdOb2RlOjYxMDc4",Hard,46.9,21205,9937,,554,11,"Students in row i only can see exams in row i+1. Use Dynamic programming to compute the result given a (current row, bitmask people seated in previous row).",,
Students With Invalid Departments,students-with-invalid-departments,1481,,Database,VG9waWNUYWdOb2RlOjYxMDQz,Easy,90.5,43158,39065,,129,7,,,
Count Negative Numbers in a Sorted Matrix,count-negative-numbers-in-a-sorted-matrix,1476,"Given a m x n matrix grid which is sorted in non-increasing order both row-wise and column-wise, return the number of negative numbers in grid. ","Array,Binary Search,Matrix","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEx,VG9waWNUYWdOb2RlOjYxMDUz",Easy,75.2,223434,167991,,2094,70,Use binary search for optimization or simply brute force.,,
Product of the Last K Numbers,product-of-the-last-k-numbers,1477,"Design an algorithm that accepts a stream of integers and retrieves the product of the last k integers of the stream. Implement the ProductOfNumbers class: The test cases are generated so that, at any time, the product of any contiguous sequence of numbers will fit into a single 32-bit integer without overflowing.  Example:  Constraints:","Array,Math,Design,Queue,Data Stream","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjg=,VG9waWNUYWdOb2RlOjI1,VG9waWNUYWdOb2RlOjM0,VG9waWNUYWdOb2RlOjYxMDYz",Medium,47.8,98271,46945,,874,49,"Keep all prefix products of numbers in an array, then calculate the product of last K elements in O(1) complexity. When a zero number is added, clean the array of prefix products.",,
Maximum Number of Events That Can Be Attended,maximum-number-of-events-that-can-be-attended,1478,"You are given an array of events where events[i] = [startDayi, endDayi]. Every event i starts at startDayi and ends at endDayi. You can attend an event i at any day d where startTimei <= d <= endTimei. You can only attend one event at any time d. Return the maximum number of events you can attend. ","Array,Greedy,Heap (Priority Queue)","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjE3,VG9waWNUYWdOb2RlOjYxMDUw",Medium,33.4,161284,53903,,1743,239,Sort the events by the start time and in case of tie by the end time in ascending order. Loop over the sorted events. Attend as much as you can and keep the last day occupied. When you try to attend new event keep in mind the first day you can attend a new event in.,"1851,2118","Maximum Number of Events That Can Be Attended II,Maximum Earnings From Taxi"
Construct Target Array With Multiple Sums,construct-target-array-with-multiple-sums,1479,"You are given an array target of n integers. From a starting array arr consisting of n 1's, you may perform the following procedure : Return true if it is possible to construct the target array from arr, otherwise, return false. ","Array,Heap (Priority Queue)","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjYxMDUw",Hard,31.2,81077,25279,,640,73,"Given that the sum is strictly increasing, the largest element in the target must be formed in the last step by adding the total sum in the previous step. Thus, we can simulate the process in a reversed way. Subtract the largest with the rest of the array, and put the new element into the array. Repeat until all elements become one",,
Activity Participants,activity-participants,1494,,Database,VG9waWNUYWdOb2RlOjYxMDQz,Medium,74.6,27443,20467,,94,34,,,
