Question Title,Question Slug,Question ID,Question Text,Topic Tagged text,Topic Tagged ID,Difficulty Level,Success Rate,total submission,total accepted,company tag,Likes,Dislikes,Hints,Similar Questions ID,Similar Questions Text
Smallest Rectangle Enclosing Black Pixels,smallest-rectangle-enclosing-black-pixels,302,,"Array,Binary Search,Depth-First Search,Breadth-First Search,Matrix","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEx,VG9waWNUYWdOb2RlOjIx,VG9waWNUYWdOb2RlOjIy,VG9waWNUYWdOb2RlOjYxMDUz",Hard,56.7,71937,40818,,418,83,,,
Range Sum Query - Immutable,range-sum-query-immutable,303,"Given an integer array nums, handle multiple queries of the following type: Implement the NumArray class: ","Array,Design,Prefix Sum","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjI1,VG9waWNUYWdOb2RlOjYxMDY4",Easy,55.2,628000,346813,,1928,1641,,"304,307,325","Range Sum Query 2D - Immutable,Range Sum Query - Mutable,Maximum Size Subarray Sum Equals k"
Range Sum Query 2D - Immutable,range-sum-query-2d-immutable,304,"Given a 2D matrix matrix, handle multiple queries of the following type: Implement the NumMatrix class: ","Array,Design,Matrix,Prefix Sum","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjI1,VG9waWNUYWdOb2RlOjYxMDUz,VG9waWNUYWdOb2RlOjYxMDY4",Medium,47.5,464723,220873,,2502,243,,"303,308","Range Sum Query - Immutable,Range Sum Query 2D - Mutable"
Number of Islands II,number-of-islands-ii,305,,"Array,Union Find","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjIz",Hard,39.3,284469,111911,,1413,42,,"200,2198","Number of Islands,Process Restricted Friend Requests"
Additive Number,additive-number,306,"An additive number is a string whose digits can form an additive sequence. A valid additive sequence should contain at least three numbers. Except for the first two numbers, each subsequent number in the sequence must be the sum of the preceding two. Given a string containing only digits, return true if it is an additive number or false otherwise. Note: Numbers in the additive sequence cannot have leading zeros, so sequence 1, 2, 03 or 1, 02, 3 is invalid. ","String,Backtracking","VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjE0",Medium,30.6,224865,68718,,725,625,,872,Split Array into Fibonacci Sequence
Range Sum Query - Mutable,range-sum-query-mutable,307,"Given an integer array nums, handle multiple queries of the following types: Implement the NumArray class: ","Array,Design,Binary Indexed Tree,Segment Tree","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjI1,VG9waWNUYWdOb2RlOjI4,VG9waWNUYWdOb2RlOjI5",Medium,38.7,464756,179687,,2687,142,,"303,308","Range Sum Query - Immutable,Range Sum Query 2D - Mutable"
Range Sum Query 2D - Mutable,range-sum-query-2d-mutable,308,,"Array,Design,Binary Indexed Tree,Segment Tree,Matrix","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjI1,VG9waWNUYWdOb2RlOjI4,VG9waWNUYWdOb2RlOjI5,VG9waWNUYWdOb2RlOjYxMDUz",Hard,41.0,158501,64907,,651,75,,"304,307","Range Sum Query 2D - Immutable,Range Sum Query - Mutable"
Best Time to Buy and Sell Stock with Cooldown,best-time-to-buy-and-sell-stock-with-cooldown,309,"You are given an array prices where prices[i] is the price of a given stock on the ith day. Find the maximum profit you can achieve. You may complete as many transactions as you like (i.e., buy one and sell one share of the stock multiple times) with the following restrictions: Note: You may not engage in multiple transactions simultaneously (i.e., you must sell the stock before you buy again). ","Array,Dynamic Programming","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEz",Medium,52.3,519802,272061,,5575,196,,"121,122","Best Time to Buy and Sell Stock,Best Time to Buy and Sell Stock II"
Minimum Height Trees,minimum-height-trees,310,"A tree is an undirected graph in which any two vertices are connected by exactly one path. In other words, any connected graph without simple cycles is a tree. Given a tree of n nodes labelled from 0 to n - 1, and an array of n - 1 edges where edges[i] = [ai, bi] indicates that there is an undirected edge between the two nodes ai and bi in the tree, you can choose any node of the tree as the root. When you select a node x as the root, the result tree has height h. Among all possible rooted trees, those with minimum height (i.e. min(h))  are called minimum height trees (MHTs). Return a list of all MHTs' root labels. You can return the answer in any order. The height of a rooted tree is the number of edges on the longest downward path between the root and a leaf. ","Depth-First Search,Breadth-First Search,Graph,Topological Sort","VG9waWNUYWdOb2RlOjIx,VG9waWNUYWdOb2RlOjIy,VG9waWNUYWdOb2RlOjI0,VG9waWNUYWdOb2RlOjI2",Medium,38.1,507493,193328,,5092,210,How many MHTs can a graph have at most?,"207,210","Course Schedule,Course Schedule II"
Sparse Matrix Multiplication,sparse-matrix-multiplication,311,,"Array,Hash Table,Matrix","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjYxMDUz",Medium,66.2,230071,152385,,850,295,,,
Burst Balloons,burst-balloons,312,"You are given n balloons, indexed from 0 to n - 1. Each balloon is painted with a number on it represented by an array nums. You are asked to burst all the balloons. If you burst the ith balloon, you will get nums[i - 1] * nums[i] * nums[i + 1] coins. If i - 1 or i + 1 goes out of bounds of the array, then treat it as if there is a balloon with a 1 painted on it. Return the maximum coins you can collect by bursting the balloons wisely. ","Array,Dynamic Programming","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEz",Hard,56.3,325121,182895,,5795,157,,1042,Minimum Cost to Merge Stones
Super Ugly Number,super-ugly-number,313,"A super ugly number is a positive integer whose prime factors are in the array primes. Given an integer n and an array of integers primes, return the nth super ugly number. The nth super ugly number is guaranteed to fit in a 32-bit signed integer. ","Array,Hash Table,Math,Dynamic Programming,Heap (Priority Queue)","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjg=,VG9waWNUYWdOb2RlOjEz,VG9waWNUYWdOb2RlOjYxMDUw",Medium,45.8,226970,103863,,1460,278,,264,Ugly Number II
Binary Tree Vertical Order Traversal,binary-tree-vertical-order-traversal,314,,"Hash Table,Tree,Depth-First Search,Breadth-First Search,Binary Tree","VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjIw,VG9waWNUYWdOb2RlOjIx,VG9waWNUYWdOb2RlOjIy,VG9waWNUYWdOb2RlOjYxMDU3",Medium,51.1,514798,263089,,2358,258,,102,Binary Tree Level Order Traversal
Count of Smaller Numbers After Self,count-of-smaller-numbers-after-self,315,You are given an integer array nums and you have to return a new counts array. The counts array has the property where counts[i] is the number of smaller elements to the right of nums[i]. ,"Array,Binary Search,Divide and Conquer,Binary Indexed Tree,Segment Tree,Merge Sort,Ordered Set","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEx,VG9waWNUYWdOb2RlOjEy,VG9waWNUYWdOb2RlOjI4,VG9waWNUYWdOb2RlOjI5,VG9waWNUYWdOb2RlOjYxMDUx,VG9waWNUYWdOb2RlOjYxMDcw",Hard,42.0,531794,223619,,5393,154,,"327,406,493,1482,2280","Count of Range Sum,Queue Reconstruction by Height,Reverse Pairs,How Many Numbers Are Smaller Than the Current Number,Count Good Triplets in an Array"
Remove Duplicate Letters,remove-duplicate-letters,316,"Given a string s, remove duplicate letters so that every letter appears once and only once. You must make sure your result is the smallest in lexicographical order among all possible results. ","String,Stack,Greedy,Monotonic Stack","VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjE1,VG9waWNUYWdOb2RlOjE3,VG9waWNUYWdOb2RlOjYxMDU0",Medium,43.8,432267,189513,,5181,340,Greedily try to add one missing character. How to check if adding some character will not cause problems ? Use bit-masks to check whether you will be able to complete the sub-sequence if you add the character at some index i.,2157,Smallest K-Length Subsequence With Occurrences of a Letter
Shortest Distance from All Buildings,shortest-distance-from-all-buildings,317,,"Array,Breadth-First Search,Matrix","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjIy,VG9waWNUYWdOb2RlOjYxMDUz",Hard,43.3,313743,135949,,1525,168,,"286,296,1117","Walls and Gates,Best Meeting Point,As Far from Land as Possible"
Maximum Product of Word Lengths,maximum-product-of-word-lengths,318,"Given a string array words, return the maximum value of length(word[i]) * length(word[j]) where the two words do not share common letters. If no such two words exist, return 0. ","Array,String,Bit Manipulation","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjE5",Medium,56.6,251492,142365,,1700,94,,,
Bulb Switcher,bulb-switcher,319,"There are n bulbs that are initially off. You first turn on all the bulbs, then you turn off every second bulb. On the third round, you toggle every third bulb (turning on if it's off or turning off if it's on). For the ith round, you toggle every i bulb. For the nth round, you only toggle the last bulb. Return the number of bulbs that are on after n rounds. ","Math,Brainteaser","VG9waWNUYWdOb2RlOjg=,VG9waWNUYWdOb2RlOjMy",Medium,47.2,239996,113307,,907,1636,,"672,1037,1491","Bulb Switcher II,Minimum Number of K Consecutive Bit Flips,Number of Times Binary String Is Prefix-Aligned"
Generalized Abbreviation,generalized-abbreviation,320,,"String,Backtracking,Bit Manipulation","VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjE0,VG9waWNUYWdOb2RlOjE5",Medium,56.3,107129,60264,,596,205,,"78,288,411","Subsets,Unique Word Abbreviation,Minimum Unique Word Abbreviation"
Create Maximum Number,create-maximum-number,321,You are given two integer arrays nums1 and nums2 of lengths m and n respectively. nums1 and nums2 represent the digits of two numbers. You are also given an integer k. Create the maximum number of length k <= m + n from digits of the two numbers. The relative order of the digits from the same array must be preserved. Return an array of the k digits representing the answer. ,"Stack,Greedy,Monotonic Stack","VG9waWNUYWdOb2RlOjE1,VG9waWNUYWdOb2RlOjE3,VG9waWNUYWdOb2RlOjYxMDU0",Hard,28.4,173497,49224,,1323,307,,"402,670","Remove K Digits,Maximum Swap"
Coin Change,coin-change,322,"You are given an integer array coins representing coins of different denominations and an integer amount representing a total amount of money. Return the fewest number of coins that you need to make up that amount. If that amount of money cannot be made up by any combination of the coins, return -1. You may assume that you have an infinite number of each kind of coin. ","Array,Dynamic Programming,Breadth-First Search","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEz,VG9waWNUYWdOb2RlOjIy",Medium,40.0,2373497,950323,,10775,262,,"1025,1393,2345","Minimum Cost For Tickets,Maximum Value of K Coins From Piles,Minimum Number of Operations to Convert Time"
Number of Connected Components in an Undirected Graph,number-of-connected-components-in-an-undirected-graph,323,,"Depth-First Search,Breadth-First Search,Union Find,Graph","VG9waWNUYWdOb2RlOjIx,VG9waWNUYWdOb2RlOjIy,VG9waWNUYWdOb2RlOjIz,VG9waWNUYWdOb2RlOjI0",Medium,61.0,399597,243779,,1917,59,,"200,261,547,2218","Number of Islands,Graph Valid Tree,Number of Provinces,Paths in Maze That Lead to Same Room"
Wiggle Sort II,wiggle-sort-ii,324,"Given an integer array nums, reorder it such that nums[0] < nums[1] > nums[2] < nums[3].... You may assume the input array always has a valid answer. ","Array,Divide and Conquer,Sorting,Quickselect","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEy,VG9waWNUYWdOb2RlOjYxMDQ5,VG9waWNUYWdOb2RlOjYxMDY5",Medium,32.2,372665,119965,,2055,793,,"75,215,280,2085","Sort Colors,Kth Largest Element in an Array,Wiggle Sort,Array With Elements Not Equal to Average of Neighbors"
Maximum Size Subarray Sum Equals k,maximum-size-subarray-sum-equals-k,325,,"Array,Hash Table","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjY=",Medium,49.1,311991,153191,,1628,47,"Compute the prefix sum array where psum[i] is the sum of all the elements from 0 to i. At each index i, the sum of the prefix is psum[i], so we are searching for the index x where psum[x] = psum[i] - k.
The subarray [x + 1, i] will be of sum k. Use a hashmap to get the index x efficiently or to determine that it does not exist.","209,303,525,713","Minimum Size Subarray Sum,Range Sum Query - Immutable,Contiguous Array,Subarray Product Less Than K"
Power of Three,power-of-three,326,"Given an integer n, return true if it is a power of three. Otherwise, return false. An integer n is a power of three, if there exists an integer x such that n == 3x. ","Math,Recursion","VG9waWNUYWdOb2RlOjg=,VG9waWNUYWdOb2RlOjMx",Easy,43.4,1046656,454534,,902,118,,"231,342,1889","Power of Two,Power of Four,Check if Number is a Sum of Powers of Three"
Count of Range Sum,count-of-range-sum,327,"Given an integer array nums and two integers lower and upper, return the number of range sums that lie in [lower, upper] inclusive. Range sum S(i, j) is defined as the sum of the elements in nums between indices i and j inclusive, where i <= j. ","Array,Binary Search,Divide and Conquer,Binary Indexed Tree,Segment Tree,Merge Sort,Ordered Set","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEx,VG9waWNUYWdOb2RlOjEy,VG9waWNUYWdOb2RlOjI4,VG9waWNUYWdOb2RlOjI5,VG9waWNUYWdOb2RlOjYxMDUx,VG9waWNUYWdOb2RlOjYxMDcw",Hard,36.0,163712,59005,,1502,155,,"315,493","Count of Smaller Numbers After Self,Reverse Pairs"
Odd Even Linked List,odd-even-linked-list,328,"Given the head of a singly linked list, group all the nodes with odd indices together followed by the nodes with even indices, and return the reordered list. The first node is considered odd, and the second node is even, and so on. Note that the relative order inside both the even and odd groups should remain as it was in the input. You must solve the problem in O(1) extra space complexity and O(n) time complexity. ",Linked List,VG9waWNUYWdOb2RlOjc=,Medium,59.5,871544,518520,,5183,383,,725,Split Linked List in Parts
Longest Increasing Path in a Matrix,longest-increasing-path-in-a-matrix,329,"Given an m x n integers matrix, return the length of the longest increasing path in matrix. From each cell, you can either move in four directions: left, right, up, or down. You may not move diagonally or move outside the boundary (i.e., wrap-around is not allowed). ","Dynamic Programming,Depth-First Search,Breadth-First Search,Graph,Topological Sort,Memoization","VG9waWNUYWdOb2RlOjEz,VG9waWNUYWdOb2RlOjIx,VG9waWNUYWdOb2RlOjIy,VG9waWNUYWdOb2RlOjI0,VG9waWNUYWdOb2RlOjI2,VG9waWNUYWdOb2RlOjMz",Hard,49.6,639552,317264,,5154,88,,,
Patching Array,patching-array,330,"Given a sorted integer array nums and an integer n, add/patch elements to the array such that any number in the range [1, n] inclusive can be formed by the sum of some elements in the array. Return the minimum number of patches required. ","Array,Greedy","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjE3",Hard,39.5,141671,55966,,1085,113,,1930,Maximum Number of Consecutive Values You Can Make
Verify Preorder Serialization of a Binary Tree,verify-preorder-serialization-of-a-binary-tree,331,"One way to serialize a binary tree is to use preorder traversal. When we encounter a non-null node, we record the node's value. If it is a null node, we record using a sentinel value such as '#'. For example, the above binary tree can be serialized to the string ""9,3,4,#,#,1,#,#,2,#,6,#,#"", where '#' represents a null node. Given a string of comma-separated values preorder, return true if it is a correct preorder traversal serialization of a binary tree. It is guaranteed that each comma-separated value in the string must be either an integer or a character '#' representing null pointer. You may assume that the input format is always valid. Note: You are not allowed to reconstruct the tree. ","String,Stack,Tree,Binary Tree","VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjE1,VG9waWNUYWdOb2RlOjIw,VG9waWNUYWdOb2RlOjYxMDU3",Medium,43.7,258229,112808,,1659,81,,,
Reconstruct Itinerary,reconstruct-itinerary,332,"You are given a list of airline tickets where tickets[i] = [fromi, toi] represent the departure and the arrival airports of one flight. Reconstruct the itinerary in order and return it. All of the tickets belong to a man who departs from ""JFK"", thus, the itinerary must begin with ""JFK"". If there are multiple valid itineraries, you should return the itinerary that has the smallest lexical order when read as a single string. You may assume all tickets form at least one valid itinerary. You must use all the tickets once and only once. ","Depth-First Search,Graph,Eulerian Circuit","VG9waWNUYWdOb2RlOjIx,VG9waWNUYWdOb2RlOjI0,VG9waWNUYWdOb2RlOjYxMDc0",Hard,40.1,689553,276521,,3766,1545,,"2051,2201","Longest Common Subpath,Valid Arrangement of Pairs"
Largest BST Subtree,largest-bst-subtree,333,,"Dynamic Programming,Tree,Depth-First Search,Binary Search Tree,Binary Tree","VG9waWNUYWdOb2RlOjEz,VG9waWNUYWdOb2RlOjIw,VG9waWNUYWdOb2RlOjIx,VG9waWNUYWdOb2RlOjMw,VG9waWNUYWdOb2RlOjYxMDU3",Medium,41.2,197621,81417,,1173,99,"You can recursively use algorithm similar to 98. Validate Binary Search Tree at each node of the tree, which will result in O(nlogn) time complexity.",,
Increasing Triplet Subsequence,increasing-triplet-subsequence,334,"Given an integer array nums, return true if there exists a triple of indices (i, j, k) such that i < j < k and nums[i] < nums[j] < nums[k]. If no such indices exists, return false. ","Array,Greedy","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjE3",Medium,41.5,642716,266546,,3768,208,,"300,2122,2280","Longest Increasing Subsequence,Count Special Quadruplets,Count Good Triplets in an Array"
Self Crossing,self-crossing,335,"You are given an array of integers distance. You start at point (0,0) on an X-Y plane and you move distance[0] meters to the north, then distance[1] meters to the west, distance[2] meters to the south, distance[3] meters to the east, and so on. In other words, after each move, your direction changes counter-clockwise. Return true if your path crosses itself, and false if it does not. ","Array,Math,Geometry","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjg=,VG9waWNUYWdOb2RlOjM4",Hard,29.1,94557,27512,,249,444,,,
Palindrome Pairs,palindrome-pairs,336,"Given a list of unique words, return all the pairs of the distinct indices (i, j) in the given list, so that the concatenation of the two words words[i] + words[j] is a palindrome. ","Array,Hash Table,String,Trie","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjI3",Hard,35.9,409115,146725,,2618,244,,"5,214,2237","Longest Palindromic Substring,Shortest Palindrome,Longest Palindrome by Concatenating Two Letter Words"
House Robber III,house-robber-iii,337,"The thief has found himself a new place for his thievery again. There is only one entrance to this area, called root. Besides the root, each house has one and only one parent house. After a tour, the smart thief realized that all houses in this place form a binary tree. It will automatically contact the police if two directly-linked houses were broken into on the same night. Given the root of the binary tree, return the maximum amount of money the thief can rob without alerting the police. ","Dynamic Programming,Tree,Depth-First Search,Binary Tree","VG9waWNUYWdOb2RlOjEz,VG9waWNUYWdOb2RlOjIw,VG9waWNUYWdOb2RlOjIx,VG9waWNUYWdOb2RlOjYxMDU3",Medium,53.5,528529,282635,,6128,93,,"198,213","House Robber,House Robber II"
Counting Bits,counting-bits,338,"Given an integer n, return an array ans of length n + 1 such that for each i (0 <= i <= n), ans[i] is the number of 1's in the binary representation of i. ","Dynamic Programming,Bit Manipulation","VG9waWNUYWdOb2RlOjEz,VG9waWNUYWdOb2RlOjE5",Easy,74.2,759000,563251,,6774,317,"You should make use of what you have produced already. Divide the numbers in ranges like [2-3], [4-7], [8-15] and so on. And try to generate new range from previous. Or does the odd/even status of the number help you in calculating the number of 1s?",191,Number of 1 Bits
Nested List Weight Sum,nested-list-weight-sum,339,,"Depth-First Search,Breadth-First Search","VG9waWNUYWdOb2RlOjIx,VG9waWNUYWdOb2RlOjIy",Medium,81.0,231221,187385,,1277,292,,"364,565,690","Nested List Weight Sum II,Array Nesting,Employee Importance"
Longest Substring with At Most K Distinct Characters,longest-substring-with-at-most-k-distinct-characters,340,,"Hash Table,String,Sliding Window","VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjU1ODIx",Medium,47.3,572053,270626,,2246,69,,"3,159,424,1034,1046,2134","Longest Substring Without Repeating Characters,Longest Substring with At Most Two Distinct Characters,Longest Repeating Character Replacement,Subarrays with K Different Integers,Max Consecutive Ones III,Maximize the Confusion of an Exam"
Flatten Nested List Iterator,flatten-nested-list-iterator,341,"You are given a nested list of integers nestedList. Each element is either an integer or a list whose elements may also be integers or other lists. Implement an iterator to flatten it. Implement the NestedIterator class: Your code will be tested with the following pseudocode: If res matches the expected flattened list, then your code will be judged as correct. ","Stack,Tree,Depth-First Search,Design,Queue,Iterator","VG9waWNUYWdOb2RlOjE1,VG9waWNUYWdOb2RlOjIw,VG9waWNUYWdOb2RlOjIx,VG9waWNUYWdOb2RlOjI1,VG9waWNUYWdOb2RlOjM0,VG9waWNUYWdOb2RlOjYxMDY0",Medium,58.7,484448,284132,,3052,1068,,"251,281,385,565","Flatten 2D Vector,Zigzag Iterator,Mini Parser,Array Nesting"
Power of Four,power-of-four,342,"Given an integer n, return true if it is a power of four. Otherwise, return false. An integer n is a power of four, if there exists an integer x such that n == 4x. ","Math,Bit Manipulation,Recursion","VG9waWNUYWdOb2RlOjg=,VG9waWNUYWdOb2RlOjE5,VG9waWNUYWdOb2RlOjMx",Easy,43.9,663170,291168,,1445,285,,"231,326","Power of Two,Power of Three"
Integer Break,integer-break,343,"Given an integer n, break it into the sum of k positive integers, where k >= 2, and maximize the product of those integers. Return the maximum product you can get. ","Math,Dynamic Programming","VG9waWNUYWdOb2RlOjg=,VG9waWNUYWdOb2RlOjEz",Medium,54.0,337951,182547,,2696,324,There is a simple O(n) solution to this problem. You may check the breaking results of n ranging from 7 to 10 to discover the regularities.,1936,Maximize Number of Nice Divisors
Reverse String,reverse-string,344,Write a function that reverses a string. The input string is given as an array of characters s. You must do this by modifying the input array in-place with O(1) extra memory. ,"Two Pointers,String,Recursion","VG9waWNUYWdOb2RlOjk=,VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjMx",Easy,74.7,2078623,1553675,,4831,937,The entire logic for reversing a string is based on using the opposite directional two-pointer approach!,"345,541","Reverse Vowels of a String,Reverse String II"
Reverse Vowels of a String,reverse-vowels-of-a-string,345,"Given a string s, reverse only all the vowels in the string and return it. The vowels are 'a', 'e', 'i', 'o', and 'u', and they can appear in both cases. ","Two Pointers,String","VG9waWNUYWdOb2RlOjk=,VG9waWNUYWdOb2RlOjEw",Easy,46.9,737331,345831,,1560,1823,,"344,1089","Reverse String,Remove Vowels from a String"
Moving Average from Data Stream,moving-average-from-data-stream,346,,"Array,Design,Queue,Data Stream","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjI1,VG9waWNUYWdOb2RlOjM0,VG9waWNUYWdOb2RlOjYxMDYz",Easy,76.3,332734,253722,,1255,118,,2211,K Radius Subarray Averages
Top K Frequent Elements,top-k-frequent-elements,347,"Given an integer array nums and an integer k, return the k most frequent elements. You may return the answer in any order. ","Array,Hash Table,Divide and Conquer,Sorting,Heap (Priority Queue),Bucket Sort,Counting,Quickselect","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjEy,VG9waWNUYWdOb2RlOjYxMDQ5,VG9waWNUYWdOb2RlOjYxMDUw,VG9waWNUYWdOb2RlOjYxMDYw,VG9waWNUYWdOb2RlOjYxMDYy,VG9waWNUYWdOb2RlOjYxMDY5",Medium,65.1,1418616,923599,,8858,360,,"192,215,451,659,692,1014,1919","Word Frequency,Kth Largest Element in an Array,Sort Characters By Frequency,Split Array into Consecutive Subsequences,Top K Frequent Words,K Closest Points to Origin,Sort Features by Popularity"
Design Tic-Tac-Toe,design-tic-tac-toe,348,,"Array,Hash Table,Design,Matrix","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjI1,VG9waWNUYWdOb2RlOjYxMDUz",Medium,57.2,313470,179359,,1626,94,"Could you trade extra space such that move() operation can be done in O(1)? You need two arrays: int rows[n], int cols[n], plus two variables: diagonal, anti_diagonal.",810,Valid Tic-Tac-Toe State
Intersection of Two Arrays,intersection-of-two-arrays,349,"Given two integer arrays nums1 and nums2, return an array of their intersection. Each element in the result must be unique and you may return the result in any order. ","Array,Hash Table,Two Pointers,Binary Search,Sorting","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjk=,VG9waWNUYWdOb2RlOjEx,VG9waWNUYWdOb2RlOjYxMDQ5",Easy,68.9,939599,647468,,2731,1878,,"350,1149,1392,2190,2282","Intersection of Two Arrays II,Intersection of Three Sorted Arrays,Find the Difference of Two Arrays,Count Common Words With One Occurrence,Choose Numbers From Two Arrays in Range"
Intersection of Two Arrays II,intersection-of-two-arrays-ii,350,"Given two integer arrays nums1 and nums2, return an array of their intersection. Each element in the result must appear as many times as it shows in both arrays and you may return the result in any order. ","Array,Hash Table,Two Pointers,Binary Search,Sorting","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjk=,VG9waWNUYWdOb2RlOjEx,VG9waWNUYWdOb2RlOjYxMDQ5",Easy,54.8,1412120,774103,,4292,684,,"349,1044,1392,2282","Intersection of Two Arrays,Find Common Characters,Find the Difference of Two Arrays,Choose Numbers From Two Arrays in Range"
