Question Title,Question Slug,Question ID,Question Text,Topic Tagged text,Topic Tagged ID,Difficulty Level,Success Rate,total submission,total accepted,company tag,Likes,Dislikes,Hints,Similar Questions ID,Similar Questions Text
Delete Nodes And Return Forest,delete-nodes-and-return-forest,1207,"Given the root of a binary tree, each node in the tree has a distinct value. After deleting all nodes with a value in to_delete, we are left with a forest (a disjoint union of trees). Return the roots of the trees in the remaining forest. You may return the result in any order. ","Tree,Depth-First Search,Binary Tree","VG9waWNUYWdOb2RlOjIw,VG9waWNUYWdOb2RlOjIx,VG9waWNUYWdOb2RlOjYxMDU3",Medium,69.3,224073,155220,,2775,80,,2175,Count Nodes With the Highest Score
Maximum Nesting Depth of Two Valid Parentheses Strings,maximum-nesting-depth-of-two-valid-parentheses-strings,1208,"A string is a valid parentheses string (denoted VPS) if and only if it consists of ""("" and "")"" characters only, and: We can similarly define the nesting depth depth(S) of any VPS S as follows: For example,  """", ""()()"", and ""()(()())"" are VPS's (with nesting depths 0, 1, and 2), and "")("" and ""(()"" are not VPS's.  Given a VPS seq, split it into two disjoint subsequences A and B, such that A and B are VPS's (and A.length + B.length = seq.length). Now choose any such A and B such that max(depth(A), depth(B)) is the minimum possible value. Return an answer array (of length seq.length) that encodes such a choice of A and B:  answer[i] = 0 if seq[i] is part of A, else answer[i] = 1.  Note that even though multiple answers may exist, you may return any of them. ","String,Stack","VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjE1",Medium,73.1,26349,19262,,281,1240,,1737,Maximum Nesting Depth of the Parentheses
Highest Grade For Each Student,highest-grade-for-each-student,1214,,Database,VG9waWNUYWdOb2RlOjYxMDQz,Medium,73.5,45219,33246,,183,7,,184,Department Highest Salary
Reported Posts,reported-posts,1215,,Database,VG9waWNUYWdOb2RlOjYxMDQz,Easy,66.3,48758,32305,,74,294,,,
Print in Order,print-in-order,1203,"Suppose we have a class: The same instance of Foo will be passed to three different threads. Thread A will call first(), thread B will call second(), and thread C will call third(). Design a mechanism and modify the program to ensure that second() is executed after first(), and third() is executed after second(). Note: We do not know how the threads will be scheduled in the operating system, even though the numbers in the input seem to imply the ordering. The input format you see is mainly to ensure our tests' comprehensiveness. ",Concurrency,VG9waWNUYWdOb2RlOjYxMDQ1,Easy,68.2,152331,103905,,966,167,,1187,Print FooBar Alternately
Print FooBar Alternately,print-foobar-alternately,1187,"Suppose you are given the following code: The same instance of FooBar will be passed to two different threads: Modify the given program to output ""foobar"" n times. ",Concurrency,VG9waWNUYWdOb2RlOjYxMDQ1,Medium,60.6,85542,51862,,471,37,,"1203,1216","Print in Order,Print Zero Even Odd"
Print Zero Even Odd,print-zero-even-odd,1216,"You have a function printNumber that can be called with an integer parameter and prints it to the console. You are given an instance of the class ZeroEvenOdd that has three functions: zero, even, and odd. The same instance of ZeroEvenOdd will be passed to three different threads: Modify the given class to output the series ""010203040506..."" where the length of the series must be 2n. Implement the ZeroEvenOdd class: ",Concurrency,VG9waWNUYWdOb2RlOjYxMDQ1,Medium,59.4,52410,31123,,327,230,,"1187,1316","Print FooBar Alternately,Fizz Buzz Multithreaded"
Building H2O,building-h2o,1186,"There are two kinds of threads: oxygen and hydrogen. Your goal is to group these threads to form water molecules. There is a barrier where each thread has to wait until a complete molecule can be formed. Hydrogen and oxygen threads will be given releaseHydrogen and releaseOxygen methods respectively, which will allow them to pass the barrier. These threads should pass the barrier in groups of three, and they must immediately bond with each other to form a water molecule. You must guarantee that all the threads from one molecule bond before any other threads from the next molecule do. In other words: We do not have to worry about matching the threads up explicitly; the threads do not necessarily know which other threads they are paired up with. The key is that threads pass the barriers in complete sets; thus, if we examine the sequence of threads that bind and divide them into groups of three, each group should contain one oxygen and two hydrogen threads. Write synchronization code for oxygen and hydrogen molecules that enforces these constraints. ",Concurrency,VG9waWNUYWdOb2RlOjYxMDQ1,Medium,54.5,54282,29590,,336,91,,,
Number of Days in a Month,number-of-days-in-a-month,1088,,Math,VG9waWNUYWdOb2RlOjg=,Easy,56.8,11091,6305,,29,136,Does February have 28 days or 29 days? Think of Leap years.,,
Remove Vowels from a String,remove-vowels-from-a-string,1089,,String,VG9waWNUYWdOb2RlOjEw,Easy,90.7,90058,81727,,257,101,"How to erase vowels in a string? Loop over the string and check every character, if it is a vowel ignore it otherwise add it to the answer.",345,Reverse Vowels of a String
Maximum Average Subtree,maximum-average-subtree,1091,,"Tree,Depth-First Search,Binary Tree","VG9waWNUYWdOb2RlOjIw,VG9waWNUYWdOb2RlOjIx,VG9waWNUYWdOb2RlOjYxMDU3",Medium,65.2,82867,53990,,695,27,Can you find the sum of values and the number of nodes for every sub-tree ? Can you find the sum of values and the number of nodes for a sub-tree given the sum of values and the number of nodes of it's left and right sub-trees ? Use depth first search to recursively find the solution for the children of a node then use their solutions to compute the current node's solution.,2126,Count Nodes Equal to Sum of Descendants
Divide Array Into Increasing Sequences,divide-array-into-increasing-sequences,1118,,"Array,Greedy","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjE3",Hard,59.7,6463,3861,,92,25,Think in the frequency of the numbers and how this affects the number of sequences needed. What is the minimum number of sequences we need to form? Considering frequency of the numbers. Think about the least number of sequences to maximize the lengths. The number of sequences needed is equal to the maximum frequency of an element. How to put the other elements into sequences ? Think in a greedy approach.,,
Relative Sort Array,relative-sort-array,1217,"Given two arrays arr1 and arr2, the elements of arr2 are distinct, and all elements in arr2 are also in arr1. Sort the elements of arr1 such that the relative ordering of items in arr1 are the same as in arr2. Elements that do not appear in arr2 should be placed at the end of arr1 in ascending order. ","Array,Hash Table,Sorting,Counting Sort","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjYxMDQ5,VG9waWNUYWdOb2RlOjYxMDcy",Easy,68.2,180859,123303,,1635,98,"Using a hashmap, we can map the values of arr2 to their position in arr2. After, we can use a custom sorting function.",,
Lowest Common Ancestor of Deepest Leaves,lowest-common-ancestor-of-deepest-leaves,1218,"Given the root of a binary tree, return the lowest common ancestor of its deepest leaves. Recall that: ","Hash Table,Tree,Depth-First Search,Breadth-First Search,Binary Tree","VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjIw,VG9waWNUYWdOb2RlOjIx,VG9waWNUYWdOb2RlOjIy,VG9waWNUYWdOb2RlOjYxMDU3",Medium,70.1,105854,74169,,1187,732,"Do a postorder traversal. Then, if both subtrees contain a deepest leaf, you can mark this node as the answer (so far). The final node marked will be the correct answer.",1816,Lowest Common Ancestor of a Binary Tree IV
Longest Well-Performing Interval,longest-well-performing-interval,1219,"We are given hours, a list of the number of hours worked per day for a given employee. A day is considered to be a tiring day if and only if the number of hours worked is (strictly) greater than 8. A well-performing interval is an interval of days for which the number of tiring days is strictly larger than the number of non-tiring days. Return the length of the longest well-performing interval. ","Array,Hash Table,Stack,Monotonic Stack,Prefix Sum","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjE1,VG9waWNUYWdOb2RlOjYxMDU0,VG9waWNUYWdOb2RlOjYxMDY4",Medium,34.2,62835,21507,,944,95,"Make a new array A of +1/-1s corresponding to if hours[i] is > 8 or not. The goal is to find the longest subarray with positive sum. Using prefix sums (PrefixSum[i+1] = A[0] + A[1] + ... + A[i]), you need to find for each j, the smallest i < j with PrefixSum[i] + 1 == PrefixSum[j].",,
Smallest Sufficient Team,smallest-sufficient-team,1220,"In a project, you have a list of required skills req_skills, and a list of people. The ith person people[i] contains a list of skills that the person has. Consider a sufficient team: a set of people such that for every required skill in req_skills, there is at least one person in the team who has that skill. We can represent these teams by the index of each person. Return any sufficient team of the smallest possible size, represented by the index of each person. You may return the answer in any order. It is guaranteed an answer exists. ","Array,Dynamic Programming,Bit Manipulation,Bitmask","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEz,VG9waWNUYWdOb2RlOjE5,VG9waWNUYWdOb2RlOjYxMDc4",Hard,47.8,33347,15926,,703,15,"Do a bitmask DP. For each person, for each set of skills, we can update our understanding of a minimum set of people needed to perform this set of skills.","2105,2114","The Number of Good Subsets,Minimum Number of Work Sessions to Finish the Tasks"
Active Businesses,active-businesses,1225,,Database,VG9waWNUYWdOb2RlOjYxMDQz,Medium,67.7,43253,29303,,181,20,,,
User Purchase Platform,user-purchase-platform,1226,,Database,VG9waWNUYWdOb2RlOjYxMDQz,Hard,51.3,21434,10993,,135,101,,,
Number of Equivalent Domino Pairs,number-of-equivalent-domino-pairs,1227,"Given a list of dominoes, dominoes[i] = [a, b] is equivalent to dominoes[j] = [c, d] if and only if either (a == c and b == d), or (a == d and b == c) - that is, one domino can be rotated to be equal to another domino. Return the number of pairs (i, j) for which 0 <= i < j < dominoes.length, and dominoes[i] is equivalent to dominoes[j]. ","Array,Hash Table,Counting","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjYxMDYy",Easy,46.3,100715,46607,,476,230,"For each domino j, find the number of dominoes you've already seen (dominoes i with i < j) that are equivalent. You can keep track of what you've seen using a hashmap.",,
Shortest Path with Alternating Colors,shortest-path-with-alternating-colors,1229,"You are given an integer n, the number of nodes in a directed graph where the nodes are labeled from 0 to n - 1. Each edge is red or blue in this graph, and there could be self-edges and parallel edges. You are given two arrays redEdges and blueEdges where: Return an array answer of length n, where each answer[x] is the length of the shortest path from node 0 to node x such that the edge colors alternate along the path, or -1 if such a path does not exist. ","Breadth-First Search,Graph","VG9waWNUYWdOb2RlOjIy,VG9waWNUYWdOb2RlOjI0",Medium,42.1,82036,34514,,1193,60,"Do a breadth-first search, where the ""nodes"" are actually (Node, color of last edge taken).",,
Minimum Cost Tree From Leaf Values,minimum-cost-tree-from-leaf-values,1228,"Given an array arr of positive integers, consider all binary trees such that: Among all possible binary trees considered, return the smallest possible sum of the values of each non-leaf node. It is guaranteed this sum fits into a 32-bit integer. A node is a leaf if and only if it has zero children. ","Dynamic Programming,Stack,Greedy,Monotonic Stack","VG9waWNUYWdOb2RlOjEz,VG9waWNUYWdOb2RlOjE1,VG9waWNUYWdOb2RlOjE3,VG9waWNUYWdOb2RlOjYxMDU0",Medium,68.4,103021,70490,,3021,213,"Do a DP, where dp(i, j) is the answer for the subarray arr[i]..arr[j]. For each possible way to partition the subarray i <= k < j, the answer is max(arr[i]..arr[k]) * max(arr[k+1]..arr[j]) + dp(i, k) + dp(k+1, j).",,
Maximum of Absolute Value Expression,maximum-of-absolute-value-expression,1230,"Given two arrays of integers with equal lengths, return the maximum value of: |arr1[i] - arr1[j]| + |arr2[i] - arr2[j]| + |i - j| where the maximum is taken over all 0 <= i, j < arr1.length. ","Array,Math","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjg=",Medium,49.9,31922,15937,,450,329,"Use the idea that abs(A) + abs(B) = max(A+B, A-B, -A+B, -A-B).",,
Reported Posts II,reported-posts-ii,1237,,Database,VG9waWNUYWdOb2RlOjYxMDQz,Medium,33.8,78520,26512,,115,409,,,
Largest Unique Number,largest-unique-number,1098,,"Array,Hash Table,Sorting","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjYxMDQ5",Easy,67.4,43195,29112,,227,16,Find the number of occurrences of each value. Use an array or a hash table to do that. Look for the largest value with number of occurrences = 1.,,
Armstrong Number,armstrong-number,1090,,Math,VG9waWNUYWdOb2RlOjg=,Easy,78.3,35463,27775,,148,17,"Check if the given k-digit number equals the sum of the k-th power of it's digits. How to compute the sum of the k-th power of the digits of a number ? Can you divide the number into digits using division and modulus operations ? You can find the least significant digit of a number by taking it modulus 10. And you can remove it by dividing the number by 10 (integer division). Once you have a digit, you can raise it to the power of k and add it to the sum.",,
Connecting Cities With Minimum Cost,connecting-cities-with-minimum-cost,1100,,"Union Find,Graph,Heap (Priority Queue),Minimum Spanning Tree","VG9waWNUYWdOb2RlOjIz,VG9waWNUYWdOb2RlOjI0,VG9waWNUYWdOb2RlOjYxMDUw,VG9waWNUYWdOb2RlOjYxMDgz",Medium,60.8,91074,55379,,884,47,"What if we model the cities as a graph? Build a graph of cities and find the minimum spanning tree. You can use a variation of the Kruskal's algorithm for that. Sort the edges by their cost and use a union-find data structure. How to check all cities are connected? At the beginning we have n connected components, each time we connect two components the number of connected components is reduced by one. At the end we should end with only a single component otherwise return -1.",2230,Minimum Cost to Reach City With Discounts
Parallel Courses,parallel-courses,1101,,"Graph,Topological Sort","VG9waWNUYWdOb2RlOjI0,VG9waWNUYWdOb2RlOjI2",Medium,60.9,62154,37836,,668,20,Try to think of it as a graph problem. It will be impossible to study all the courses if the graph had a cycle. The graph is a directed acyclic graph (DAG). The answer is the longes path in this DAG. You can use DP to find the longest path in the DAG.,"210,1587,2176","Course Schedule II,Parallel Courses II,Parallel Courses III"
N-th Tribonacci Number,n-th-tribonacci-number,1236,"The Tribonacci sequence Tn is defined as follows: T0 = 0, T1 = 1, T2 = 1, and Tn+3 = Tn + Tn+1 + Tn+2 for n >= 0. Given n, return the value of Tn. ","Math,Dynamic Programming,Memoization","VG9waWNUYWdOb2RlOjg=,VG9waWNUYWdOb2RlOjEz,VG9waWNUYWdOb2RlOjMz",Easy,62.8,408449,256428,,1716,103,"Make an array F of length 38, and set F[0] = 0, F[1] = F[2] = 1. Now write a loop where you set F[n+3] = F[n] + F[n+1] + F[n+2], and return F[n].","70,1013","Climbing Stairs,Fibonacci Number"
Alphabet Board Path,alphabet-board-path,1238,"On an alphabet board, we start at position (0, 0), corresponding to character board[0][0]. Here, board = [""abcde"", ""fghij"", ""klmno"", ""pqrst"", ""uvwxy"", ""z""], as shown in the diagram below.  We may make the following moves: (Here, the only positions that exist on the board are positions with letters on them.) Return a sequence of moves that makes our answer equal to target in the minimum number of moves.  You may return any path that does so. ","Hash Table,String","VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjEw",Medium,52.3,75175,39352,,637,137,"Create a hashmap from letter to position on the board. Now for each letter, try moving there in steps, where at each step you check if it is inside the boundaries of the board.",,
Largest 1-Bordered Square,largest-1-bordered-square,1239,"Given a 2D grid of 0s and 1s, return the number of elements in the largest square subgrid that has all 1s on its border, or 0 if such a subgrid doesn't exist in the grid. ","Array,Dynamic Programming,Matrix","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEz,VG9waWNUYWdOb2RlOjYxMDUz",Medium,49.6,36636,18158,,492,82,"For each square, know how many ones are up, left, down, and right of this square. You can find it in O(N^2) using dynamic programming. Now for each square ( O(N^3) ), we can evaluate whether that square is 1-bordered in O(1).",,
Stone Game II,stone-game-ii,1240,"Alice and Bob continue their games with piles of stones.  There are a number of piles arranged in a row, and each pile has a positive integer number of stones piles[i].  The objective of the game is to end with the most stones. Alice and Bob take turns, with Alice starting first.  Initially, M = 1. On each player's turn, that player can take all the stones in the first X remaining piles, where 1 <= X <= 2M.  Then, we set M = max(M, X). The game continues until all the stones have been taken. Assuming Alice and Bob play optimally, return the maximum number of stones Alice can get. ","Array,Math,Dynamic Programming,Game Theory","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjg=,VG9waWNUYWdOb2RlOjEz,VG9waWNUYWdOb2RlOjYxMDcz",Medium,64.9,59817,38833,,1293,251,"Use dynamic programming: the states are (i, m) for the answer of piles[i:] and that given m.","1685,1788,1808,2002,2156","Stone Game V,Stone Game VI,Stone Game VII,Stone Game VIII,Stone Game IX"
User Activity for the Past 30 Days I,user-activity-for-the-past-30-days-i,1245,Table: Activity  Write an SQL query to find the daily active user count for a period of 30 days ending 2019-07-27 inclusively. A user was active on someday if they made at least one activity on that day. Return the result table in any order. The query result format is in the following example. ,Database,VG9waWNUYWdOb2RlOjYxMDQz,Easy,54.1,63413,34291,,108,104,,,
User Activity for the Past 30 Days II,user-activity-for-the-past-30-days-ii,1246,,Database,VG9waWNUYWdOb2RlOjYxMDQz,Easy,35.9,84951,30515,,70,283,,,
Longest Common Subsequence,longest-common-subsequence,1250,"Given two strings text1 and text2, return the length of their longest common subsequence. If there is no common subsequence, return 0. A subsequence of a string is a new string generated from the original string with some characters (can be none) deleted without changing the relative order of the remaining characters. A common subsequence of two strings is a subsequence that is common to both strings. ","String,Dynamic Programming","VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjEz",Medium,58.9,666769,392632,,6213,70,"Try dynamic programming. 
DP[i][j] represents the longest common subsequence of text1[0 ... i] & text2[0 ... j]. DP[i][j] = DP[i - 1][j - 1] + 1 , if text1[i] == text2[j]
DP[i][j] = max(DP[i - 1][j], DP[i][j - 1]) , otherwise","516,583,1170,2309","Longest Palindromic Subsequence,Delete Operation for Two Strings,Shortest Common Supersequence ,Maximize Number of Subsequences in a String"
Decrease Elements To Make Array Zigzag,decrease-elements-to-make-array-zigzag,1247,"Given an array nums of integers, a move consists of choosing any element and decreasing it by 1. An array A is a zigzag array if either: Return the minimum number of moves to transform the given array nums into a zigzag array. ","Array,Greedy","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjE3",Medium,47.0,30951,14549,,277,141,"Do each case (even indexed is greater, odd indexed is greater) separately. In say the even case, you should decrease each even-indexed element until it is lower than its immediate neighbors.",,
Binary Tree Coloring Game,binary-tree-coloring-game,1248,"Two players play a turn based game on a binary tree. We are given the root of this binary tree, and the number of nodes n in the tree. n is odd, and each node has a distinct value from 1 to n. Initially, the first player names a value x with 1 <= x <= n, and the second player names a value y with 1 <= y <= n and y != x. The first player colors the node with value x red, and the second player colors the node with value y blue. Then, the players take turns starting with the first player. In each turn, that player chooses a node of their color (red if player 1, blue if player 2) and colors an uncolored neighbor of the chosen node (either the left child, right child, or parent of the chosen node.) If (and only if) a player cannot choose such a node in this way, they must pass their turn. If both players pass their turn, the game ends, and the winner is the player that colored more nodes. You are the second player. If it is possible to choose such a y to ensure you win the game, return true. If it is not possible, return false. ","Tree,Depth-First Search,Binary Tree","VG9waWNUYWdOb2RlOjIw,VG9waWNUYWdOb2RlOjIx,VG9waWNUYWdOb2RlOjYxMDU3",Medium,51.2,67331,34450,,940,172,"The best move y must be immediately adjacent to x, since it locks out that subtree. Can you count each of (up to) 3 different subtrees neighboring x?",,
Snapshot Array,snapshot-array,1249,Implement a SnapshotArray that supports the following interface: ,"Array,Hash Table,Binary Search,Design","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjEx,VG9waWNUYWdOb2RlOjI1",Medium,36.9,285098,105263,,1622,249,"Use a list of lists, adding both the element and the snap_id to each index.",,
Longest Chunked Palindrome Decomposition,longest-chunked-palindrome-decomposition,1251,"You are given a string text. You should split it to k substrings (subtext1, subtext2, ..., subtextk) such that: Return the largest possible value of k. ","Two Pointers,String,Dynamic Programming,Greedy,Rolling Hash,Hash Function","VG9waWNUYWdOb2RlOjk=,VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjEz,VG9waWNUYWdOb2RlOjE3,VG9waWNUYWdOb2RlOjU2NTk4,VG9waWNUYWdOb2RlOjYxMDY1",Hard,60.2,27047,16287,,419,24,"Using a rolling hash, we can quickly check whether two strings are equal. Use that as the basis of a dp.",,
Article Views I,article-views-i,1258,Table: Views  Write an SQL query to find all the authors that viewed at least one of their own articles. Return the result table sorted by id in ascending order. The query result format is in the following example. ,Database,VG9waWNUYWdOb2RlOjYxMDQz,Easy,76.8,46263,35513,,101,16,,,
Article Views II,article-views-ii,1259,,Database,VG9waWNUYWdOb2RlOjYxMDQz,Medium,47.9,50954,24384,,83,25,,,
Check If a Number Is Majority Element in a Sorted Array,check-if-a-number-is-majority-element-in-a-sorted-array,1102,,"Array,Binary Search","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEx",Easy,56.7,55427,31411,,298,30,"How to check if a given number target is a majority element?. Find the frequency of target and compare it to the length of the array. You can find the frequency of an element using Binary Search since the array is sorted. Using Binary Search, find the first and last occurrences of A. Then just calculate the difference between the indexes of these occurrences.","169,229","Majority Element,Majority Element II"
Minimum Swaps to Group All 1's Together,minimum-swaps-to-group-all-1s-together,1107,,"Array,Sliding Window","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjU1ODIx",Medium,59.4,61420,36470,,782,11,"How many 1's should be grouped together ? Is not a fixed number? Yeah it's just the number of 1's the whole array has. Let's name this number as ones Every subarray of size of ones, needs some number of swaps to reach, Can you find the number of swaps needed to group all 1's in this subarray? It's the number of zeros in that subarray. Do you need to count the number of zeros all over again for every position ? Use Sliding Window technique.","1805,2255","Minimum Adjacent Swaps for K Consecutive Ones,Minimum Swaps to Group All 1's Together II"
Analyze User Website Visit Pattern,analyze-user-website-visit-pattern,1108,,"Array,Hash Table,Sorting","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjYxMDQ5",Medium,43.4,140206,60895,,311,2662,"Let's find for every user separately the websites he visited. Consider all possible 3-sequences, find the number of distinct users who visited each of them. How to check if some user visited some 3-sequence ? Store for every user all the 3-sequence he visited.",,
String Transforms Into Another String,string-transforms-into-another-string,1124,,"Hash Table,String","VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjEw",Hard,35.5,132876,47167,,797,303,"Model the problem as a graph problem. Add an edge from one character to another if you need to convert between them. What if one character needs to be converted into more than one character? There would be no solution. Thus, every node can have at most one outgoing edge. How to process a linked list? How to process a cycle? What if there is a character with no outgoing edge? You can use it to break all cycles!",,
Day of the Year,day-of-the-year,1260,"Given a string date representing a Gregorian calendar date formatted as YYYY-MM-DD, return the day number of the year. ","Math,String","VG9waWNUYWdOb2RlOjg=,VG9waWNUYWdOb2RlOjEw",Easy,50.9,64176,32690,,240,303,"Have a integer array of how many days there are per month.  February gets one extra day if its a leap year.  Then, we can manually count the ordinal as day + (number of days in months before this one).",,
Number of Dice Rolls With Target Sum,number-of-dice-rolls-with-target-sum,1263,"You have n dice and each die has k faces numbered from 1 to k. Given three integers n, k, and target, return the number of possible ways (out of the kn total ways) to roll the dice so the sum of the face-up numbers equals target. Since the answer may be too large, return it modulo 109 + 7. ",Dynamic Programming,VG9waWNUYWdOb2RlOjEz,Medium,47.7,212292,101295,,1942,85,"Use dynamic programming.  The states are how many dice are remaining, and what sum total you have rolled so far.","1901,2155","Equal Sum Arrays With Minimum Number of Operations,Find Missing Observations"
Swap For Longest Repeated Character Substring,swap-for-longest-repeated-character-substring,1261,You are given a string text. You can swap two of the characters in the text. Return the length of the longest substring with repeated characters. ,"String,Sliding Window","VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjU1ODIx",Medium,46.3,48792,22568,,694,63,"There are two cases:  a block of characters, or two blocks of characters between one different character. 
 By keeping a run-length encoded version of the string, we can easily check these cases.",,
Online Majority Element In Subarray,online-majority-element-in-subarray,1262,Design a data structure that efficiently finds the majority element of a given subarray. The majority element of a subarray is an element that occurs threshold times or more in the subarray. Implementing the MajorityChecker class: ,"Array,Binary Search,Design,Binary Indexed Tree,Segment Tree","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEx,VG9waWNUYWdOb2RlOjI1,VG9waWNUYWdOb2RlOjI4,VG9waWNUYWdOb2RlOjI5",Hard,42.1,29941,12594,,444,47,"What's special about a majority element ? A majority element appears more than half the length of the array number of times. If we tried a random index of the array, what's the probability that this index has a majority element ? It's more than 50% if that array has a majority element. Try a random index for a proper number of times so that the probability of not finding the answer tends to zero.",,
Market Analysis I,market-analysis-i,1268,"Table: Users  Table: Orders  Table: Items  Write an SQL query to find for each user, the join date and the number of orders they made as a buyer in 2019. Return the result table in any order. The query result format is in the following example. ",Database,VG9waWNUYWdOb2RlOjYxMDQz,Medium,65.5,36559,23930,,117,32,,,
Market Analysis II,market-analysis-ii,1269,,Database,VG9waWNUYWdOb2RlOjYxMDQz,Hard,58.1,23137,13445,,83,41,,,
Find Words That Can Be Formed by Characters,find-words-that-can-be-formed-by-characters,1112,You are given an array of strings words and a string chars. A string is good if it can be formed by characters from chars (each character can only be used once). Return the sum of lengths of all good strings in words. ,"Array,Hash Table,String","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjEw",Easy,67.7,165666,112147,,959,120,"Solve the problem for each string in words independently. Now try to think in frequency of letters. Count how many times each character occurs in string chars. To form a string using characters from chars, the frequency of each character in chars must be greater than or equal the frequency of that character in the string to be formed.",,
Maximum Level Sum of a Binary Tree,maximum-level-sum-of-a-binary-tree,1116,"Given the root of a binary tree, the level of its root is 1, the level of its children is 2, and so on. Return the smallest level x such that the sum of all the values of nodes at level x is maximal. ","Tree,Depth-First Search,Breadth-First Search,Binary Tree","VG9waWNUYWdOb2RlOjIw,VG9waWNUYWdOb2RlOjIx,VG9waWNUYWdOb2RlOjIy,VG9waWNUYWdOb2RlOjYxMDU3",Medium,66.6,152803,101752,,1375,56,"Calculate the sum for each level then find the level with the maximum sum. How can you traverse the tree ? How can you sum up the values for every level ? Use DFS or BFS to traverse the tree keeping the level of each node, and sum up those values with a map or a frequency array.",,
As Far from Land as Possible,as-far-from-land-as-possible,1117,"Given an n x n grid containing only values 0 and 1, where 0 represents water and 1 represents land, find a water cell such that its distance to the nearest land cell is maximized, and return the distance. If no land or water exists in the grid, return -1. The distance used in this problem is the Manhattan distance: the distance between two cells (x0, y0) and (x1, y1) is |x0 - x1| + |y0 - y1|. ","Array,Dynamic Programming,Breadth-First Search,Matrix","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEz,VG9waWNUYWdOb2RlOjIy,VG9waWNUYWdOb2RlOjYxMDUz",Medium,47.9,121591,58294,,1673,56,Can you think of this problem in a backwards way ? Imagine expanding outward from each land cell. What kind of search does that ? Use BFS starting from all land cells in the same time. When do you reach the furthest water cell?,"317,2250","Shortest Distance from All Buildings,K Highest Ranked Items Within a Price Range"
Last Substring in Lexicographical Order,last-substring-in-lexicographical-order,1133,"Given a string s, return the last substring of s in lexicographical order. ","Two Pointers,String","VG9waWNUYWdOb2RlOjk=,VG9waWNUYWdOb2RlOjEw",Hard,35.6,82473,29361,,435,406,"Assume that the answer is a sub-string from index i to j. If you add the character at index j+1 you get a better answer. The answer is always a suffix of the given string. Since the limits are high, we need an efficient data structure. Use suffix array.",,
Product Price at a Given Date,product-price-at-a-given-date,1278,,Database,VG9waWNUYWdOb2RlOjYxMDQz,Medium,68.5,42754,29274,,240,67,,,
Single-Row Keyboard,single-row-keyboard,1123,,"Hash Table,String","VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjEw",Easy,85.6,68093,58306,,347,17,"Can be the problem divided in parts, so solving each part and sum their solutions it should return the answer? Yes, you only need to divide the problem in finger jumps. In each finger jump you need to move your finger from one character to another, you need to know its index. Map each character to it's index. Use a hash table to do that.",,
Design File System,design-file-system,1125,,"Hash Table,String,Design,Trie","VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjI1,VG9waWNUYWdOb2RlOjI3",Medium,60.4,37097,22419,,283,25,What if you think of a tree hierarchy for the files?. A path is a node in the tree. Use a hash table to store the valid paths along with their values.,,
Minimum Cost to Connect Sticks,minimum-cost-to-connect-sticks,1126,,"Array,Greedy,Heap (Priority Queue)","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjE3,VG9waWNUYWdOb2RlOjYxMDUw",Medium,67.0,126285,84661,,1006,148,How many times does every stick contribute to the answer? Some of the sticks will be used more than the others. Which sticks should be used the most/least? The sticks with long lengths cost a lot so we should use these the least. What if we keep merging the two shortest sticks?,1042,Minimum Cost to Merge Stones
