Question Title,Question Slug,Question ID,Question Text,Topic Tagged text,Topic Tagged ID,Difficulty Level,Success Rate,total submission,total accepted,company tag,Likes,Dislikes,Hints,Similar Questions ID,Similar Questions Text
IPO,ipo,502,"Suppose LeetCode will start its IPO soon. In order to sell a good price of its shares to Venture Capital, LeetCode would like to work on some projects to increase its capital before the IPO. Since it has limited resources, it can only finish at most k distinct projects before the IPO. Help LeetCode design the best way to maximize its total capital after finishing at most k distinct projects. You are given n projects where the ith project has a pure profit profits[i] and a minimum capital of capital[i] is needed to start it. Initially, you have w capital. When you finish a project, you will obtain its pure profit and the profit will be added to your total capital. Pick a list of at most k distinct projects from given projects to maximize your final capital, and return the final maximized capital. The answer is guaranteed to fit in a 32-bit signed integer. ","Array,Greedy,Sorting,Heap (Priority Queue)","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjE3,VG9waWNUYWdOb2RlOjYxMDQ5,VG9waWNUYWdOb2RlOjYxMDUw",Hard,44.0,73070,32171,,775,70,,,
Next Greater Element II,next-greater-element-ii,503,"Given a circular integer array nums (i.e., the next element of nums[nums.length - 1] is nums[0]), return the next greater number for every element in nums. The next greater number of a number x is the first greater number to its traversing-order next in the array, which means you could search circularly to find its next greater number. If it doesn't exist, return -1 for this number. ","Array,Stack,Monotonic Stack","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjE1,VG9waWNUYWdOb2RlOjYxMDU0",Medium,61.9,341428,211511,,4409,130,,"496,556","Next Greater Element I,Next Greater Element III"
Base 7,base-7,504,"Given an integer num, return a string of its base 7 representation. ",Math,VG9waWNUYWdOb2RlOjg=,Easy,47.5,178434,84670,,464,192,,,
The Maze II,the-maze-ii,505,,"Depth-First Search,Breadth-First Search,Graph,Heap (Priority Queue),Shortest Path","VG9waWNUYWdOb2RlOjIx,VG9waWNUYWdOb2RlOjIy,VG9waWNUYWdOb2RlOjI0,VG9waWNUYWdOb2RlOjYxMDUw,VG9waWNUYWdOb2RlOjYxMDc2",Medium,51.2,155908,79902,,1023,45,,"490,499","The Maze,The Maze III"
Relative Ranks,relative-ranks,506,"You are given an integer array score of size n, where score[i] is the score of the ith athlete in a competition. All the scores are guaranteed to be unique. The athletes are placed based on their scores, where the 1st place athlete has the highest score, the 2nd place athlete has the 2nd highest score, and so on. The placement of each athlete determines their rank: Return an array answer of size n where answer[i] is the rank of the ith athlete. ","Array,Sorting,Heap (Priority Queue)","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjYxMDQ5,VG9waWNUYWdOb2RlOjYxMDUw",Easy,56.6,155397,87944,,456,25,,,
Perfect Number,perfect-number,507,"A perfect number is a positive integer that is equal to the sum of its positive divisors, excluding the number itself. A divisor of an integer x is an integer that can divide x evenly. Given an integer n, return true if n is a perfect number, otherwise return false. ",Math,VG9waWNUYWdOb2RlOjg=,Easy,37.6,269423,101225,,543,836,,728,Self Dividing Numbers
Most Frequent Subtree Sum,most-frequent-subtree-sum,508,"Given the root of a binary tree, return the most frequent subtree sum. If there is a tie, return all the values with the highest frequency in any order. The subtree sum of a node is defined as the sum of all the node values formed by the subtree rooted at that node (including the node itself). ","Hash Table,Tree,Depth-First Search,Binary Tree","VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjIw,VG9waWNUYWdOb2RlOjIx,VG9waWNUYWdOb2RlOjYxMDU3",Medium,62.7,169666,106337,,1455,222,,"572,2126","Subtree of Another Tree,Count Nodes Equal to Sum of Descendants"
Fibonacci Number,fibonacci-number,1013,"The Fibonacci numbers, commonly denoted F(n) form a sequence, called the Fibonacci sequence, such that each number is the sum of the two preceding ones, starting from 0 and 1. That is, Given n, calculate F(n). ","Math,Dynamic Programming,Recursion,Memoization","VG9waWNUYWdOb2RlOjg=,VG9waWNUYWdOb2RlOjEz,VG9waWNUYWdOb2RlOjMx,VG9waWNUYWdOb2RlOjMz",Easy,68.2,1075067,732697,,3284,261,,"70,872,905,1236","Climbing Stairs,Split Array into Fibonacci Sequence,Length of Longest Fibonacci Subsequence,N-th Tribonacci Number"
Inorder Successor in BST II,inorder-successor-in-bst-ii,509,,"Tree,Binary Search Tree,Binary Tree","VG9waWNUYWdOb2RlOjIw,VG9waWNUYWdOb2RlOjMw,VG9waWNUYWdOb2RlOjYxMDU3",Medium,61.4,77173,47391,,653,34,,285,Inorder Successor in BST
Game Play Analysis I,game-play-analysis-i,1179,Table: Activity  Write an SQL query to report the first login date for each player. Return the result table in any order. The query result format is in the following example. ,Database,VG9waWNUYWdOb2RlOjYxMDQz,Easy,80.5,76730,61745,,159,8,,1180,Game Play Analysis II
Game Play Analysis II,game-play-analysis-ii,1180,,Database,VG9waWNUYWdOb2RlOjYxMDQz,Easy,54.4,98535,53573,,170,30,,"1179,1181","Game Play Analysis I,Game Play Analysis III"
Find Bottom Left Tree Value,find-bottom-left-tree-value,513,"Given the root of a binary tree, return the leftmost value in the last row of the tree. ","Tree,Depth-First Search,Breadth-First Search,Binary Tree","VG9waWNUYWdOb2RlOjIw,VG9waWNUYWdOb2RlOjIx,VG9waWNUYWdOb2RlOjIy,VG9waWNUYWdOb2RlOjYxMDU3",Medium,65.2,259658,169188,,2052,213,,,
Freedom Trail,freedom-trail,514,"In the video game Fallout 4, the quest ""Road to Freedom"" requires players to reach a metal dial called the ""Freedom Trail Ring"" and use the dial to spell a specific keyword to open the door. Given a string ring that represents the code engraved on the outer ring and another string key that represents the keyword that needs to be spelled, return the minimum number of steps to spell all the characters in the keyword. Initially, the first character of the ring is aligned at the ""12:00"" direction. You should spell all the characters in key one by one by rotating ring clockwise or anticlockwise to make each character of the string key aligned at the ""12:00"" direction and then by pressing the center button. At the stage of rotating the ring to spell the key character key[i]: ","String,Dynamic Programming,Depth-First Search,Breadth-First Search","VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjEz,VG9waWNUYWdOb2RlOjIx,VG9waWNUYWdOb2RlOjIy",Hard,46.2,58661,27099,,682,32,,,
Find Largest Value in Each Tree Row,find-largest-value-in-each-tree-row,515,"Given the root of a binary tree, return an array of the largest value in each row of the tree (0-indexed). ","Tree,Depth-First Search,Breadth-First Search,Binary Tree","VG9waWNUYWdOb2RlOjIw,VG9waWNUYWdOb2RlOjIx,VG9waWNUYWdOb2RlOjIy,VG9waWNUYWdOb2RlOjYxMDU3",Medium,64.4,291567,187850,,1980,82,,,
Longest Palindromic Subsequence,longest-palindromic-subsequence,516,"Given a string s, find the longest palindromic subsequence's length in s. A subsequence is a sequence that can be derived from another sequence by deleting some or no elements without changing the order of the remaining elements. ","String,Dynamic Programming","VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjEz",Medium,59.3,418537,248026,,5039,246,,"5,647,730,1250,1822,1897,2130","Longest Palindromic Substring,Palindromic Substrings,Count Different Palindromic Subsequences,Longest Common Subsequence,Longest Palindromic Subsequence II,Maximize Palindrome Length From Subsequences,Maximum Product of the Length of Two Palindromic Subsequences"
Super Washing Machines,super-washing-machines,517,"You have n super washing machines on a line. Initially, each washing machine has some dresses or is empty. For each move, you could choose any m (1 <= m <= n) washing machines, and pass one dress of each washing machine to one of its adjacent washing machines at the same time. Given an integer array machines representing the number of dresses in each washing machine from left to right on the line, return the minimum number of moves to make all the washing machines have the same number of dresses. If it is not possible to do it, return -1. ","Array,Greedy","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjE3",Hard,39.4,55433,21827,,530,178,,,
Coin Change 2,coin-change-2,518,"You are given an integer array coins representing coins of different denominations and an integer amount representing a total amount of money. Return the number of combinations that make up that amount. If that amount of money cannot be made up by any combination of the coins, return 0. You may assume that you have an infinite number of each kind of coin. The answer is guaranteed to fit into a signed 32-bit integer. ","Array,Dynamic Programming","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEz",Medium,57.4,497918,285578,,5010,100,,1393,Maximum Value of K Coins From Piles
Random Flip Matrix,random-flip-matrix,913,"There is an m x n binary grid matrix with all the values set 0 initially. Design an algorithm to randomly pick an index (i, j) where matrix[i][j] == 0 and flips it to 1. All the indices (i, j) where matrix[i][j] == 0 should be equally likely to be returned. Optimize your algorithm to minimize the number of calls made to the built-in random function of your language and optimize the time and space complexity. Implement the Solution class: ","Hash Table,Math,Reservoir Sampling,Randomized","VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjg=,VG9waWNUYWdOb2RlOjM2,VG9waWNUYWdOb2RlOjYxMDc1",Medium,39.0,33969,13252,,293,89,,,
Detect Capital,detect-capital,520,"We define the usage of capitals in a word to be right when one of the following cases holds: Given a string word, return true if the usage of capitals in it is right. ",String,VG9waWNUYWdOb2RlOjEw,Easy,55.7,469204,261331,,1587,362,,2235,Capitalize the Title
Longest Uncommon Subsequence I,longest-uncommon-subsequence-i,521,"Given two strings a and b, return the length of the longest uncommon subsequence between a and b. If the longest uncommon subsequence does not exist, return -1. An uncommon subsequence between two strings is a string that is a subsequence of one but not the other. A subsequence of a string s is a string that can be obtained after deleting any number of characters from s. ",String,VG9waWNUYWdOb2RlOjEw,Easy,60.1,138850,83443,,570,5566,,522,Longest Uncommon Subsequence II
Longest Uncommon Subsequence II,longest-uncommon-subsequence-ii,522,"Given an array of strings strs, return the length of the longest uncommon subsequence between them. If the longest uncommon subsequence does not exist, return -1. An uncommon subsequence between an array of strings is a string that is a subsequence of one string but not the others. A subsequence of a string s is a string that can be obtained after deleting any number of characters from s. ","Array,Hash Table,Two Pointers,String,Sorting","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjk=,VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjYxMDQ5",Medium,40.1,106746,42789,,367,1065,,521,Longest Uncommon Subsequence I
Continuous Subarray Sum,continuous-subarray-sum,523,"Given an integer array nums and an integer k, return true if nums has a continuous subarray of size at least two whose elements sum up to a multiple of k, or false otherwise. An integer x is a multiple of k if there exists an integer n such that x = n * k. 0 is always a multiple of k. ","Array,Hash Table,Math,Prefix Sum","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjg=,VG9waWNUYWdOb2RlOjYxMDY4",Medium,27.2,1047671,285001,,1762,245,,"560,2119,2240","Subarray Sum Equals K,Minimum Number of Operations to Make Array Continuous,Intervals Between Identical Elements"
Longest Word in Dictionary through Deleting,longest-word-in-dictionary-through-deleting,524,"Given a string s and a string array dictionary, return the longest string in the dictionary that can be formed by deleting some of the given string characters. If there is more than one possible result, return the longest word with the smallest lexicographical order. If there is no possible result, return the empty string. ","Array,Two Pointers,String,Sorting","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjk=,VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjYxMDQ5",Medium,50.9,245280,124739,,1308,329,,720,Longest Word in Dictionary
Contiguous Array,contiguous-array,525,"Given a binary array nums, return the maximum length of a contiguous subarray with an equal number of 0 and 1. ","Array,Hash Table,Prefix Sum","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjYxMDY4",Medium,46.3,558046,258336,,5250,227,,325,Maximum Size Subarray Sum Equals k
Beautiful Arrangement,beautiful-arrangement,526,"Suppose you have n integers labeled 1 through n. A permutation of those n integers perm (1-indexed) is considered a beautiful arrangement if for every i (1 <= i <= n), either of the following is true: Given an integer n, return the number of the beautiful arrangements that you can construct. ","Array,Dynamic Programming,Backtracking,Bit Manipulation,Bitmask","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEz,VG9waWNUYWdOb2RlOjE0,VG9waWNUYWdOb2RlOjE5,VG9waWNUYWdOb2RlOjYxMDc4",Medium,64.3,198648,127756,,2108,285,,667,Beautiful Arrangement II
Word Abbreviation,word-abbreviation,527,,"Array,String,Greedy,Trie,Sorting","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjE3,VG9waWNUYWdOb2RlOjI3,VG9waWNUYWdOb2RlOjYxMDQ5",Hard,58.2,37374,21743,,295,201,,"408,411","Valid Word Abbreviation,Minimum Unique Word Abbreviation"
Random Pick with Weight,random-pick-with-weight,912,"You are given a 0-indexed array of positive integers w where w[i] describes the weight of the ith index. You need to implement the function pickIndex(), which randomly picks an index in the range [0, w.length - 1] (inclusive) and returns it. The probability of picking an index i is w[i] / sum(w). ","Math,Binary Search,Prefix Sum,Randomized","VG9waWNUYWdOb2RlOjg=,VG9waWNUYWdOb2RlOjEx,VG9waWNUYWdOb2RlOjYxMDY4,VG9waWNUYWdOb2RlOjYxMDc1",Medium,46.1,625439,288036,,679,241,,"398,894,914","Random Pick Index,Random Pick with Blacklist,Random Point in Non-overlapping Rectangles"
Minesweeper,minesweeper,529,"Let's play the minesweeper game (Wikipedia, online game)! You are given an m x n char matrix board representing the game board where: You are also given an integer array click where click = [clickr, clickc] represents the next click position among all the unrevealed squares ('M' or 'E'). Return the board after revealing this position according to the following rules: ","Array,Depth-First Search,Breadth-First Search,Matrix","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjIx,VG9waWNUYWdOb2RlOjIy,VG9waWNUYWdOb2RlOjYxMDUz",Medium,64.6,177100,114403,,1367,856,,2206,Detonate the Maximum Bombs
Minimum Absolute Difference in BST,minimum-absolute-difference-in-bst,530,"Given the root of a Binary Search Tree (BST), return the minimum absolute difference between the values of any two different nodes in the tree. ","Tree,Depth-First Search,Breadth-First Search,Binary Search Tree,Binary Tree","VG9waWNUYWdOb2RlOjIw,VG9waWNUYWdOb2RlOjIx,VG9waWNUYWdOb2RlOjIy,VG9waWNUYWdOb2RlOjMw,VG9waWNUYWdOb2RlOjYxMDU3",Easy,56.2,273418,153691,,1994,117,,532,K-diff Pairs in an Array
Lonely Pixel I,lonely-pixel-i,531,,"Array,Hash Table,Matrix","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjYxMDUz",Medium,60.7,50446,30598,,298,35,,533,Lonely Pixel II
K-diff Pairs in an Array,k-diff-pairs-in-an-array,532,"Given an array of integers nums and an integer k, return the number of unique k-diff pairs in the array. A k-diff pair is an integer pair (nums[i], nums[j]), where the following are true: Notice that |val| denotes the absolute value of val. ","Array,Hash Table,Two Pointers,Binary Search,Sorting","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjk=,VG9waWNUYWdOb2RlOjEx,VG9waWNUYWdOb2RlOjYxMDQ5",Medium,40.1,625811,250865,,2553,2046,,"530,2116,2150","Minimum Absolute Difference in BST,Count Number of Pairs With Absolute Difference K,Kth Smallest Product of Two Sorted Arrays"
Lonely Pixel II,lonely-pixel-ii,533,,"Array,Hash Table,Matrix","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjYxMDUz",Medium,48.3,24738,11958,,72,677,,531,Lonely Pixel I
Game Play Analysis III,game-play-analysis-iii,1181,,Database,VG9waWNUYWdOb2RlOjYxMDQz,Medium,82.0,56723,46518,,265,11,,"1180,1182","Game Play Analysis II,Game Play Analysis IV"
Encode and Decode TinyURL,encode-and-decode-tinyurl,535,TinyURL is a URL shortening service where you enter a URL such as https://leetcode.com/problems/design-tinyurl and it returns a short URL such as http://tinyurl.com/4e9iAk. Design a class to encode a URL and decode a tiny URL. There is no restriction on how your encode/decode algorithm should work. You just need to ensure that a URL can be encoded to a tiny URL and the tiny URL can be decoded to the original URL. Implement the Solution class: ,"Hash Table,String,Design,Hash Function","VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjI1,VG9waWNUYWdOb2RlOjYxMDY1",Medium,83.5,198307,165512,,1156,2208,,,
Construct Binary Tree from String,construct-binary-tree-from-string,536,,"String,Tree,Depth-First Search,Binary Tree","VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjIw,VG9waWNUYWdOb2RlOjIx,VG9waWNUYWdOb2RlOjYxMDU3",Medium,55.8,135136,75369,,899,146,,606,Construct String from Binary Tree
Complex Number Multiplication,complex-number-multiplication,537,"A complex number can be represented as a string on the form ""real+imaginaryi"" where: Given two complex numbers num1 and num2 as strings, return a string of the complex number that represents their multiplications. ","Math,String,Simulation","VG9waWNUYWdOb2RlOjg=,VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjYxMDU1",Medium,71.1,113274,80542,,503,1123,,,
Convert BST to Greater Tree,convert-bst-to-greater-tree,538,"Given the root of a Binary Search Tree (BST), convert it to a Greater Tree such that every key of the original BST is changed to the original key plus the sum of all keys greater than the original key in BST. As a reminder, a binary search tree is a tree that satisfies these constraints: ","Tree,Depth-First Search,Binary Search Tree,Binary Tree","VG9waWNUYWdOb2RlOjIw,VG9waWNUYWdOb2RlOjIx,VG9waWNUYWdOb2RlOjMw,VG9waWNUYWdOb2RlOjYxMDU3",Medium,65.4,346698,226818,,4014,158,,,
Minimum Time Difference,minimum-time-difference,539,,"Array,Math,String,Sorting","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjg=,VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjYxMDQ5",Medium,54.7,153278,83767,,1005,199,,2266,Minimum Cost to Set Cooking Time
Single Element in a Sorted Array,single-element-in-a-sorted-array,540,"You are given a sorted array consisting of only integers where every element appears exactly twice, except for one element which appears exactly once. Return the single element that appears only once. Your solution must run in O(log n) time and O(1) space. ","Array,Binary Search","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEx",Medium,58.7,484707,284425,,4963,111,,,
Reverse String II,reverse-string-ii,541,"Given a string s and an integer k, reverse the first k characters for every 2k characters counting from the start of the string. If there are fewer than k characters left, reverse all of them. If there are less than 2k but greater than or equal to k characters, then reverse the first k characters and leave the other as original. ","Two Pointers,String","VG9waWNUYWdOb2RlOjk=,VG9waWNUYWdOb2RlOjEw",Easy,50.1,297991,149401,,952,2363,,"344,557","Reverse String,Reverse Words in a String III"
01 Matrix,01-matrix,542,"Given an m x n binary matrix mat, return the distance of the nearest 0 for each cell. The distance between two adjacent cells is 1. ","Array,Dynamic Programming,Breadth-First Search,Matrix","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEz,VG9waWNUYWdOb2RlOjIy,VG9waWNUYWdOb2RlOjYxMDUz",Medium,43.8,534554,233903,,4442,221,,"550,2259","Shortest Path to Get Food,Minimum Operations to Remove Adjacent Ones in Matrix"
Diameter of Binary Tree,diameter-of-binary-tree,543,"Given the root of a binary tree, return the length of the diameter of the tree. The diameter of a binary tree is the length of the longest path between any two nodes in a tree. This path may or may not pass through the root. The length of a path between two nodes is represented by the number of edges between them. ","Tree,Depth-First Search,Binary Tree","VG9waWNUYWdOb2RlOjIw,VG9waWNUYWdOb2RlOjIx,VG9waWNUYWdOb2RlOjYxMDU3",Easy,54.1,1310070,708322,,7587,481,,1665,Diameter of N-Ary Tree
Output Contest Matches,output-contest-matches,544,,"String,Recursion,Simulation","VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjMx,VG9waWNUYWdOb2RlOjYxMDU1",Medium,76.5,32253,24659,,356,115,,,
Boundary of Binary Tree,boundary-of-binary-tree,545,,"Tree,Depth-First Search,Binary Tree","VG9waWNUYWdOb2RlOjIw,VG9waWNUYWdOb2RlOjIx,VG9waWNUYWdOb2RlOjYxMDU3",Medium,43.1,228707,98538,,1036,1680,,199,Binary Tree Right Side View
Remove Boxes,remove-boxes,546,"You are given several boxes with different colors represented by different positive numbers. You may experience several rounds to remove boxes until there is no box left. Each time you can choose some continuous boxes with the same color (i.e., composed of k boxes, k >= 1), remove them and get k * k points. Return the maximum points you can get. ","Array,Dynamic Programming,Memoization","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEz,VG9waWNUYWdOb2RlOjMz",Hard,47.3,71483,33844,,1491,92,,"664,2247","Strange Printer,Number of Unique Flavors After Sharing K Candies"
Number of Provinces,number-of-provinces,547,"There are n cities. Some of them are connected, while some are not. If city a is connected directly with city b, and city b is connected directly with city c, then city a is connected indirectly with city c. A province is a group of directly or indirectly connected cities and no other cities outside of the group. You are given an n x n matrix isConnected where isConnected[i][j] = 1 if the ith city and the jth city are directly connected, and isConnected[i][j] = 0 otherwise. Return the total number of provinces. ","Depth-First Search,Breadth-First Search,Union Find,Graph","VG9waWNUYWdOb2RlOjIx,VG9waWNUYWdOb2RlOjIy,VG9waWNUYWdOb2RlOjIz,VG9waWNUYWdOb2RlOjI0",Medium,62.6,713510,446459,,4990,235,,"323,657,734,737,1085,2206","Number of Connected Components in an Undirected Graph,Robot Return to Origin,Sentence Similarity,Sentence Similarity II,The Earliest Moment When Everyone Become Friends,Detonate the Maximum Bombs"
Split Array with Equal Sum,split-array-with-equal-sum,548,,"Array,Prefix Sum","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjYxMDY4",Hard,49.8,44249,22021,,382,126,,1678,Number of Ways to Split a String
Binary Tree Longest Consecutive Sequence II,binary-tree-longest-consecutive-sequence-ii,549,,"Tree,Depth-First Search,Binary Tree","VG9waWNUYWdOb2RlOjIw,VG9waWNUYWdOb2RlOjIx,VG9waWNUYWdOb2RlOjYxMDU3",Medium,48.6,86574,42036,,899,72,,"298,1416","Binary Tree Longest Consecutive Sequence,Check if an Array Is Consecutive"
Game Play Analysis IV,game-play-analysis-iv,1182,,Database,VG9waWNUYWdOb2RlOjYxMDQz,Medium,44.1,87673,38676,,210,60,,"1181,1193","Game Play Analysis III,Game Play Analysis V"
